domain,cell_id,pchp_cell_mae,control_cell_mae,prediction_rows,pchp_minus_control
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-2C_a,0.11923576920265332,0.1266462028525249,649,-0.007410433649871581
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-2C_b,0.11279753943214998,0.11998928503562892,781,-0.007191745603478933
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-1C_a,0.167597710749051,0.17998222899228597,508,-0.012384518243234971
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-1C_b,0.12340414195247694,0.13375534191958627,508,-0.010351199967109329
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-2C_a,0.1589885944061353,0.17334628177216138,384,-0.014357687366026078
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-2C_b,0.14856016826953292,0.16239833939819345,384,-0.013838171128660537
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-0.5C_b,0.07840131126975045,0.09301925362292261,674,-0.014617942353172167
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_a,0.04389137108516624,0.04991924152661693,516,-0.006027870441450686
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_b,0.0409210724215796,0.04213063166848256,780,-0.0012095592469029623
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_c,0.07438074956913343,0.08036096451877889,392,-0.005980214949645457
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_d,0.04943779497410216,0.05742023293173554,524,-0.007982437957633377
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-2C_a,0.07634352190807081,0.08614398603887902,656,-0.009800464130808206
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-2C_b,0.060208209344309024,0.06175493405578859,1316,-0.001546724711479569
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_a,0.045522430176987094,0.049066624255106515,725,-0.003544194078119421
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_b,0.02350709158810104,0.020403377262811138,547,0.003103714325289903
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_c,0.029550039846790718,0.026099004766317376,693,0.0034510350804733414
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_d,0.02671683424728187,0.02419710243197826,900,0.00251973181530361
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_a,0.01332274200755518,0.014019041904417287,781,-0.0006962998968621063
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_b,0.01628931085851089,0.01726994127600715,781,-0.000980630417496263
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_c,0.012658395871523466,0.009733243423409805,780,0.002925152448113661
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_d,0.015183358241067462,0.013529630255007623,781,0.0016537279860598386
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-2C_a,0.03027767185517191,0.03937104084287195,781,-0.009093368987700037
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-2C_b,0.013168436340345714,0.014319902238927339,767,-0.0011514658985816249
UL_PUR,UL_PUR/UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i,0.06098136565045113,0.07537962289325903,189,-0.014398257242807896
UL_PUR,UL_PUR/UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g,0.0172213591674484,0.03151452098404172,159,-0.01429316181659332
UL_PUR,UL_PUR/UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h,0.06566385423143085,0.0804069426040177,186,-0.014743088372586852
UL_PUR,UL_PUR/UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d,0.04019873099978436,0.036175191922872996,219,0.004023539076911366
UL_PUR,UL_PUR/UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j,0.01635917759496228,0.029045791402661347,254,-0.012686613807699067
UL_PUR,UL_PUR/UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c,0.02650927976538381,0.016920236004481826,186,0.009589043760901982
UL_PUR,UL_PUR/UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b,0.02042217700714425,0.03530488082263591,304,-0.014882703815491657
UL_PUR,UL_PUR/UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e,0.04819847899647346,0.05475791249039279,207,-0.0065594334939193255
UL_PUR,UL_PUR/UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f,0.053700902471022445,0.060828823025232494,206,-0.007127920554210049
UL_PUR,UL_PUR/UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a,0.022246882198462638,0.0344851082427171,285,-0.012238226044254459
XJTU,XJTU/XJTU_2C_battery-1,0.13051016717134464,0.14107591107026807,384,-0.010565743898923424
XJTU,XJTU/XJTU_2C_battery-2,0.13016421811228873,0.14096647090467035,401,-0.010802252792381617
XJTU,XJTU/XJTU_2C_battery-3,0.1256150485331902,0.1362031574638443,387,-0.010588108930654094
XJTU,XJTU/XJTU_2C_battery-4,0.13232818163064516,0.14277380699696646,390,-0.010445625366321293
XJTU,XJTU/XJTU_2C_battery-5,0.10844879390199923,0.1202471354768493,397,-0.011798341574850074
XJTU,XJTU/XJTU_2C_battery-6,0.11827497380087929,0.13068280728714485,402,-0.012407833486265563
XJTU,XJTU/XJTU_2C_battery-7,0.08830073541992915,0.09939810801234802,396,-0.011097372592418872
XJTU,XJTU/XJTU_2C_battery-8,0.11909319612563099,0.13103018253366824,414,-0.011936986408037253
XJTU,XJTU/XJTU_3C_battery-1,0.12025664426187097,0.129524385548523,293,-0.009267741286652031
XJTU,XJTU/XJTU_3C_battery-10,0.09788313793772843,0.10455386631551386,158,-0.006670728377785429
XJTU,XJTU/XJTU_3C_battery-11,0.08978565252438751,0.09451036774930395,125,-0.004724715224916437
XJTU,XJTU/XJTU_3C_battery-12,0.12111395793267976,0.12990462300308292,206,-0.008790665070403159
XJTU,XJTU/XJTU_3C_battery-13,0.12382026988045866,0.13261095836559844,220,-0.00879068848513978
XJTU,XJTU/XJTU_3C_battery-14,0.09711280532141012,0.10296589537781181,141,-0.005853090056401694
XJTU,XJTU/XJTU_3C_battery-15,0.10056785901229219,0.10712661854912965,162,-0.006558759536837461
XJTU,XJTU/XJTU_3C_battery-2,0.11944941065524545,0.12878304805568366,286,-0.009333637400438216
XJTU,XJTU/XJTU_3C_battery-3,0.12147579157180657,0.12919915863400902,280,-0.007723367062202446
XJTU,XJTU/XJTU_3C_battery-4,0.11436527933343026,0.12212359576546829,316,-0.0077583164320380316
XJTU,XJTU/XJTU_3C_battery-5,0.11573803520028364,0.12423931758465728,291,-0.008501282384373643
XJTU,XJTU/XJTU_3C_battery-6,0.12495509757335152,0.1346075033562561,316,-0.009652405782904577
XJTU,XJTU/XJTU_3C_battery-7,0.1250822276972987,0.13298146498300542,313,-0.007899237285706712
XJTU,XJTU/XJTU_3C_battery-8,0.12163444659919988,0.132287554613132,264,-0.010653108013932114
XJTU,XJTU/XJTU_3C_battery-9,0.12692684617590388,0.13685597215264764,281,-0.009929125976743752
