cell_id,cell_mae,backbone,domain,method
HUST/HUST_10-7,0.024466065110388256,lightgbm,HUST,protected_state
HUST/HUST_10-8,0.025136671972217355,lightgbm,HUST,protected_state
HUST/HUST_2-2,0.01676908572458501,lightgbm,HUST,protected_state
HUST/HUST_2-3,0.032475007067514286,lightgbm,HUST,protected_state
HUST/HUST_2-4,0.01855310961888221,lightgbm,HUST,protected_state
HUST/HUST_2-5,0.02678355501909087,lightgbm,HUST,protected_state
HUST/HUST_2-6,0.028604511095922977,lightgbm,HUST,protected_state
HUST/HUST_2-7,0.030088736054557252,lightgbm,HUST,protected_state
HUST/HUST_2-8,0.030332344105836517,lightgbm,HUST,protected_state
HUST/HUST_3-1,0.024647008849815175,lightgbm,HUST,protected_state
HUST/HUST_3-2,0.026651428260721234,lightgbm,HUST,protected_state
HUST/HUST_3-3,0.025000906856745903,lightgbm,HUST,protected_state
HUST/HUST_3-4,0.026957532458701743,lightgbm,HUST,protected_state
HUST/HUST_3-5,0.027814298523900622,lightgbm,HUST,protected_state
HUST/HUST_3-6,0.0277734492798345,lightgbm,HUST,protected_state
HUST/HUST_3-7,0.023933651224598274,lightgbm,HUST,protected_state
HUST/HUST_3-8,0.025452624079274042,lightgbm,HUST,protected_state
HUST/HUST_4-1,0.033905689690303054,lightgbm,HUST,protected_state
HUST/HUST_4-2,0.022644562467802748,lightgbm,HUST,protected_state
HUST/HUST_4-3,0.023249473233616563,lightgbm,HUST,protected_state
HUST/HUST_4-4,0.019795321197232513,lightgbm,HUST,protected_state
HUST/HUST_4-5,0.025558125752410565,lightgbm,HUST,protected_state
HUST/HUST_4-6,0.028362516446758048,lightgbm,HUST,protected_state
HUST/HUST_4-7,0.021089866188608582,lightgbm,HUST,protected_state
HUST/HUST_4-8,0.027278123923462266,lightgbm,HUST,protected_state
HUST/HUST_5-1,0.025594030606112133,lightgbm,HUST,protected_state
HUST/HUST_5-2,0.030377597039113767,lightgbm,HUST,protected_state
HUST/HUST_5-3,0.02250419098789905,lightgbm,HUST,protected_state
HUST/HUST_5-4,0.02171882151257354,lightgbm,HUST,protected_state
HUST/HUST_5-5,0.031646018764340034,lightgbm,HUST,protected_state
HUST/HUST_5-6,0.024305998264829688,lightgbm,HUST,protected_state
HUST/HUST_5-7,0.01625864810800305,lightgbm,HUST,protected_state
HUST/HUST_6-1,0.01676155444802388,lightgbm,HUST,protected_state
HUST/HUST_6-2,0.03401105990919162,lightgbm,HUST,protected_state
HUST/HUST_6-3,0.028970897243045857,lightgbm,HUST,protected_state
HUST/HUST_6-4,0.017737883265414946,lightgbm,HUST,protected_state
HUST/HUST_6-5,0.022555382094993956,lightgbm,HUST,protected_state
HUST/HUST_6-6,0.04454240078634075,lightgbm,HUST,protected_state
HUST/HUST_6-8,0.024333046131855197,lightgbm,HUST,protected_state
HUST/HUST_7-1,0.03273825283391275,lightgbm,HUST,protected_state
HUST/HUST_7-2,0.03213226953597204,lightgbm,HUST,protected_state
HUST/HUST_7-3,0.01691626662221362,lightgbm,HUST,protected_state
HUST/HUST_7-4,0.015017185053199107,lightgbm,HUST,protected_state
HUST/HUST_7-5,0.021628612269568328,lightgbm,HUST,protected_state
HUST/HUST_7-6,0.018869264654970137,lightgbm,HUST,protected_state
HUST/HUST_7-7,0.019870828899009898,lightgbm,HUST,protected_state
HUST/HUST_7-8,0.023056143108910184,lightgbm,HUST,protected_state
HUST/HUST_8-1,0.017483180638265462,lightgbm,HUST,protected_state
HUST/HUST_8-2,0.01570418440202997,lightgbm,HUST,protected_state
HUST/HUST_8-3,0.026174714526001733,lightgbm,HUST,protected_state
HUST/HUST_8-4,0.017713256156840457,lightgbm,HUST,protected_state
HUST/HUST_8-5,0.016115252800958234,lightgbm,HUST,protected_state
HUST/HUST_8-6,0.018165227963350312,lightgbm,HUST,protected_state
HUST/HUST_8-7,0.017165681629691024,lightgbm,HUST,protected_state
HUST/HUST_8-8,0.026071616399554916,lightgbm,HUST,protected_state
HUST/HUST_9-1,0.029615862227402794,lightgbm,HUST,protected_state
HUST/HUST_9-2,0.02297219512444326,lightgbm,HUST,protected_state
HUST/HUST_9-3,0.027504694654731845,lightgbm,HUST,protected_state
HUST/HUST_9-4,0.02820231751906184,lightgbm,HUST,protected_state
HUST/HUST_9-5,0.022623935640976874,lightgbm,HUST,protected_state
HUST/HUST_9-6,0.026052719734837717,lightgbm,HUST,protected_state
HUST/HUST_9-7,0.02608628467723263,lightgbm,HUST,protected_state
HUST/HUST_9-8,0.028536221884597493,lightgbm,HUST,protected_state
HUST/HUST_1-1,0.0140944818492995,lightgbm,HUST,pchp_method
HUST/HUST_1-2,0.01856836949785705,lightgbm,HUST,pchp_method
HUST/HUST_1-3,0.0279833421906074,lightgbm,HUST,pchp_method
HUST/HUST_1-4,0.028078777638088703,lightgbm,HUST,pchp_method
HUST/HUST_1-5,0.02848053573236648,lightgbm,HUST,pchp_method
HUST/HUST_1-6,0.04005266794831024,lightgbm,HUST,pchp_method
HUST/HUST_1-7,0.013961683124630449,lightgbm,HUST,pchp_method
HUST/HUST_1-8,0.015690763814046802,lightgbm,HUST,pchp_method
HUST/HUST_10-1,0.019599518904952175,lightgbm,HUST,pchp_method
HUST/HUST_10-2,0.03540635355638311,lightgbm,HUST,pchp_method
HUST/HUST_10-3,0.025371126486134515,lightgbm,HUST,pchp_method
HUST/HUST_10-4,0.020895363289384957,lightgbm,HUST,pchp_method
HUST/HUST_10-5,0.022199406108172372,lightgbm,HUST,pchp_method
HUST/HUST_10-6,0.02350262086443684,lightgbm,HUST,pchp_method
HUST/HUST_10-7,0.02250119851810597,lightgbm,HUST,pchp_method
HUST/HUST_10-8,0.022057326490950584,lightgbm,HUST,pchp_method
HUST/HUST_2-2,0.023172363750157025,lightgbm,HUST,pchp_method
HUST/HUST_2-3,0.028846855471246366,lightgbm,HUST,pchp_method
HUST/HUST_2-4,0.016709613346244583,lightgbm,HUST,pchp_method
HUST/HUST_2-5,0.021910030297904677,lightgbm,HUST,pchp_method
HUST/HUST_2-6,0.026504508894409452,lightgbm,HUST,pchp_method
HUST/HUST_2-7,0.027049153718194056,lightgbm,HUST,pchp_method
HUST/HUST_2-8,0.02570817912403431,lightgbm,HUST,pchp_method
HUST/HUST_3-1,0.026243620131605656,lightgbm,HUST,pchp_method
HUST/HUST_3-2,0.025515991379221288,lightgbm,HUST,pchp_method
HUST/HUST_3-3,0.02700420208362121,lightgbm,HUST,pchp_method
HUST/HUST_3-4,0.025487434881341166,lightgbm,HUST,pchp_method
HUST/HUST_3-5,0.032693961525396616,lightgbm,HUST,pchp_method
HUST/HUST_3-6,0.025697148822296696,lightgbm,HUST,pchp_method
HUST/HUST_3-7,0.0234564404852532,lightgbm,HUST,pchp_method
HUST/HUST_3-8,0.02404290783107631,lightgbm,HUST,pchp_method
HUST/HUST_4-1,0.03268977511220793,lightgbm,HUST,pchp_method
HUST/HUST_4-2,0.021772006787792,lightgbm,HUST,pchp_method
HUST/HUST_4-3,0.016985134192756175,lightgbm,HUST,pchp_method
HUST/HUST_4-4,0.016070301846821025,lightgbm,HUST,pchp_method
HUST/HUST_4-5,0.022800844638002648,lightgbm,HUST,pchp_method
HUST/HUST_4-6,0.026010241546333145,lightgbm,HUST,pchp_method
HUST/HUST_4-7,0.019777555821422252,lightgbm,HUST,pchp_method
HUST/HUST_4-8,0.024500770209311667,lightgbm,HUST,pchp_method
HUST/HUST_5-1,0.020933471796255407,lightgbm,HUST,pchp_method
HUST/HUST_5-2,0.027454503576689826,lightgbm,HUST,pchp_method
HUST/HUST_5-3,0.01870229391313949,lightgbm,HUST,pchp_method
HUST/HUST_5-4,0.01717892773652035,lightgbm,HUST,pchp_method
HUST/HUST_5-5,0.025537214797309502,lightgbm,HUST,pchp_method
HUST/HUST_5-6,0.019276394625198333,lightgbm,HUST,pchp_method
HUST/HUST_5-7,0.015977444196951907,lightgbm,HUST,pchp_method
HUST/HUST_6-1,0.013816357253383907,lightgbm,HUST,pchp_method
HUST/HUST_6-2,0.028489801816411534,lightgbm,HUST,pchp_method
HUST/HUST_6-3,0.026794138259968906,lightgbm,HUST,pchp_method
HUST/HUST_6-4,0.01742499795334896,lightgbm,HUST,pchp_method
HUST/HUST_6-5,0.01787864954516815,lightgbm,HUST,pchp_method
HUST/HUST_6-6,0.03717114323980035,lightgbm,HUST,pchp_method
HUST/HUST_6-8,0.033003425153497884,lightgbm,HUST,pchp_method
HUST/HUST_7-1,0.02735894274210255,lightgbm,HUST,pchp_method
HUST/HUST_7-2,0.03681741343833359,lightgbm,HUST,pchp_method
HUST/HUST_7-3,0.014361061227393212,lightgbm,HUST,pchp_method
HUST/HUST_7-4,0.013612290502345116,lightgbm,HUST,pchp_method
HUST/HUST_7-5,0.02249239223216718,lightgbm,HUST,pchp_method
HUST/HUST_7-6,0.015306873491394856,lightgbm,HUST,pchp_method
HUST/HUST_7-7,0.015496896868390833,lightgbm,HUST,pchp_method
HUST/HUST_7-8,0.019126707727327816,lightgbm,HUST,pchp_method
HUST/HUST_8-1,0.014174252542189857,lightgbm,HUST,pchp_method
HUST/HUST_8-2,0.01580224977929092,lightgbm,HUST,pchp_method
HUST/HUST_8-3,0.023575147842350465,lightgbm,HUST,pchp_method
HUST/HUST_8-4,0.01367824456586021,lightgbm,HUST,pchp_method
HUST/HUST_8-5,0.013909042039016316,lightgbm,HUST,pchp_method
HUST/HUST_8-6,0.01736541737817717,lightgbm,HUST,pchp_method
HUST/HUST_8-7,0.01859846173113512,lightgbm,HUST,pchp_method
HUST/HUST_8-8,0.024592431754346417,lightgbm,HUST,pchp_method
HUST/HUST_9-1,0.03226247855786127,lightgbm,HUST,pchp_method
HUST/HUST_9-2,0.021051520066764855,lightgbm,HUST,pchp_method
HUST/HUST_9-3,0.02830426219576474,lightgbm,HUST,pchp_method
HUST/HUST_9-4,0.029839961639340114,lightgbm,HUST,pchp_method
HUST/HUST_9-5,0.023244488021400393,lightgbm,HUST,pchp_method
HUST/HUST_9-6,0.028373471098425185,lightgbm,HUST,pchp_method
HUST/HUST_9-7,0.02587255827395433,lightgbm,HUST,pchp_method
HUST/HUST_9-8,0.025811767431745788,lightgbm,HUST,pchp_method
HUST/HUST_1-1,0.012939077249380223,lightgbm,HUST,raw_candidate
HUST/HUST_1-2,0.021423163466167017,lightgbm,HUST,raw_candidate
HUST/HUST_1-3,0.041107739430210774,lightgbm,HUST,raw_candidate
HUST/HUST_1-4,0.04664710827817762,lightgbm,HUST,raw_candidate
HUST/HUST_1-5,0.05654890469253034,lightgbm,HUST,raw_candidate
HUST/HUST_1-6,0.03372546704819366,lightgbm,HUST,raw_candidate
HUST/HUST_1-7,0.007991186443655745,lightgbm,HUST,raw_candidate
HUST/HUST_1-8,0.010191187184475215,lightgbm,HUST,raw_candidate
HUST/HUST_10-1,0.01679436095044877,lightgbm,HUST,raw_candidate
HUST/HUST_10-2,0.04427466867477501,lightgbm,HUST,raw_candidate
HUST/HUST_10-3,0.019458631173260882,lightgbm,HUST,raw_candidate
HUST/HUST_10-4,0.02795376907741594,lightgbm,HUST,raw_candidate
HUST/HUST_10-5,0.03727724776596282,lightgbm,HUST,raw_candidate
HUST/HUST_10-6,0.01719438109014832,lightgbm,HUST,raw_candidate
HUST/HUST_10-7,0.04127431038982493,lightgbm,HUST,raw_candidate
HUST/HUST_10-8,0.011888574121988363,lightgbm,HUST,raw_candidate
HUST/HUST_2-2,0.030948334375967567,lightgbm,HUST,raw_candidate
HUST/HUST_2-3,0.03686437337577406,lightgbm,HUST,raw_candidate
HUST/HUST_2-4,0.009777103261603061,lightgbm,HUST,raw_candidate
HUST/HUST_2-5,0.04854895557055872,lightgbm,HUST,raw_candidate
HUST/HUST_2-6,0.03814256000167197,lightgbm,HUST,raw_candidate
HUST/HUST_2-7,0.04104947391533023,lightgbm,HUST,raw_candidate
HUST/HUST_2-8,0.0064731475406120875,lightgbm,HUST,raw_candidate
HUST/HUST_3-1,0.039133097117752036,lightgbm,HUST,raw_candidate
HUST/HUST_3-2,0.046846843424944315,lightgbm,HUST,raw_candidate
HUST/HUST_3-3,0.042311826862706216,lightgbm,HUST,raw_candidate
HUST/HUST_3-4,0.024089641793367828,lightgbm,HUST,raw_candidate
HUST/HUST_3-5,0.034294946821129865,lightgbm,HUST,raw_candidate
HUST/HUST_3-6,0.04159656363123694,lightgbm,HUST,raw_candidate
HUST/HUST_3-7,0.025491996475955278,lightgbm,HUST,raw_candidate
HUST/HUST_3-8,0.04767662713136794,lightgbm,HUST,raw_candidate
HUST/HUST_4-1,0.03051352284610507,lightgbm,HUST,raw_candidate
HUST/HUST_4-2,0.024424463605979416,lightgbm,HUST,raw_candidate
HUST/HUST_4-3,0.009235932731974402,lightgbm,HUST,raw_candidate
HUST/HUST_4-4,0.0074361280940482555,lightgbm,HUST,raw_candidate
HUST/HUST_4-5,0.013726094141134078,lightgbm,HUST,raw_candidate
HUST/HUST_4-6,0.02096510987115941,lightgbm,HUST,raw_candidate
HUST/HUST_4-7,0.01310043490808143,lightgbm,HUST,raw_candidate
HUST/HUST_4-8,0.0364348456400016,lightgbm,HUST,raw_candidate
HUST/HUST_5-1,0.025379763609136356,lightgbm,HUST,raw_candidate
HUST/HUST_5-2,0.036898739013499625,lightgbm,HUST,raw_candidate
HUST/HUST_5-3,0.030840209823511877,lightgbm,HUST,raw_candidate
HUST/HUST_5-4,0.01752153722998523,lightgbm,HUST,raw_candidate
HUST/HUST_5-5,0.04268269669574599,lightgbm,HUST,raw_candidate
HUST/HUST_5-6,0.022061165753441078,lightgbm,HUST,raw_candidate
HUST/HUST_5-7,0.012118693969786532,lightgbm,HUST,raw_candidate
HUST/HUST_6-1,0.01700619322686684,lightgbm,HUST,raw_candidate
HUST/HUST_6-2,0.04115419508855112,lightgbm,HUST,raw_candidate
HUST/HUST_6-3,0.045816967848304205,lightgbm,HUST,raw_candidate
HUST/HUST_6-4,0.014725940481306904,lightgbm,HUST,raw_candidate
HUST/HUST_6-5,0.01572810527785848,lightgbm,HUST,raw_candidate
HUST/HUST_6-6,0.03753995950609139,lightgbm,HUST,raw_candidate
HUST/HUST_6-8,0.0491756834709029,lightgbm,HUST,raw_candidate
HUST/HUST_7-1,0.020008617852713347,lightgbm,HUST,raw_candidate
HUST/HUST_7-2,0.042517731089091175,lightgbm,HUST,raw_candidate
HUST/HUST_7-3,0.016476146489930905,lightgbm,HUST,raw_candidate
HUST/HUST_7-4,0.01455261734071679,lightgbm,HUST,raw_candidate
HUST/HUST_7-5,0.030248651731425852,lightgbm,HUST,raw_candidate
HUST/HUST_7-6,0.007274046190247865,lightgbm,HUST,raw_candidate
HUST/HUST_7-7,0.008118540700117366,lightgbm,HUST,raw_candidate
HUST/HUST_7-8,0.025526076142157496,lightgbm,HUST,raw_candidate
HUST/HUST_8-1,0.01079428790054995,lightgbm,HUST,raw_candidate
HUST/HUST_8-2,0.009466264254338963,lightgbm,HUST,raw_candidate
HUST/HUST_8-3,0.03484285827558769,lightgbm,HUST,raw_candidate
HUST/HUST_8-4,0.010924695884827921,lightgbm,HUST,raw_candidate
HUST/HUST_8-5,0.017484518009264823,lightgbm,HUST,raw_candidate
HUST/HUST_8-6,0.008787883271024602,lightgbm,HUST,raw_candidate
HUST/HUST_8-7,0.015746890512957076,lightgbm,HUST,raw_candidate
HUST/HUST_8-8,0.04059070383346506,lightgbm,HUST,raw_candidate
HUST/HUST_9-1,0.043755506878519076,lightgbm,HUST,raw_candidate
HUST/HUST_9-2,0.03208466104279108,lightgbm,HUST,raw_candidate
HUST/HUST_9-3,0.03307722640929972,lightgbm,HUST,raw_candidate
HUST/HUST_9-4,0.038692719521647594,lightgbm,HUST,raw_candidate
HUST/HUST_9-5,0.04121448976920858,lightgbm,HUST,raw_candidate
HUST/HUST_9-6,0.05281663245221281,lightgbm,HUST,raw_candidate
HUST/HUST_9-7,0.025954704687058974,lightgbm,HUST,raw_candidate
HUST/HUST_9-8,0.03521477091905648,lightgbm,HUST,raw_candidate
MATR/MATR_b1c0,0.11052917409900749,lightgbm,MATR,protected_state
MATR/MATR_b1c1,0.1261644648040777,lightgbm,MATR,protected_state
MATR/MATR_b1c11,0.08997914710226107,lightgbm,MATR,protected_state
MATR/MATR_b1c14,0.09406343776137163,lightgbm,MATR,protected_state
MATR/MATR_b1c15,0.08741423256748364,lightgbm,MATR,protected_state
MATR/MATR_b1c16,0.09106248260410686,lightgbm,MATR,protected_state
MATR/MATR_b1c17,0.09108847812428932,lightgbm,MATR,protected_state
MATR/MATR_b1c18,0.06579641738133907,lightgbm,MATR,protected_state
MATR/MATR_b1c19,0.07711718261822613,lightgbm,MATR,protected_state
MATR/MATR_b1c2,0.12484092923902053,lightgbm,MATR,protected_state
MATR/MATR_b1c20,0.02659732712570807,lightgbm,MATR,protected_state
MATR/MATR_b1c21,0.03529384913147432,lightgbm,MATR,protected_state
MATR/MATR_b1c23,0.09613488697486196,lightgbm,MATR,protected_state
MATR/MATR_b1c24,0.0938941982665062,lightgbm,MATR,protected_state
MATR/MATR_b1c25,0.08743150243168245,lightgbm,MATR,protected_state
MATR/MATR_b1c26,0.08053315254465704,lightgbm,MATR,protected_state
MATR/MATR_b1c27,0.08516625121198278,lightgbm,MATR,protected_state
MATR/MATR_b1c28,0.08634363678350916,lightgbm,MATR,protected_state
MATR/MATR_b1c29,0.08996777694556626,lightgbm,MATR,protected_state
MATR/MATR_b1c3,0.1135397312562243,lightgbm,MATR,protected_state
MATR/MATR_b1c30,0.07376972419479134,lightgbm,MATR,protected_state
MATR/MATR_b1c31,0.08576127159906324,lightgbm,MATR,protected_state
MATR/MATR_b1c32,0.0775597243423621,lightgbm,MATR,protected_state
MATR/MATR_b1c33,0.07623492994222404,lightgbm,MATR,protected_state
MATR/MATR_b1c34,0.09075168356931415,lightgbm,MATR,protected_state
MATR/MATR_b1c35,0.08661666863248586,lightgbm,MATR,protected_state
MATR/MATR_b1c36,0.08299097181141744,lightgbm,MATR,protected_state
MATR/MATR_b1c37,0.07994433475846137,lightgbm,MATR,protected_state
MATR/MATR_b1c38,0.07484117016655216,lightgbm,MATR,protected_state
MATR/MATR_b1c39,0.0762817849079547,lightgbm,MATR,protected_state
MATR/MATR_b1c4,0.11640740564466111,lightgbm,MATR,protected_state
MATR/MATR_b1c40,0.09861679855783978,lightgbm,MATR,protected_state
MATR/MATR_b1c41,0.10568596467883577,lightgbm,MATR,protected_state
MATR/MATR_b1c42,0.08281611754718256,lightgbm,MATR,protected_state
MATR/MATR_b1c43,0.08060264083034184,lightgbm,MATR,protected_state
MATR/MATR_b1c44,0.07661042333413394,lightgbm,MATR,protected_state
MATR/MATR_b1c45,0.07705863659548405,lightgbm,MATR,protected_state
MATR/MATR_b1c5,0.10255962376788166,lightgbm,MATR,protected_state
MATR/MATR_b1c6,0.06677048252335412,lightgbm,MATR,protected_state
MATR/MATR_b1c7,0.07380151297610028,lightgbm,MATR,protected_state
MATR/MATR_b1c9,0.09902827400185206,lightgbm,MATR,protected_state
MATR/MATR_b2c0,0.018386856454147504,lightgbm,MATR,protected_state
MATR/MATR_b2c1,0.057037591922499915,lightgbm,MATR,protected_state
MATR/MATR_b2c10,0.05172845193354743,lightgbm,MATR,protected_state
MATR/MATR_b2c11,0.04753320412136412,lightgbm,MATR,protected_state
MATR/MATR_b2c12,0.03309091464679823,lightgbm,MATR,protected_state
MATR/MATR_b2c13,0.04330836097202981,lightgbm,MATR,protected_state
MATR/MATR_b2c14,0.054808532556177396,lightgbm,MATR,protected_state
MATR/MATR_b2c17,0.054662306846716024,lightgbm,MATR,protected_state
MATR/MATR_b2c18,0.04473405340129212,lightgbm,MATR,protected_state
MATR/MATR_b2c19,0.03642815996139153,lightgbm,MATR,protected_state
MATR/MATR_b2c2,0.05627276799590505,lightgbm,MATR,protected_state
MATR/MATR_b2c20,0.05534697226507306,lightgbm,MATR,protected_state
MATR/MATR_b2c21,0.046171954390305144,lightgbm,MATR,protected_state
MATR/MATR_b2c22,0.05484903395403228,lightgbm,MATR,protected_state
MATR/MATR_b2c23,0.05109188227920313,lightgbm,MATR,protected_state
MATR/MATR_b2c24,0.05258848747237159,lightgbm,MATR,protected_state
MATR/MATR_b2c25,0.04283112038467057,lightgbm,MATR,protected_state
MATR/MATR_b2c26,0.044790665967601014,lightgbm,MATR,protected_state
MATR/MATR_b2c27,0.05049291455822404,lightgbm,MATR,protected_state
MATR/MATR_b2c28,0.053867975769034314,lightgbm,MATR,protected_state
MATR/MATR_b2c29,0.060728422000013146,lightgbm,MATR,protected_state
MATR/MATR_b2c3,0.022996675373441806,lightgbm,MATR,protected_state
MATR/MATR_b2c30,0.053584480884023324,lightgbm,MATR,protected_state
MATR/MATR_b2c31,0.05646896463512386,lightgbm,MATR,protected_state
MATR/MATR_b2c32,0.05900606076600408,lightgbm,MATR,protected_state
MATR/MATR_b2c33,0.06494566346648922,lightgbm,MATR,protected_state
MATR/MATR_b2c34,0.06436305940799512,lightgbm,MATR,protected_state
MATR/MATR_b2c35,0.05808474841561318,lightgbm,MATR,protected_state
MATR/MATR_b2c36,0.0634960877213725,lightgbm,MATR,protected_state
MATR/MATR_b2c37,0.061624521904870486,lightgbm,MATR,protected_state
MATR/MATR_b2c38,0.05630031980004701,lightgbm,MATR,protected_state
MATR/MATR_b2c39,0.05822016873015257,lightgbm,MATR,protected_state
MATR/MATR_b2c4,0.04001535374774504,lightgbm,MATR,protected_state
MATR/MATR_b2c40,0.04662774038151925,lightgbm,MATR,protected_state
MATR/MATR_b2c41,0.05523079874493566,lightgbm,MATR,protected_state
MATR/MATR_b2c42,0.05480079022182716,lightgbm,MATR,protected_state
MATR/MATR_b2c43,0.055538063816967555,lightgbm,MATR,protected_state
MATR/MATR_b2c44,0.05811035131966508,lightgbm,MATR,protected_state
MATR/MATR_b2c45,0.05465132495720332,lightgbm,MATR,protected_state
MATR/MATR_b2c46,0.05638532601097276,lightgbm,MATR,protected_state
MATR/MATR_b2c47,0.06976505864628436,lightgbm,MATR,protected_state
MATR/MATR_b2c5,0.05592151741469983,lightgbm,MATR,protected_state
MATR/MATR_b2c6,0.029372171059290457,lightgbm,MATR,protected_state
MATR/MATR_b3c0,0.08795477421447977,lightgbm,MATR,protected_state
MATR/MATR_b3c1,0.09275267318887093,lightgbm,MATR,protected_state
MATR/MATR_b3c10,0.09156646707362147,lightgbm,MATR,protected_state
MATR/MATR_b3c11,0.06869632269995811,lightgbm,MATR,protected_state
MATR/MATR_b3c12,0.0823345737396483,lightgbm,MATR,protected_state
MATR/MATR_b3c13,0.06765851230165346,lightgbm,MATR,protected_state
MATR/MATR_b3c14,0.07740773787118103,lightgbm,MATR,protected_state
MATR/MATR_b3c15,0.07234943845996349,lightgbm,MATR,protected_state
MATR/MATR_b3c16,0.10893440959991879,lightgbm,MATR,protected_state
MATR/MATR_b3c17,0.09984124286138613,lightgbm,MATR,protected_state
MATR/MATR_b3c18,0.08802437473241256,lightgbm,MATR,protected_state
MATR/MATR_b3c19,0.09150650581601114,lightgbm,MATR,protected_state
MATR/MATR_b3c20,0.07597191883144001,lightgbm,MATR,protected_state
MATR/MATR_b3c21,0.05214977872307835,lightgbm,MATR,protected_state
MATR/MATR_b3c22,0.09461413593127367,lightgbm,MATR,protected_state
MATR/MATR_b3c24,0.07907759592965037,lightgbm,MATR,protected_state
MATR/MATR_b3c25,0.09357399280035314,lightgbm,MATR,protected_state
MATR/MATR_b3c26,0.0878151616024712,lightgbm,MATR,protected_state
MATR/MATR_b3c27,0.07835402984012106,lightgbm,MATR,protected_state
MATR/MATR_b3c28,0.03302530063174137,lightgbm,MATR,protected_state
MATR/MATR_b3c29,0.07899439468997727,lightgbm,MATR,protected_state
MATR/MATR_b3c3,0.09612744911832313,lightgbm,MATR,protected_state
MATR/MATR_b3c30,0.08688527576240972,lightgbm,MATR,protected_state
MATR/MATR_b3c31,0.07401192401827339,lightgbm,MATR,protected_state
MATR/MATR_b3c33,0.10448161283354616,lightgbm,MATR,protected_state
MATR/MATR_b3c34,0.09535524710520088,lightgbm,MATR,protected_state
MATR/MATR_b3c35,0.08747632587644719,lightgbm,MATR,protected_state
MATR/MATR_b3c36,0.08592565404497478,lightgbm,MATR,protected_state
MATR/MATR_b3c38,0.1160197722826365,lightgbm,MATR,protected_state
MATR/MATR_b3c39,0.10138305594911387,lightgbm,MATR,protected_state
MATR/MATR_b3c4,0.09079322703336136,lightgbm,MATR,protected_state
MATR/MATR_b3c40,0.06996427861961167,lightgbm,MATR,protected_state
MATR/MATR_b3c41,0.0735525515046205,lightgbm,MATR,protected_state
MATR/MATR_b3c44,0.0911033111937621,lightgbm,MATR,protected_state
MATR/MATR_b3c45,0.11313456632664885,lightgbm,MATR,protected_state
MATR/MATR_b3c5,0.07769496637345857,lightgbm,MATR,protected_state
MATR/MATR_b3c6,0.03372264170483068,lightgbm,MATR,protected_state
MATR/MATR_b3c7,0.11636445344674215,lightgbm,MATR,protected_state
MATR/MATR_b3c8,0.07604293087384631,lightgbm,MATR,protected_state
MATR/MATR_b3c9,0.09384597528238219,lightgbm,MATR,protected_state
MATR/MATR_b4c0,0.0870063698548357,lightgbm,MATR,protected_state
MATR/MATR_b4c1,0.07237581955735993,lightgbm,MATR,protected_state
MATR/MATR_b4c10,0.10752882614047445,lightgbm,MATR,protected_state
MATR/MATR_b4c11,0.08735589151322139,lightgbm,MATR,protected_state
MATR/MATR_b4c12,0.08536613397593648,lightgbm,MATR,protected_state
MATR/MATR_b4c13,0.08545599550741666,lightgbm,MATR,protected_state
MATR/MATR_b4c14,0.09474172576900441,lightgbm,MATR,protected_state
MATR/MATR_b4c15,0.10939323226713907,lightgbm,MATR,protected_state
MATR/MATR_b4c16,0.09443529176816545,lightgbm,MATR,protected_state
MATR/MATR_b4c17,0.082068530962236,lightgbm,MATR,protected_state
MATR/MATR_b4c18,0.09073682183435741,lightgbm,MATR,protected_state
MATR/MATR_b4c19,0.0980519475787067,lightgbm,MATR,protected_state
MATR/MATR_b4c2,0.07588745867652517,lightgbm,MATR,protected_state
MATR/MATR_b4c20,0.07061982084562739,lightgbm,MATR,protected_state
MATR/MATR_b4c21,0.09132132859684437,lightgbm,MATR,protected_state
MATR/MATR_b4c22,0.0811573805599824,lightgbm,MATR,protected_state
MATR/MATR_b4c23,0.10016321667073017,lightgbm,MATR,protected_state
MATR/MATR_b4c24,0.09517436653965286,lightgbm,MATR,protected_state
MATR/MATR_b4c25,0.08173994890604294,lightgbm,MATR,protected_state
MATR/MATR_b4c26,0.08513076925735928,lightgbm,MATR,protected_state
MATR/MATR_b4c27,0.0691258435955664,lightgbm,MATR,protected_state
MATR/MATR_b4c28,0.08759615923066724,lightgbm,MATR,protected_state
MATR/MATR_b4c29,0.08252881542316634,lightgbm,MATR,protected_state
MATR/MATR_b4c3,0.09229692851200114,lightgbm,MATR,protected_state
MATR/MATR_b4c30,0.0695358766912273,lightgbm,MATR,protected_state
MATR/MATR_b4c31,0.16407744071665353,lightgbm,MATR,protected_state
MATR/MATR_b4c32,0.08472032463766228,lightgbm,MATR,protected_state
MATR/MATR_b4c33,0.06542766848382968,lightgbm,MATR,protected_state
MATR/MATR_b4c34,0.08015994650264915,lightgbm,MATR,protected_state
MATR/MATR_b4c35,0.10235309267620164,lightgbm,MATR,protected_state
MATR/MATR_b4c36,0.08692854198289773,lightgbm,MATR,protected_state
MATR/MATR_b4c37,0.09164068281389501,lightgbm,MATR,protected_state
MATR/MATR_b4c38,0.09770959077461874,lightgbm,MATR,protected_state
MATR/MATR_b4c39,0.08061485223074374,lightgbm,MATR,protected_state
MATR/MATR_b4c4,0.15275369841363534,lightgbm,MATR,protected_state
MATR/MATR_b4c40,0.10242960619570032,lightgbm,MATR,protected_state
