outer_target_domain,inner_validation_domain,alpha,physical_cells,validation_rows,causal_candidate_cell_macro_mae
SDU,CALCE,0.014999999999999999,13,14233,0.059174620553229071
SDU,CALCE,0.01,13,14233,0.070944945717007477
SDU,CALCE,0.0050000000000000001,13,14233,0.096776848590078082
SDU,HNEI,1,14,15085,0.29718930619260203
SDU,HNEI,0.5,14,15085,0.19670246485186296
SDU,HNEI,0.20000000000000001,14,15085,0.090938970910102501
SDU,HNEI,0.10000000000000001,14,15085,0.048567861030193109
SDU,HNEI,0.050000000000000003,14,15085,0.034292417384473591
SDU,HNEI,0.029999999999999999,14,15085,0.032643259964026818
SDU,HNEI,0.02,14,15085,0.034870423743694902
SDU,HNEI,0.014999999999999999,14,15085,0.040035153609994871
SDU,HNEI,0.01,14,15085,0.052890772035219955
SDU,HNEI,0.0050000000000000001,14,15085,0.090328879841410359
SDU,HUST,1,77,145735,0.030554547335954814
SDU,HUST,0.5,77,145735,0.030740610063248297
SDU,HUST,0.20000000000000001,77,145735,0.031051714718184589
SDU,HUST,0.10000000000000001,77,145735,0.031412325492596108
SDU,HUST,0.050000000000000003,77,145735,0.032008571463702409
SDU,HUST,0.029999999999999999,77,145735,0.03274560055144448
SDU,HUST,0.02,77,145735,0.033642773200242469
SDU,HUST,0.014999999999999999,77,145735,0.034530884238588855
SDU,HUST,0.01,77,145735,0.0363012491304852
SDU,HUST,0.0050000000000000001,77,145735,0.041507581275845876
SDU,MATR,1,169,139148,0.059749958495881078
SDU,MATR,0.5,169,139148,0.053053596588785536
SDU,MATR,0.20000000000000001,169,139148,0.0475394676414026
SDU,MATR,0.10000000000000001,169,139148,0.044001071884752406
SDU,MATR,0.050000000000000003,169,139148,0.039636313977293523
SDU,MATR,0.029999999999999999,169,139148,0.035611610275979096
SDU,MATR,0.02,169,139148,0.032014326156888415
SDU,MATR,0.014999999999999999,169,139148,0.029375010419725303
SDU,MATR,0.01,169,139148,0.025817870719830129
SDU,MATR,0.0050000000000000001,169,139148,0.021885415990886347
SDU,MICH,1,40,19681,0.041130612751484635
SDU,MICH,0.5,40,19681,0.042426853714372388
SDU,MICH,0.20000000000000001,40,19681,0.04582914374191966
SDU,MICH,0.10000000000000001,40,19681,0.050845907486958573
SDU,MICH,0.050000000000000003,40,19681,0.059521918308861665
SDU,MICH,0.029999999999999999,40,19681,0.069095317030042985
SDU,MICH,0.02,40,19681,0.078868696828702428
SDU,MICH,0.014999999999999999,40,19681,0.086832989667381164
SDU,MICH,0.01,40,19681,0.098930655565132516
SDU,MICH,0.0050000000000000001,40,19681,0.11920834337767361
SDU,MICH_EXP,1,18,6455,0.18062479622058528
SDU,MICH_EXP,0.5,18,6455,0.11040627177205896
SDU,MICH_EXP,0.20000000000000001,18,6455,0.070340426393745978
SDU,MICH_EXP,0.10000000000000001,18,6455,0.061338233837786707
SDU,MICH_EXP,0.050000000000000003,18,6455,0.059730770049466538
SDU,MICH_EXP,0.029999999999999999,18,6455,0.060159052295131916
SDU,MICH_EXP,0.02,18,6455,0.061113832216132966
SDU,MICH_EXP,0.014999999999999999,18,6455,0.062148200319818665
SDU,MICH_EXP,0.01,18,6455,0.064716507597669462
SDU,MICH_EXP,0.0050000000000000001,18,6455,0.072917427015891753
SDU,RWTH,1,48,105140,0.18561906714860554
SDU,RWTH,0.5,48,105140,0.18599088892317531
SDU,RWTH,0.20000000000000001,48,105140,0.18654523311114832
SDU,RWTH,0.10000000000000001,48,105140,0.18718181510967566
SDU,RWTH,0.050000000000000003,48,105140,0.18826622324058626
SDU,RWTH,0.029999999999999999,48,105140,0.18966995326120037
SDU,RWTH,0.02,48,105140,0.19145485263584794
SDU,RWTH,0.014999999999999999,48,105140,0.19329951735837628
SDU,RWTH,0.01,48,105140,0.19709471856550709
SDU,RWTH,0.0050000000000000001,48,105140,0.2083270491753236
SDU,SNL,1,61,96092,0.051365190852262453
SDU,SNL,0.5,61,96092,0.047493653779397411
SDU,SNL,0.20000000000000001,61,96092,0.043686990795296088
SDU,SNL,0.10000000000000001,61,96092,0.043209578351922656
SDU,SNL,0.050000000000000003,61,96092,0.045299095067658862
SDU,SNL,0.029999999999999999,61,96092,0.048450750113666459
SDU,SNL,0.02,61,96092,0.051643248971240958
SDU,SNL,0.014999999999999999,61,96092,0.0544858122309076
SDU,SNL,0.01,61,96092,0.059524016714226406
SDU,SNL,0.0050000000000000001,61,96092,0.071637566129694144
SDU,UL_PUR,1,10,2195,0.069745826066707775
SDU,UL_PUR,0.5,10,2195,0.067254705639630707
SDU,UL_PUR,0.20000000000000001,10,2195,0.062855699622971578
SDU,UL_PUR,0.10000000000000001,10,2195,0.05729199127918274
SDU,UL_PUR,0.050000000000000003,10,2195,0.048579046962805829
SDU,UL_PUR,0.029999999999999999,10,2195,0.039624273477132252
SDU,UL_PUR,0.02,10,2195,0.031616234837122836
SDU,UL_PUR,0.014999999999999999,10,2195,0.026264659958908788
SDU,UL_PUR,0.01,10,2195,0.022259838209053494
SDU,UL_PUR,0.0050000000000000001,10,2195,0.027705945018283558
SDU,XJTU,1,23,6823,0.08267038927045714
SDU,XJTU,0.5,23,6823,0.0815467873763491
SDU,XJTU,0.20000000000000001,23,6823,0.079221408978533844
SDU,XJTU,0.10000000000000001,23,6823,0.076200123828943339
SDU,XJTU,0.050000000000000003,23,6823,0.071231484374402049
SDU,XJTU,0.029999999999999999,23,6823,0.065861229408916144
SDU,XJTU,0.02,23,6823,0.060573824098292782
SDU,XJTU,0.014999999999999999,23,6823,0.056563889427299528
SDU,XJTU,0.01,23,6823,0.051169678459871248
SDU,XJTU,0.0050000000000000001,23,6823,0.047545506417049382
SNL,CALB,1,27,2629,0.018951216282550573
SNL,CALB,0.5,27,2629,0.018316646855440256
SNL,CALB,0.20000000000000001,27,2629,0.017647096223678587
SNL,CALB,0.10000000000000001,27,2629,0.017084386365896334
SNL,CALB,0.050000000000000003,27,2629,0.01646199092885817
SNL,CALB,0.029999999999999999,27,2629,0.015969345443386244
SNL,CALB,0.02,27,2629,0.015595203036053462
SNL,CALB,0.014999999999999999,27,2629,0.015357805645821735
SNL,CALB,0.01,27,2629,0.015076056572118657
SNL,CALB,0.0050000000000000001,27,2629,0.014805331700047393
SNL,CALCE,1,13,14233,0.2714454378728165
SNL,CALCE,0.5,13,14233,0.18118145234808114
SNL,CALCE,0.20000000000000001,13,14233,0.084864291622217383
SNL,CALCE,0.10000000000000001,13,14233,0.044384812809956459
SNL,CALCE,0.050000000000000003,13,14233,0.04064729925391182
SNL,CALCE,0.029999999999999999,13,14233,0.048199938254359913
SNL,CALCE,0.02,13,14233,0.056386097999857492
SNL,CALCE,0.014999999999999999,13,14233,0.063211819743425546
SNL,CALCE,0.01,13,14233,0.075437270211158897
SNL,CALCE,0.0050000000000000001,13,14233,0.1020645938630744
SNL,HNEI,1,14,15085,0.28100883207407873
SNL,HNEI,0.5,14,15085,0.18515839023880831
SNL,HNEI,0.20000000000000001,14,15085,0.0863074317218675
SNL,HNEI,0.10000000000000001,14,15085,0.046655062402376747
SNL,HNEI,0.050000000000000003,14,15085,0.032436258886189118
SNL,HNEI,0.029999999999999999,14,15085,0.031350387461415344
SNL,HNEI,0.02,14,15085,0.03408684691766696
SNL,HNEI,0.014999999999999999,14,15085,0.03962152523552348
SNL,HNEI,0.01,14,15085,0.05283942499851603
SNL,HNEI,0.0050000000000000001,14,15085,0.090641178344524911
SNL,HUST,1,77,145735,0.026611284879065097
SNL,HUST,0.5,77,145735,0.02669344457220664
SNL,HUST,0.20000000000000001,77,145735,0.026862057386745197
SNL,HUST,0.10000000000000001,77,145735,0.027071308284261613
SNL,HUST,0.050000000000000003,77,145735,0.027426706507053051
SNL,HUST,0.029999999999999999,77,145735,0.027875046456908831
SNL,HUST,0.02,77,145735,0.028441176529110032
SNL,HUST,0.014999999999999999,77,145735,0.029043036020204905
SNL,HUST,0.01,77,145735,0.030336337606008734
SNL,HUST,0.0050000000000000001,77,145735,0.034976048906087118
SNL,MATR,1,169,139148,0.038359891891139364
SNL,MATR,0.5,169,139148,0.035348422955937209
SNL,MATR,0.20000000000000001,169,139148,0.032760448429545681
SNL,MATR,0.10000000000000001,169,139148,0.030935217773913275
SNL,MATR,0.050000000000000003,169,139148,0.028845634409531258
SNL,MATR,0.029999999999999999,169,139148,0.027195765948739407
SNL,MATR,0.02,169,139148,0.026010336925413803
SNL,MATR,0.014999999999999999,169,139148,0.025354319190757018
SNL,MATR,0.01,169,139148,0.024884852848990221
SNL,MATR,0.0050000000000000001,169,139148,0.025475298462527954
SNL,MICH,1,40,19681,0.046973069035296786
SNL,MICH,0.5,40,19681,0.048234739603841073
SNL,MICH,0.20000000000000001,40,19681,0.05144816367587126
SNL,MICH,0.10000000000000001,40,19681,0.05616013426919525
SNL,MICH,0.050000000000000003,40,19681,0.064154717308062797
SNL,MICH,0.029999999999999999,40,19681,0.072971957777987498
SNL,MICH,0.02,40,19681,0.08213680183949254
SNL,MICH,0.014999999999999999,40,19681,0.089761047148617906
SNL,MICH,0.01,40,19681,0.10155625188657971
SNL,MICH,0.0050000000000000001,40,19681,0.12169075624174804
SNL,MICH_EXP,1,18,6455,0.17958157049167622
SNL,MICH_EXP,0.5,18,6455,0.1065771781903774
SNL,MICH_EXP,0.20000000000000001,18,6455,0.0616470207249563
SNL,MICH_EXP,0.10000000000000001,18,6455,0.050831484621591261
SNL,MICH_EXP,0.050000000000000003,18,6455,0.048986329798496549
SNL,MICH_EXP,0.029999999999999999,18,6455,0.050051449043550023
SNL,MICH_EXP,0.02,18,6455,0.051955277854518485
SNL,MICH_EXP,0.014999999999999999,18,6455,0.053752157943491002
SNL,MICH_EXP,0.01,18,6455,0.056779273475799016
SNL,MICH_EXP,0.0050000000000000001,18,6455,0.06636392644722891
SNL,RWTH,1,48,105140,0.17968032575218615
SNL,RWTH,0.5,48,105140,0.17970696713259945
SNL,RWTH,0.20000000000000001,48,105140,0.17976159084421928
SNL,RWTH,0.10000000000000001,48,105140,0.17984978503521756
SNL,RWTH,0.050000000000000003,48,105140,0.18010477661066412
SNL,RWTH,0.029999999999999999,48,105140,0.18052188236655695
SNL,RWTH,0.02,48,105140,0.18112288262104589
SNL,RWTH,0.014999999999999999,48,105140,0.18180782079238111
SNL,RWTH,0.01,48,105140,0.18359838260880448
SNL,RWTH,0.0050000000000000001,48,105140,0.19258689144737964
SNL,SDU,1,86,48716,0.02680564769370224
SNL,SDU,0.5,86,48716,0.024575317620553934
SNL,SDU,0.20000000000000001,86,48716,0.022013173430714492
SNL,SDU,0.10000000000000001,86,48716,0.022366478238388113
SNL,SDU,0.050000000000000003,86,48716,0.025381743966469392
SNL,SDU,0.029999999999999999,86,48716,0.029242110966728893
SNL,SDU,0.02,86,48716,0.032854181653936491
SNL,SDU,0.014999999999999999,86,48716,0.035727304046661176
SNL,SDU,0.01,86,48716,0.041018573782453174
SNL,SDU,0.0050000000000000001,86,48716,0.053999514101948358
SNL,UL_PUR,1,10,2195,0.055132517569928055
SNL,UL_PUR,0.5,10,2195,0.052818337337151425
SNL,UL_PUR,0.20000000000000001,10,2195,0.049180209300869075
SNL,UL_PUR,0.10000000000000001,10,2195,0.044713219937796089
SNL,UL_PUR,0.050000000000000003,10,2195,0.037798646765045671
SNL,UL_PUR,0.029999999999999999,10,2195,0.030798406290195379
SNL,UL_PUR,0.02,10,2195,0.024922550838079333
SNL,UL_PUR,0.014999999999999999,10,2195,0.021419271507255956
SNL,UL_PUR,0.01,10,2195,0.020692811412423753
SNL,UL_PUR,0.0050000000000000001,10,2195,0.031256214317712118
SNL,XJTU,1,23,6823,0.070910167006141403
SNL,XJTU,0.5,23,6823,0.069905464339807516
SNL,XJTU,0.20000000000000001,23,6823,0.067726193335530468
SNL,XJTU,0.10000000000000001,23,6823,0.0647696353576004
SNL,XJTU,0.050000000000000003,23,6823,0.060041846596517401
SNL,XJTU,0.029999999999999999,23,6823,0.055152068022465577
SNL,XJTU,0.02,23,6823,0.050525877707368293
SNL,XJTU,0.014999999999999999,23,6823,0.047106199108175366
SNL,XJTU,0.01,23,6823,0.04305177722350504
SNL,XJTU,0.0050000000000000001,23,6823,0.040748734779027795
UL_PUR,CALB,1,27,2629,0.016569178175685876
UL_PUR,CALB,0.5,27,2629,0.016023534219994858
UL_PUR,CALB,0.20000000000000001,27,2629,0.015600646376270358
UL_PUR,CALB,0.10000000000000001,27,2629,0.015199780342070203
UL_PUR,CALB,0.050000000000000003,27,2629,0.014618618921716175
UL_PUR,CALB,0.029999999999999999,27,2629,0.014167865657617714
UL_PUR,CALB,0.02,27,2629,0.013801486432151429
UL_PUR,CALB,0.014999999999999999,27,2629,0.013558852136307607
UL_PUR,CALB,0.01,27,2629,0.013262610311666966
UL_PUR,CALB,0.0050000000000000001,27,2629,0.013084130546596039
UL_PUR,CALCE,1,13,14233,0.26898225474608084
UL_PUR,CALCE,0.5,13,14233,0.18053558087442489
UL_PUR,CALCE,0.20000000000000001,13,14233,0.083695112669075908
UL_PUR,CALCE,0.10000000000000001,13,14233,0.043877391677282281
UL_PUR,CALCE,0.050000000000000003,13,14233,0.044802310787834504
UL_PUR,CALCE,0.029999999999999999,13,14233,0.054331410932360415
UL_PUR,CALCE,0.02,13,14233,0.062861546398042992
UL_PUR,CALCE,0.014999999999999999,13,14233,0.069937573255824573
UL_PUR,CALCE,0.01,13,14233,0.082296851233597243
UL_PUR,CALCE,0.0050000000000000001,13,14233,0.10782989673331668
UL_PUR,HNEI,1,14,15085,0.29388396197971284
UL_PUR,HNEI,0.5,14,15085,0.19055388166231865
UL_PUR,HNEI,0.20000000000000001,14,15085,0.084230707414986825
UL_PUR,HNEI,0.10000000000000001,14,15085,0.045712914304565706
UL_PUR,HNEI,0.050000000000000003,14,15085,0.034923145422579363
UL_PUR,HNEI,0.029999999999999999,14,15085,0.033928112645285495
UL_PUR,HNEI,0.02,14,15085,0.036335334794893301
UL_PUR,HNEI,0.014999999999999999,14,15085,0.041568774489624739
UL_PUR,HNEI,0.01,14,15085,0.054362400977714317
UL_PUR,HNEI,0.0050000000000000001,14,15085,0.091821850232212926
UL_PUR,HUST,1,77,145735,0.029399733262119792
UL_PUR,HUST,0.5,77,145735,0.029613719698617744
UL_PUR,HUST,0.20000000000000001,77,145735,0.029972357920050846
UL_PUR,HUST,0.10000000000000001,77,145735,0.030388896789016503
UL_PUR,HUST,0.050000000000000003,77,145735,0.031079069177751294
UL_PUR,HUST,0.029999999999999999,77,145735,0.031937865256348091
UL_PUR,HUST,0.02,77,145735,0.032989000952773774
UL_PUR,HUST,0.014999999999999999,77,145735,0.034022689266179691
UL_PUR,HUST,0.01,77,145735,0.036053674989750518
UL_PUR,HUST,0.0050000000000000001,77,145735,0.041811443902816332
UL_PUR,MATR,1,169,139148,0.055398960009405321
UL_PUR,MATR,0.5,169,139148,0.049352770505497946
UL_PUR,MATR,0.20000000000000001,169,139148,0.044137877649490183
UL_PUR,MATR,0.10000000000000001,169,139148,0.040613498125388364
UL_PUR,MATR,0.050000000000000003,169,139148,0.036117970922337393
UL_PUR,MATR,0.029999999999999999,169,139148,0.031861447272667466
UL_PUR,MATR,0.02,169,139148,0.028128693830219695
UL_PUR,MATR,0.014999999999999999,169,139148,0.02554764062526254
UL_PUR,MATR,0.01,169,139148,0.022508914099777708
UL_PUR,MATR,0.0050000000000000001,169,139148,0.020540060179953894
UL_PUR,MICH,1,40,19681,0.042772351864866456
UL_PUR,MICH,0.5,40,19681,0.04403959419591634
UL_PUR,MICH,0.20000000000000001,40,19681,0.047392034175613676
UL_PUR,MICH,0.10000000000000001,40,19681,0.052399071586224588
UL_PUR,MICH,0.050000000000000003,40,19681,0.061143534162298785
UL_PUR,MICH,0.029999999999999999,40,19681,0.070912002376577271
UL_PUR,MICH,0.02,40,19681,0.080913850744652085
UL_PUR,MICH,0.014999999999999999,40,19681,0.089046716206564305
UL_PUR,MICH,0.01,40,19681,0.10137955394057666
UL_PUR,MICH,0.0050000000000000001,40,19681,0.12195602618592057
UL_PUR,MICH_EXP,1,18,6455,0.18830125217101579
UL_PUR,MICH_EXP,0.5,18,6455,0.11269349216873209
UL_PUR,MICH_EXP,0.20000000000000001,18,6455,0.066743807261111746
UL_PUR,MICH_EXP,0.10000000000000001,18,6455,0.055176060726614663
UL_PUR,MICH_EXP,0.050000000000000003,18,6455,0.054176342745567124
UL_PUR,MICH_EXP,0.029999999999999999,18,6455,0.055680665525958378
UL_PUR,MICH_EXP,0.02,18,6455,0.057807082148992626
UL_PUR,MICH_EXP,0.014999999999999999,18,6455,0.059480580548143806
UL_PUR,MICH_EXP,0.01,18,6455,0.062127721847466719
UL_PUR,MICH_EXP,0.0050000000000000001,18,6455,0.071741057368088557
UL_PUR,RWTH,1,48,105140,0.18879994920564294
UL_PUR,RWTH,0.5,48,105140,0.18906042321431341
UL_PUR,RWTH,0.20000000000000001,48,105140,0.18948704193670951
UL_PUR,RWTH,0.10000000000000001,48,105140,0.18998032276626434
UL_PUR,RWTH,0.050000000000000003,48,105140,0.1908348125151299
UL_PUR,RWTH,0.029999999999999999,48,105140,0.19193287790380217
UL_PUR,RWTH,0.02,48,105140,0.19333780839034834
UL_PUR,RWTH,0.014999999999999999,48,105140,0.19484290809140739
UL_PUR,RWTH,0.01,48,105140,0.19812246591342533
UL_PUR,RWTH,0.0050000000000000001,48,105140,0.20891546881834314
UL_PUR,SDU,1,86,48716,0.061364816378618847
UL_PUR,SDU,0.5,86,48716,0.057917492154047234
UL_PUR,SDU,0.20000000000000001,86,48716,0.05158294595668831
UL_PUR,SDU,0.10000000000000001,86,48716,0.046166024398428478
UL_PUR,SDU,0.050000000000000003,86,48716,0.045321957745440386
UL_PUR,SDU,0.029999999999999999,86,48716,0.047257479625251113
UL_PUR,SDU,0.02,86,48716,0.048397557488281145
UL_PUR,SDU,0.014999999999999999,86,48716,0.04844200238041272
UL_PUR,SDU,0.01,86,48716,0.048126473952000114
UL_PUR,SDU,0.0050000000000000001,86,48716,0.048846216783707125
UL_PUR,SNL,1,61,96092,0.05612743696692031
UL_PUR,SNL,0.5,61,96092,0.049835214346926573
UL_PUR,SNL,0.20000000000000001,61,96092,0.042057612093495331
UL_PUR,SNL,0.10000000000000001,61,96092,0.039669327150847533
UL_PUR,SNL,0.050000000000000003,61,96092,0.03956631756732211
UL_PUR,SNL,0.029999999999999999,61,96092,0.040621948540026286
UL_PUR,SNL,0.02,61,96092,0.042341075096790574
UL_PUR,SNL,0.014999999999999999,61,96092,0.044260819106710481
UL_PUR,SNL,0.01,61,96092,0.048585237708624392
UL_PUR,SNL,0.0050000000000000001,61,96092,0.06057806685535639
UL_PUR,XJTU,1,23,6823,0.070881091477017225
UL_PUR,XJTU,0.5,23,6823,0.069609179915243541
UL_PUR,XJTU,0.20000000000000001,23,6823,0.067224714855506934
UL_PUR,XJTU,0.10000000000000001,23,6823,0.064376375878757511
UL_PUR,XJTU,0.050000000000000003,23,6823,0.059934079529161764
UL_PUR,XJTU,0.029999999999999999,23,6823,0.055312372276535647
UL_PUR,XJTU,0.02,23,6823,0.051061992217514403
UL_PUR,XJTU,0.014999999999999999,23,6823,0.047958923509251995
UL_PUR,XJTU,0.01,23,6823,0.044274771603164571
UL_PUR,XJTU,0.0050000000000000001,23,6823,0.04280144868099036
XJTU,CALB,1,27,2629,0.01962409972470754
XJTU,CALB,0.5,27,2629,0.019095021358315038
XJTU,CALB,0.20000000000000001,27,2629,0.018403837396298226
XJTU,CALB,0.10000000000000001,27,2629,0.017680510287568559
XJTU,CALB,0.050000000000000003,27,2629,0.016766954133155227
XJTU,CALB,0.029999999999999999,27,2629,0.016164783259379745
XJTU,CALB,0.02,27,2629,0.015873990667242141
XJTU,CALB,0.014999999999999999,27,2629,0.015726058600113873
XJTU,CALB,0.01,27,2629,0.015595471265256093
XJTU,CALB,0.0050000000000000001,27,2629,0.01549783312677302
XJTU,CALCE,1,13,14233,0.2654129125349719
XJTU,CALCE,0.5,13,14233,0.17757164920266574
XJTU,CALCE,0.20000000000000001,13,14233,0.082633549562106542
XJTU,CALCE,0.10000000000000001,13,14233,0.043747703093093768
XJTU,CALCE,0.050000000000000003,13,14233,0.039117731164138053
XJTU,CALCE,0.029999999999999999,13,14233,0.045341828086959558
XJTU,CALCE,0.02,13,14233,0.053349054198599664
XJTU,CALCE,0.014999999999999999,13,14233,0.060421815937299103
XJTU,CALCE,0.01,13,14233,0.072189820933807963
XJTU,CALCE,0.0050000000000000001,13,14233,0.097875104539507429
XJTU,HNEI,1,14,15085,0.29685265013803924
XJTU,HNEI,0.5,14,15085,0.19344000567918132
XJTU,HNEI,0.20000000000000001,14,15085,0.081705924122047816
XJTU,HNEI,0.10000000000000001,14,15085,0.040198513424482794
XJTU,HNEI,0.050000000000000003,14,15085,0.029171277279171636
XJTU,HNEI,0.029999999999999999,14,15085,0.028755102586582287
XJTU,HNEI,0.02,14,15085,0.032534641419576939
XJTU,HNEI,0.014999999999999999,14,15085,0.038410864234378776
XJTU,HNEI,0.01,14,15085,0.051583509129772845
XJTU,HNEI,0.0050000000000000001,14,15085,0.089523088334824238
XJTU,HUST,1,77,145735,0.031979328807408523
XJTU,HUST,0.5,77,145735,0.032048893011782209
XJTU,HUST,0.20000000000000001,77,145735,0.032194486978197011
XJTU,HUST,0.10000000000000001,77,145735,0.032369412792970474
XJTU,HUST,0.050000000000000003,77,145735,0.032669978149085399
XJTU,HUST,0.029999999999999999,77,145735,0.03305132194601354
XJTU,HUST,0.02,77,145735,0.033521733732434521
XJTU,HUST,0.014999999999999999,77,145735,0.034009509446488569
XJTU,HUST,0.01,77,145735,0.035026858652410363
XJTU,HUST,0.0050000000000000001,77,145735,0.038554031956142099
XJTU,MATR,1,169,139148,0.059572180591050489
XJTU,MATR,0.5,169,139148,0.056615168006069375
XJTU,MATR,0.20000000000000001,169,139148,0.053668853963543019
XJTU,MATR,0.10000000000000001,169,139148,0.051131680273274152
XJTU,MATR,0.050000000000000003,169,139148,0.047635451898357752
XJTU,MATR,0.029999999999999999,169,139148,0.044154067251873395
XJTU,MATR,0.02,169,139148,0.040829362773085374
XJTU,MATR,0.014999999999999999,169,139148,0.038244912710894065
XJTU,MATR,0.01,169,139148,0.034506788755593709
XJTU,MATR,0.0050000000000000001,169,139148,0.029214714901841913
XJTU,MICH,1,40,19681,0.042751979706933493
XJTU,MICH,0.5,40,19681,0.043937989269067244
XJTU,MICH,0.20000000000000001,40,19681,0.047014250044893943
XJTU,MICH,0.10000000000000001,40,19681,0.051505086295733901
XJTU,MICH,0.050000000000000003,40,19681,0.05931797193581094
XJTU,MICH,0.029999999999999999,40,19681,0.068086634326747747
XJTU,MICH,0.02,40,19681,0.077235020950808891
XJTU,MICH,0.014999999999999999,40,19681,0.084852340206916371
XJTU,MICH,0.01,40,19681,0.096738044534856363
XJTU,MICH,0.0050000000000000001,40,19681,0.11741425837951842
XJTU,MICH_EXP,1,18,6455,0.18721280734872417
XJTU,MICH_EXP,0.5,18,6455,0.11106802459862948
XJTU,MICH_EXP,0.20000000000000001,18,6455,0.065843847869361927
XJTU,MICH_EXP,0.10000000000000001,18,6455,0.053903497899323215
XJTU,MICH_EXP,0.050000000000000003,18,6455,0.051019908964453541
XJTU,MICH_EXP,0.029999999999999999,18,6455,0.051332027465465689
XJTU,MICH_EXP,0.02,18,6455,0.053425427413370224
XJTU,MICH_EXP,0.014999999999999999,18,6455,0.055437567184966521
XJTU,MICH_EXP,0.01,18,6455,0.058677755350253644
XJTU,MICH_EXP,0.0050000000000000001,18,6455,0.06777941151419456
XJTU,RWTH,1,48,105140,0.19859444701923604
XJTU,RWTH,0.5,48,105140,0.19864518989936866
XJTU,RWTH,0.20000000000000001,48,105140,0.19871806429876057
XJTU,RWTH,0.10000000000000001,48,105140,0.19877488039740632
XJTU,RWTH,0.050000000000000003,48,105140,0.19889816031500987
XJTU,RWTH,0.029999999999999999,48,105140,0.19926935539077054
XJTU,RWTH,0.02,48,105140,0.19998248172286701
XJTU,RWTH,0.014999999999999999,48,105140,0.20079925500371101
XJTU,RWTH,0.01,48,105140,0.20291562642550962
XJTU,RWTH,0.0050000000000000001,48,105140,0.21201182956269263
XJTU,SDU,1,86,48716,0.0633968761586719
XJTU,SDU,0.5,86,48716,0.060151313991635966
XJTU,SDU,0.20000000000000001,86,48716,0.054232612994726245
XJTU,SDU,0.10000000000000001,86,48716,0.047840057842870189
XJTU,SDU,0.050000000000000003,86,48716,0.04356865420793618
XJTU,SDU,0.029999999999999999,86,48716,0.043546711271187248
XJTU,SDU,0.02,86,48716,0.044208677515762643
XJTU,SDU,0.014999999999999999,86,48716,0.044063654861369768
XJTU,SDU,0.01,86,48716,0.04307137862683362
XJTU,SDU,0.0050000000000000001,86,48716,0.043987779950600887
XJTU,SNL,1,61,96092,0.053449746147488882
XJTU,SNL,0.5,61,96092,0.050776565320605156
XJTU,SNL,0.20000000000000001,61,96092,0.049966772678205484
XJTU,SNL,0.10000000000000001,61,96092,0.05153482855650806
XJTU,SNL,0.050000000000000003,61,96092,0.053886731406719478
XJTU,SNL,0.029999999999999999,61,96092,0.056261542631347493
XJTU,SNL,0.02,61,96092,0.059002878902102318
XJTU,SNL,0.014999999999999999,61,96092,0.061514710049730942
XJTU,SNL,0.01,61,96092,0.065956195241827983
XJTU,SNL,0.0050000000000000001,61,96092,0.077059626434320516
XJTU,UL_PUR,1,10,2195,0.063563258209362192
XJTU,UL_PUR,0.5,10,2195,0.061010795056150993
XJTU,UL_PUR,0.20000000000000001,10,2195,0.056788839726167495
XJTU,UL_PUR,0.10000000000000001,10,2195,0.051724768852387026
XJTU,UL_PUR,0.050000000000000003,10,2195,0.043987199976468307
XJTU,UL_PUR,0.029999999999999999,10,2195,0.0361185628216283
XJTU,UL_PUR,0.02,10,2195,0.028932689259246479
XJTU,UL_PUR,0.014999999999999999,10,2195,0.024409592298064709
XJTU,UL_PUR,0.01,10,2195,0.021110336990473634
XJTU,UL_PUR,0.0050000000000000001,10,2195,0.028506986289260582
