domain,cell_id,records,comparator_alpha,baseline_mae,pchp_mae,source_tuned_causal_candidate_mae,pchp_max_displacement,source_tuned_candidate_max_displacement,pchp_violation_records,source_tuned_candidate_violation_records,pchp_minus_baseline,source_tuned_candidate_minus_baseline,pchp_minus_source_tuned_candidate,pchp_violates,source_tuned_candidate_violates
HUST,HUST/HUST_7-8,1933,0.050000000000000003,0.036124697486822933,0.031979796235869468,0.030529473816920793,0.010000000000000009,0.037700444168976111,0,1776,-0.0041449012509534658,-0.0055952236699021406,0.0014503224189486748,False,True
HUST,HUST/HUST_8-1,1303,0.050000000000000003,0.024555198999804226,0.019805282218613426,0.014667239367526681,0.010000000000000009,0.041659948043514694,0,772,-0.0047499167811907994,-0.0098879596322775445,0.0051380428510867451,False,True
HUST,HUST/HUST_8-2,2036,0.050000000000000003,0.028966009719390153,0.023719088072863232,0.023512795733847909,0.010000000000000009,0.02861092510723473,0,1195,-0.0052469216465269204,-0.0054532139855422435,0.00020629233901532304,False,True
HUST,HUST/HUST_8-3,2285,0.050000000000000003,0.036244426609963271,0.034062175355185915,0.036288978641844036,0.010000000000000009,0.040660921771156433,0,2124,-0.0021822512547773551,4.4552031880765175e-05,-0.0022268032866581203,False,True
HUST,HUST/HUST_8-4,1880,0.050000000000000003,0.02871497002746087,0.021006544592528754,0.017686661867473835,0.010000000000000009,0.025348109684952713,0,1420,-0.007708425434932116,-0.011028308159987035,0.0033198827250549186,False,True
HUST,HUST/HUST_8-5,1343,0.050000000000000003,0.02436522706113084,0.021311482949036561,0.014599217138031048,0.010000000000000009,0.060328356985356213,0,781,-0.0030537441120942789,-0.0097660099230997919,0.006712265811005513,False,True
HUST,HUST/HUST_8-6,2360,0.050000000000000003,0.033199618824199119,0.027568226226404834,0.026509034712283112,0.010000000000000009,0.031750126060380746,0,1687,-0.0056313925977942852,-0.0066905841119160071,0.0010591915141217219,False,True
HUST,HUST/HUST_8-7,2042,0.050000000000000003,0.030347681777705329,0.026629439809891662,0.020207985429381407,0.010000000000000009,0.038799214651787262,0,1162,-0.0037182419678136666,-0.010139696348323922,0.0064214543805102553,False,True
HUST,HUST/HUST_8-8,1674,0.050000000000000003,0.035625588756311048,0.034378057778442973,0.043230537373412092,0.010000000000000009,0.041900330332942715,0,1668,-0.0012475309778680749,0.0076049486171010441,-0.008852479594969119,False,True
HUST,HUST/HUST_9-1,2052,0.050000000000000003,0.040173021509827572,0.040286386089520621,0.048189804203105084,0.010000000000000009,0.037931943231412135,0,2052,0.00011336457969304825,0.0080167826932775119,-0.0079034181135844636,False,True
HUST,HUST/HUST_9-2,2138,0.050000000000000003,0.037441536027612868,0.034834943473622905,0.037754651037352802,0.010000000000000009,0.0384974934309118,0,1926,-0.0026065925539899629,0.00031311500973993378,-0.0029197075637298966,False,True
HUST,HUST/HUST_9-3,1900,0.050000000000000003,0.038899153683833225,0.035918243335539335,0.037195194434597588,0.010000000000000009,0.034869230852566657,0,1617,-0.0029809103482938901,-0.001703959249235637,-0.001276951099058253,False,True
HUST,HUST/HUST_9-4,1970,0.050000000000000003,0.03906729697257267,0.037839549591145376,0.042683697550790538,0.010000000000000009,0.03774309475021842,0,1835,-0.0012277473814272938,0.0036164005782178682,-0.004844147959645162,False,True
HUST,HUST/HUST_9-5,2163,0.050000000000000003,0.037661791731382288,0.036919892493192531,0.043624409242628032,0.010000000000000009,0.038295583768917618,0,2084,-0.00074189923818975684,0.0059626175112457436,-0.0067045167494355004,False,True
HUST,HUST/HUST_9-6,1737,0.050000000000000003,0.036792054535617146,0.037759984888045307,0.054824595493075563,0.010000000000000009,0.038836897345731147,0,1737,0.00096793035242816183,0.018032540957458418,-0.017064610605030256,False,True
HUST,HUST/HUST_9-7,2007,0.050000000000000003,0.037681323886872696,0.033446003497720471,0.032325723589253362,0.010000000000000009,0.033071859799698844,0,1705,-0.0042353203891522251,-0.005355600297619334,0.0011202799084671089,False,True
HUST,HUST/HUST_9-8,2303,0.050000000000000003,0.037870348256635329,0.035493989699931484,0.035935391512073589,0.010000000000000009,0.041410193263346051,0,2164,-0.0023763585567038448,-0.0019349567445617402,-0.00044140181214210455,False,True
MATR,MATR/MATR_b1c0,1843,0.050000000000000003,0.043933781789203735,0.037834313122290492,0.023144826063410884,0.010000000000000009,0.042630671588015034,0,1614,-0.0060994686669132436,-0.020788955725792851,0.014689487058879607,False,True
MATR,MATR/MATR_b1c1,2153,0.050000000000000003,0.052702772713647213,0.044735565639033983,0.017832288107883666,0.010000000000000009,0.060917538284614547,0,2035,-0.0079672070746132292,-0.034870484605763544,0.026903277531150318,False,True
MATR,MATR/MATR_b1c11,781,0.050000000000000003,0.070807649954819279,0.061161041182819731,0.016054979152468646,0.010000000000000009,0.084616799669318232,0,781,-0.0096466087719995486,-0.054752670802350634,0.045106062030351085,False,True
MATR,MATR/MATR_b1c14,873,0.050000000000000003,0.071111218326095557,0.061646223249616994,0.022569036791267132,0.010000000000000009,0.079931361450032545,0,867,-0.0094649950764785634,-0.048542181534828421,0.039077186458349858,False,True
MATR,MATR/MATR_b1c15,712,0.050000000000000003,0.066237097459871316,0.05654094674579168,0.023817904880966266,0.010000000000000009,0.062879017430186313,0,697,-0.0096961507140796363,-0.04241919257890505,0.032723041864825414,False,True
MATR,MATR/MATR_b1c16,855,0.050000000000000003,0.058512643466745951,0.050391856504915108,0.023949881412409824,0.010000000000000009,0.058470465920619441,0,763,-0.008120786961830842,-0.03456276205433613,0.026441975092505284,False,True
MATR,MATR/MATR_b1c17,850,0.050000000000000003,0.05844059920518066,0.052899267873416714,0.029606142104934598,0.010000000000000009,0.052222143865581216,0,742,-0.0055413313317639462,-0.028834457100246062,0.023293125768482116,False,True
MATR,MATR/MATR_b1c18,683,0.050000000000000003,0.04514144553393127,0.048450357831446883,0.040757501404091158,0.010000000000000009,0.024489947045014948,0,47,0.0033089122975156135,-0.0043839441298401116,0.0076928564273557251,False,True
MATR,MATR/MATR_b1c19,781,0.050000000000000003,0.056431276579470051,0.047296731551243885,0.034482392087160536,0.010000000000000009,0.032446429393563903,0,756,-0.0091345450282261653,-0.021948884492309514,0.012814339464083349,False,True
MATR,MATR/MATR_b1c2,2229,0.050000000000000003,0.052270641275405601,0.04441589067438418,0.016653795244447989,0.010000000000000009,0.061359265221688997,0,2103,-0.0078547506010214208,-0.035616846030957612,0.027762095429936191,False,True
MATR,MATR/MATR_b1c20,526,0.050000000000000003,0.027996446790794893,0.029696043865376328,0.036231329437305129,0.010000000000000009,0.047493830426203032,0,510,0.0016995970745814354,0.0082348826465102366,-0.0065352855719288012,False,True
MATR,MATR/MATR_b1c21,552,0.050000000000000003,0.037509947776230901,0.040149151644923851,0.048360502675677229,0.010000000000000009,0.049484539087482404,0,534,0.0026392038686929506,0.010850554899446328,-0.0082113510307533777,False,True
MATR,MATR/MATR_b1c23,1007,0.050000000000000003,0.076242996448589201,0.066574128796469303,0.016863709177064624,0.010000000000000009,0.086001512451358231,0,991,-0.0096688676521198974,-0.059379287271524576,0.049710419619404679,False,True
MATR,MATR/MATR_b1c24,1010,0.050000000000000003,0.091453128095676156,0.082284084811030792,0.036589009985785494,0.010000000000000009,0.097475356083369546,0,1007,-0.0091690432846453646,-0.054864118109890662,0.045695074825245298,False,True
MATR,MATR/MATR_b1c25,847,0.050000000000000003,0.084250092965532847,0.074641985222276303,0.017119809073268974,0.010000000000000009,0.093066700167935834,0,844,-0.0096081077432565443,-0.067130283892263873,0.057522176149007329,False,True
MATR,MATR/MATR_b1c26,863,0.050000000000000003,0.063300757015095951,0.054398505603895378,0.031273415036635714,0.010000000000000009,0.049559718375080331,0,832,-0.0089022514112005735,-0.032027341978460237,0.023125090567259664,False,True
MATR,MATR/MATR_b1c27,835,0.050000000000000003,0.067569922732851589,0.058741793422830701,0.023407477681491932,0.010000000000000009,0.063028201414133789,0,809,-0.008828129310020888,-0.044162445051359661,0.035334315741338773,False,True
MATR,MATR/MATR_b1c28,853,0.050000000000000003,0.081586947172076429,0.074604046741962735,0.034960983831250902,0.010000000000000009,0.12757942729747829,0,840,-0.0069829004301136949,-0.046625963340825527,0.039643062910711832,False,True
MATR,MATR/MATR_b1c29,910,0.050000000000000003,0.084446996019281323,0.077122219418894022,0.030165624129963764,0.010000000000000009,0.12736430016058664,0,901,-0.0073247766003873005,-0.054281371889317559,0.046956595288930258,False,True
MATR,MATR/MATR_b1c3,1427,0.050000000000000003,0.052830185802398441,0.045364829377999613,0.017066639833488301,0.010000000000000009,0.064736094658495613,0,1344,-0.007465356424398828,-0.03576354596891014,0.028298189544511312,False,True
MATR,MATR/MATR_b1c30,701,0.050000000000000003,0.061378672341532471,0.054554645714410405,0.031502876705539834,0.010000000000000009,0.070717226792443411,0,671,-0.0068240266271220665,-0.029875795635992637,0.023051769008870571,False,True
MATR,MATR/MATR_b1c31,869,0.050000000000000003,0.065268615300884195,0.058888226481318667,0.026295313829870146,0.010000000000000009,0.062065355038851022,0,852,-0.0063803888195655273,-0.038973301471014049,0.032592912651448522,False,True
MATR,MATR/MATR_b1c32,724,0.050000000000000003,0.070425167960725163,0.066874815172990099,0.038353025998077897,0.010000000000000009,0.1137112592857068,0,704,-0.0035503527877350644,-0.032072141962647266,0.028521789174912202,False,True
MATR,MATR/MATR_b1c33,750,0.050000000000000003,0.069763400691799107,0.06607223028359141,0.040869906993944979,0.010000000000000009,0.12553507849044576,0,736,-0.0036911704082076974,-0.028893493697854128,0.025202323289646431,False,True
MATR,MATR/MATR_b1c34,735,0.050000000000000003,0.077750231804178269,0.069614116599191866,0.0270543727993705,0.010000000000000009,0.1460586834110732,0,729,-0.0081361152049864022,-0.050695859004807768,0.042559743799821366,False,True
MATR,MATR/MATR_b1c35,695,0.050000000000000003,0.074453327415178072,0.066394849782802468,0.033866498803991445,0.010000000000000009,0.14192359722649339,0,686,-0.0080584776323756047,-0.040586828611186627,0.032528350978811023,False,True
MATR,MATR/MATR_b1c36,697,0.050000000000000003,0.079141871399544622,0.07251330712375334,0.039739294087494402,0.010000000000000009,0.15509247474621601,0,692,-0.0066285642757912822,-0.03940257731205022,0.032774013036258938,False,True
MATR,MATR/MATR_b1c37,640,0.050000000000000003,0.075410173125030761,0.069663790588981686,0.038488504887919009,0.010000000000000009,0.15881837870629911,0,636,-0.0057463825360490745,-0.036921668237111752,0.031175285701062677,False,True
MATR,MATR/MATR_b1c38,610,0.050000000000000003,0.061502229281129507,0.05465740111778828,0.053056936528541085,0.010000000000000009,0.13729285597158769,0,602,-0.0068448281633412267,-0.0084452927525884222,0.0016004645892471955,False,True
MATR,MATR/MATR_b1c39,618,0.050000000000000003,0.061852781929713961,0.055447101622029787,0.048173204975047824,0.010000000000000009,0.13705436623091471,0,603,-0.0064056803076841737,-0.013679576954666137,0.007273896646981963,False,True
MATR,MATR/MATR_b1c4,1702,0.050000000000000003,0.055151123699687943,0.046378968729959259,0.014538294551717882,0.010000000000000009,0.069933520572410646,0,1702,-0.0087721549697286835,-0.040612829147970063,0.031840674178241379,False,True
MATR,MATR/MATR_b1c40,959,0.050000000000000003,0.084505537882115692,0.075379985011344255,0.019210787000099136,0.010000000000000009,0.13597435466494101,0,957,-0.0091255528707714362,-0.065294750882016556,0.056169198011245119,False,True
MATR,MATR/MATR_b1c41,1044,0.050000000000000003,0.089151280704987373,0.080849941925699637,0.026067325460571097,0.010000000000000009,0.15387778795199392,0,1040,-0.0083013387792877369,-0.063083955244416276,0.054782616465128539,False,True
MATR,MATR/MATR_b1c42,695,0.050000000000000003,0.065135396060906417,0.059967348260901755,0.049119939041528372,0.010000000000000009,0.17830621729293272,0,689,-0.0051680478000046617,-0.016015457019378045,0.010847409219373383,False,True
MATR,MATR/MATR_b1c43,644,0.050000000000000003,0.063273075013214386,0.055908409135361554,0.033793993273545334,0.010000000000000009,0.17518437229500694,0,638,-0.0073646658778528315,-0.029479081739669052,0.022114415861816221,False,True
MATR,MATR/MATR_b1c44,608,0.050000000000000003,0.058131764713952282,0.063411302945291514,0.18830827977981809,0.010000000000000009,0.19006768608199465,0,604,0.0052795382313392328,0.13017651506586581,-0.12489697683452658,False,True
MATR,MATR/MATR_b1c45,592,0.050000000000000003,0.058480687098867279,0.061094204367339651,0.14589157397492267,0.010000000000000009,0.18168260078392273,0,588,0.002613517268472372,0.087410886876055388,-0.084797369607583023,False,True
MATR,MATR/MATR_b1c5,1067,0.050000000000000003,0.049337824690453121,0.043232697179756807,0.013830578987646417,0.010000000000000009,0.059823940967205003,0,958,-0.0061051275106963135,-0.035507245702806702,0.029402118192110388,False,True
MATR,MATR/MATR_b1c6,629,0.050000000000000003,0.036264623547165947,0.033195239748930468,0.025906278357446806,0.010000000000000009,0.062799951783429675,0,576,-0.0030693837982354796,-0.010358345189719141,0.0072889613914836615,False,True
MATR,MATR/MATR_b1c7,863,0.050000000000000003,0.040384690673533383,0.047632585756557912,0.068564722538487555,0.010000000000000009,0.066832633535635622,0,803,0.007247895083024529,0.028180031864954172,-0.020932136781929643,False,True
MATR,MATR/MATR_b1c9,1046,0.050000000000000003,0.065357528956844185,0.056313079671713069,0.01839039310680354,0.010000000000000009,0.070506884601552522,0,1000,-0.0090444492851311162,-0.046967135850040642,0.037922686564909533,False,True
MATR,MATR/MATR_b2c0,320,0.050000000000000003,0.033127596300304887,0.029059587278489219,0.019303075342003012,0.010000000000000009,0.088848777613701913,0,297,-0.0040680090218156682,-0.013824520958301875,0.009756511936486207,False,True
MATR,MATR/MATR_b2c1,164,0.050000000000000003,0.054259875539697994,0.047097141088131227,0.042854098671889912,0.010000000000000009,0.06104900168517946,0,143,-0.0071627344515667671,-0.011405776867808082,0.0042430424162413147,False,True
MATR,MATR/MATR_b2c10,590,0.050000000000000003,0.028161042610482898,0.029273411317756272,0.017977873929279187,0.010000000000000009,0.10183085536015191,0,356,0.0011123687072733743,-0.010183168681203711,0.011295537388477085,False,True
MATR,MATR/MATR_b2c11,499,0.050000000000000003,0.029922589453422181,0.029900472210005236,0.032653513405096111,0.010000000000000009,0.12459092228076973,0,429,-2.2117243416944904e-05,0.0027309239516739303,-0.0027530411950908752,False,True
MATR,MATR/MATR_b2c12,484,0.050000000000000003,0.026876322137274651,0.023178458724088438,0.022703013484684637,0.010000000000000009,0.10939854781611735,0,450,-0.0036978634131862136,-0.0041733086525900139,0.00047544523940380029,False,True
MATR,MATR/MATR_b2c13,514,0.050000000000000003,0.029500228127569261,0.028757596783347727,0.029772613377066031,0.010000000000000009,0.1360797799177168,0,479,-0.00074263134422153376,0.00027238524949677045,-0.0010150165937183042,False,True
MATR,MATR/MATR_b2c14,503,0.050000000000000003,0.035642038735306143,0.034750420468030827,0.036894060659054852,0.010000000000000009,0.12929711342966999,0,392,-0.00089161826727531673,0.0012520219237487085,-0.0021436401910240252,False,True
MATR,MATR/MATR_b2c17,519,0.050000000000000003,0.033521370127641628,0.037697990745014009,0.046431745539598834,0.010000000000000009,0.12946032890396886,0,346,0.0041766206173723813,0.012910375411957206,-0.0087337547945848248,False,True
MATR,MATR/MATR_b2c18,517,0.050000000000000003,0.026277315419553613,0.026380324437042892,0.035728260652852201,0.010000000000000009,0.13483433373600606,0,474,0.00010300901748927851,0.0094509452332985876,-0.0093479362158093091,False,True
MATR,MATR/MATR_b2c19,483,0.050000000000000003,0.017994972855706476,0.017457614662974456,0.034563768768075695,0.010000000000000009,0.1372576502991516,0,452,-0.00053735819273201951,0.016568795912369219,-0.017106154105101239,False,True
MATR,MATR/MATR_b2c2,458,0.050000000000000003,0.045163216756617143,0.045809500012105688,0.037834562383568686,0.010000000000000009,0.079514517704239229,0,397,0.00064628325548854448,-0.0073286543730484571,0.0079749376285370016,False,True
MATR,MATR/MATR_b2c20,525,0.050000000000000003,0.036140351270463673,0.034506305267777912,0.034032642804846178,0.010000000000000009,0.12767836495510709,0,390,-0.0016340460026857614,-0.0021077084656174958,0.00047366246293173431,False,True
MATR,MATR/MATR_b2c21,514,0.050000000000000003,0.028716727297750877,0.02808390750409568,0.036362506944127147,0.010000000000000009,0.1304187443597894,0,425,-0.00063281979365519686,0.0076457796463762703,-0.0082785994400314672,False,True
MATR,MATR/MATR_b2c22,534,0.050000000000000003,0.034581986102033238,0.034316105173755995,0.039011607207485269,0.010000000000000009,0.12636189912128004,0,448,-0.00026588092827724286,0.0044296211054520307,-0.0046955020337292735,False,True
MATR,MATR/MATR_b2c23,556,0.050000000000000003,0.029618117631751154,0.031580529156613385,0.046544913570966344,0.010000000000000009,0.13164106921024832,0,468,0.0019624115248622308,0.01692679593921519,-0.014964384414352959,False,True
MATR,MATR/MATR_b2c24,518,0.050000000000000003,0.031229956800938749,0.033024576289711276,0.043614438634200905,0.010000000000000009,0.13146873945914095,0,412,0.0017946194887725267,0.012384481833262156,-0.01058986234448963,False,True
MATR,MATR/MATR_b2c25,481,0.050000000000000003,0.024302446141242041,0.024363310915411551,0.038156215329482421,0.010000000000000009,0.13464792647291501,0,408,6.0864774169510499e-05,0.01385376918824038,-0.01379290441407087,False,True
MATR,MATR/MATR_b2c26,492,0.050000000000000003,0.02700192894068007,0.027091277501704626,0.039434748826732445,0.010000000000000009,0.13603007313095128,0,397,8.9348561024556183e-05,0.012432819886052375,-0.012343471325027819,False,True
MATR,MATR/MATR_b2c27,489,0.050000000000000003,0.033564147255570331,0.033225691715229745,0.039394312628518086,0.010000000000000009,0.12945963406167182,0,409,-0.00033845554034058617,0.0058301653729477543,-0.0061686209132883404,False,True
MATR,MATR/MATR_b2c28,535,0.050000000000000003,0.03219603964209846,0.037871204727588891,0.044041866458190249,0.010000000000000009,0.12810581244244568,0,269,0.0056751650854904301,0.011845826816091788,-0.0061706617306013581,False,True
MATR,MATR/MATR_b2c29,516,0.050000000000000003,0.040430563444847953,0.040573030420917533,0.044729086366601938,0.010000000000000009,0.12848549407899279,0,384,0.00014246697606958014,0.0042985229217539847,-0.0041560559456844046,False,True
MATR,MATR/MATR_b2c3,355,0.050000000000000003,0.035716837020488897,0.030282173143998187,0.012866791883268031,0.010000000000000009,0.10246432236908198,0,299,-0.0054346638764907092,-0.022850045137220866,0.017415381260730157,False,True
MATR,MATR/MATR_b2c30,501,0.050000000000000003,0.034771747091326598,0.034631813677531507,0.039073986252092748,0.010000000000000009,0.12812386470638792,0,420,-0.00013993341379509028,0.0043022391607661498,-0.00444217257456124,False,True
MATR,MATR/MATR_b2c31,513,0.050000000000000003,0.038312450296715331,0.036707574434455617,0.032598257015980521,0.010000000000000009,0.12915925793597471,0,411,-0.0016048758622597137,-0.0057141932807348098,0.0041093174184750961,False,True
MATR,MATR/MATR_b2c32,538,0.050000000000000003,0.039188160122139847,0.039240069444672079,0.040379048419661605,0.010000000000000009,0.13141089912671888,0,413,5.1909322532232849e-05,0.0011908882975217583,-0.0011389789749895254,False,True
MATR,MATR/MATR_b2c33,540,0.050000000000000003,0.042971046879706709,0.041413586181968789,0.042334969189090327,0.010000000000000009,0.14007619809720873,0,415,-0.0015574606977379196,-0.00063607769061638231,-0.00092138300712153731,False,True
MATR,MATR/MATR_b2c34,520,0.050000000000000003,0.04373892359742839,0.042290753243091651,0.032104256491250122,0.010000000000000009,0.13206364545210336,0,462,-0.0014481703543367391,-0.011634667106178269,0.01018649675184153,False,True
MATR,MATR/MATR_b2c35,480,0.050000000000000003,0.039504126239968046,0.037362723080878693,0.025140227025203868,0.010000000000000009,0.13008942134703305,0,362,-0.0021414031590893529,-0.014363899214764178,0.012222496055674825,False,True
MATR,MATR/MATR_b2c36,554,0.050000000000000003,0.040920499874832039,0.040150177237492146,0.047038981985764478,0.010000000000000009,0.11760765101313642,0,430,-0.00077032263733989303,0.0061184821109324383,-0.0068888047482723314,False,True
MATR,MATR/MATR_b2c37,496,0.050000000000000003,0.042198883150841728,0.042405468641403501,0.047138686286310301,0.010000000000000009,0.11883253557181761,0,359,0.00020658549056177394,0.0049398031354685734,-0.0047332176449067995,False,True
MATR,MATR/MATR_b2c38,481,0.050000000000000003,0.039784361363513286,0.039186157348231151,0.041878727703322995,0.010000000000000009,0.13677183862654585,0,355,-0.00059820401528213468,0.0020943663398097084,-0.0026925703550918431,False,True
MATR,MATR/MATR_b2c39,474,0.050000000000000003,0.044446593533356255,0.043053981647670964,0.041308541643808601,0.010000000000000009,0.14917590276093629,0,355,-0.0013926118856852909,-0.0031380518895476536,0.0017454400038623627,False,True
MATR,MATR/MATR_b2c4,465,0.050000000000000003,0.027886683885035936,0.025604160333641705,0.027131005496130397,0.010000000000000009,0.12023101336567388,0,431,-0.0022825235513942305,-0.00075567838890553893,-0.0015268451624886915,False,True
MATR,MATR/MATR_b2c40,524,0.050000000000000003,0.02991648095494032,0.029998106316826256,0.034500397283398043,0.010000000000000009,0.12252127127968571,0,427,8.1625361885936248e-05,0.0045839163284577232,-0.004502290966571787,False,True
MATR,MATR/MATR_b2c41,446,0.050000000000000003,0.03523909039866556,0.036127771496761905,0.031459854602104334,0.010000000000000009,0.14419598604330164,0,359,0.00088868109809634582,-0.0037792357965612255,0.0046679168946575714,False,True
MATR,MATR/MATR_b2c42,486,0.050000000000000003,0.034201817954050924,0.035158684612309067,0.03967451430208796,0.010000000000000009,0.1133747243203781,0,340,0.0009568666582581431,0.0054726963480370358,-0.0045158296897788927,False,True
MATR,MATR/MATR_b2c43,481,0.050000000000000003,0.03525523060623903,0.036311146259661913,0.041776279025045368,0.010000000000000009,0.10807569150548146,0,353,0.0010559156534228828,0.0065210484188063383,-0.0054651327653834555,False,True
MATR,MATR/MATR_b2c44,472,0.050000000000000003,0.036629342194839778,0.039271986694183088,0.047885519563522813,0.010000000000000009,0.11095029631474207,0,406,0.0026426444993433093,0.011256177368683035,-0.0086135328693397253,False,True
MATR,MATR/MATR_b2c45,508,0.050000000000000003,0.035936688182537209,0.034020836026541428,0.036750041773514409,0.010000000000000009,0.11954614029450039,0,431,-0.0019158521559957814,0.0008133535909772005,-0.0027292057469729819,False,True
MATR,MATR/MATR_b2c46,443,0.050000000000000003,0.035971203670089949,0.039210907728684741,0.048338999877148368,0.010000000000000009,0.15274883032630104,0,369,0.0032397040585947917,0.012367796207058419,-0.0091280921484636277,False,True
MATR,MATR/MATR_b2c47,739,0.050000000000000003,0.033270752901342175,0.038461289034032078,0.03557328821749501,0.010000000000000009,0.10251186490283104,0,524,0.0051905361326899033,0.0023025353161528345,0.0028880008165370688,False,True
MATR,MATR/MATR_b2c5,501,0.050000000000000003,0.035971497045381842,0.034796382298317927,0.039603675671179964,0.010000000000000009,0.12474512056800879,0,433,-0.0011751147470639156,0.0036321786257981215,-0.0048072933728620371,False,True
MATR,MATR/MATR_b2c6,539,0.050000000000000003,0.02197008893020902,0.019911834287609047,0.045910962530160644,0.010000000000000009,0.11035824118639459,0,500,-0.0020582546425999722,0.023940873599951625,-0.025999128242551597,False,True
MATR,MATR/MATR_b3c0,1002,0.050000000000000003,0.029458444954256289,0.037874038546574527,0.0546179462736665,0.010000000000000009,0.083984871066083211,0,977,0.0084155935923182386,0.025159501319410211,-0.016743907727091972,False,True
MATR,MATR/MATR_b3c1,1056,0.050000000000000003,0.040009418910732175,0.048043501055310446,0.068106877633650975,0.010000000000000009,0.083493178729426965,0,1026,0.0080340821445782709,0.0280974587229188,-0.020063376578340529,False,True
MATR,MATR/MATR_b3c10,1071,0.050000000000000003,0.03523202595332682,0.032306368277997898,0.018937733565997209,0.010000000000000009,0.027676149563392483,0,776,-0.0029256576753289229,-0.016294292387329611,0.013368634712000688,False,True
MATR,MATR/MATR_b3c11,810,0.050000000000000003,0.02527744889135735,0.032549231001757509,0.02586082222762242,0.010000000000000009,0.048055879885121056,0,239,0.0072717821104001587,0.00058337333626506949,0.0066884087741350892,False,True
MATR,MATR/MATR_b3c12,925,0.050000000000000003,0.037232340134012075,0.044227414434021818,0.050046693265721948,0.010000000000000009,0.082203869846415478,0,602,0.0069950743000097432,0.012814353131709873,-0.0058192788317001296,False,True
MATR,MATR/MATR_b3c13,809,0.050000000000000003,0.02619847141075847,0.032397205540460286,0.024282297646445211,0.010000000000000009,0.057684479665604749,0,148,0.0061987341297018161,-0.0019161737643132587,0.0081149078940150748,False,True
MATR,MATR/MATR_b3c14,851,0.050000000000000003,0.03393914945783065,0.041121579729673369,0.03621848260607171,0.010000000000000009,0.077262308037829297,0,232,0.0071824302718427185,0.0022793331482410598,0.0049030971236016588,False,True
MATR,MATR/MATR_b3c15,869,0.050000000000000003,0.030757916595253634,0.036268421899763002,0.038877398776927995,0.010000000000000009,0.078453028827773275,0,451,0.005510505304509368,0.0081194821816743604,-0.0026089768771649924,False,True
MATR,MATR/MATR_b3c16,1631,0.050000000000000003,0.043940970658263585,0.037099564870413174,0.021846685444009525,0.010000000000000009,0.03954050741323456,0,1434,-0.0068414057878504117,-0.022094285214254061,0.015252879426403649,False,True
MATR,MATR/MATR_b3c17,1308,0.050000000000000003,0.042398319649581774,0.050596746538543826,0.063977967592151339,0.010000000000000009,0.082613324951498202,0,1263,0.0081984268889620515,0.021579647942569564,-0.013381221053607513,False,True
MATR,MATR/MATR_b3c18,1139,0.050000000000000003,0.034231697280854137,0.040207620287817623,0.056653136399761349,0.010000000000000009,0.081018989140547504,0,965,0.0059759230069634864,0.022421439118907212,-0.016445516111943725,False,True
MATR,MATR/MATR_b3c19,1148,0.050000000000000003,0.037769996147533721,0.042840526406690511,0.037258477915681987,0.010000000000000009,0.075582229116744282,0,803,0.00507053025915679,-0.00051151823185173473,0.0055820484910085247,False,True
MATR,MATR/MATR_b3c20,806,0.050000000000000003,0.025085416873083081,0.033100145692723466,0.057186985135385983,0.010000000000000009,0.089034135209476672,0,764,0.0080147288196403856,0.032101568262302899,-0.024086839442662517,False,True
MATR,MATR/MATR_b3c21,765,0.050000000000000003,0.018165589077420406,0.024846558229385737,0.046760772452511777,0.010000000000000009,0.077922440890264122,0,487,0.0066809691519653311,0.028595183375091371,-0.02191421422312604,False,True
MATR,MATR/MATR_b3c22,995,0.050000000000000003,0.06508337702045161,0.07064832913658961,0.05123962710560083,0.010000000000000009,0.048839254000441867,0,723,0.005564952116138,-0.013843749914850781,0.019408702030988781,False,True
MATR,MATR/MATR_b3c24,818,0.050000000000000003,0.024565031476666759,0.032999096978079713,0.047989624382172372,0.010000000000000009,0.063496240240959123,0,796,0.0084340655014129538,0.023424592905505612,-0.014990527404092659,False,True
MATR,MATR/MATR_b3c25,982,0.050000000000000003,0.041628182432194849,0.045183232817813716,0.034776807840361565,0.010000000000000009,0.046620509540305166,0,338,0.0035550503856188673,-0.0068513745918332841,0.010406424977452151,False,True
MATR,MATR/MATR_b3c26,1021,0.050000000000000003,0.035412794152149235,0.039847723969103688,0.031929519780625852,0.010000000000000009,0.053404564938779431,0,169,0.0044349298169544527,-0.003483274371523383,0.0079182041884778356,False,True
MATR,MATR/MATR_b3c27,843,0.050000000000000003,0.033742867778904381,0.040235124119795879,0.032728514402230784,0.010000000000000009,0.082068089200133754,0,219,0.0064922563408914974,-0.0010143533766735977,0.007506609717565095,False,True
MATR,MATR/MATR_b3c28,534,0.050000000000000003,0.014861919714946305,0.017983027908012726,0.033327487094159884,0.010000000000000009,0.086535791082543279,0,334,0.0031211081930664214,0.018465567379213579,-0.015344459186147158,False,True
MATR,MATR/MATR_b3c29,851,0.050000000000000003,0.030763792416447867,0.037062340874774377,0.037729725155485207,0.010000000000000009,0.075356201690313873,0,511,0.0062985484583265097,0.0069659327390373393,-0.00066738428071082961,False,True
MATR,MATR/MATR_b3c3,1108,0.050000000000000003,0.040940244497908812,0.049293931680377809,0.075883727179524227,0.010000000000000009,0.085729480190677054,0,1094,0.0083536871824689968,0.034943482681615415,-0.026589795499146418,False,True
