outer_target_domain,inner_validation_domain,alpha,recovery,physical_cells,validation_rows,method_cell_macro_mae
HNEI,SNL,0.2,0.001,61,96092,0.059817376369230006
HNEI,SNL,0.1,0.001,61,96092,0.06049785431997499
HNEI,SNL,0.05,0.001,61,96092,0.061659734985149976
HNEI,SNL,0.03,0.001,61,96092,0.0630620008214983
HNEI,SNL,0.02,0.001,61,96092,0.064683879751621
HNEI,SNL,0.015,0.001,61,96092,0.06621491008369743
HNEI,SNL,0.01,0.001,61,96092,0.06887906773177407
HNEI,SNL,0.005,0.001,61,96092,0.07471922125773199
HNEI,SNL,1.0,0.002,61,96092,0.05925738786207485
HNEI,SNL,0.5,0.002,61,96092,0.05956729761092282
HNEI,SNL,0.2,0.002,61,96092,0.06010685925094534
HNEI,SNL,0.1,0.002,61,96092,0.06078575141177278
HNEI,SNL,0.05,0.002,61,96092,0.06197403857237384
HNEI,SNL,0.03,0.002,61,96092,0.0634107153180287
HNEI,SNL,0.02,0.002,61,96092,0.06507423085567372
HNEI,SNL,0.015,0.002,61,96092,0.06661969082939025
HNEI,SNL,0.01,0.002,61,96092,0.06928576179032579
HNEI,SNL,0.005,0.002,61,96092,0.07496149503085212
HNEI,SNL,1.0,0.005,61,96092,0.059517002352214916
HNEI,SNL,0.5,0.005,61,96092,0.0597961498692432
HNEI,SNL,0.2,0.005,61,96092,0.060337339172312224
HNEI,SNL,0.1,0.005,61,96092,0.061052759800222234
HNEI,SNL,0.05,0.005,61,96092,0.062324339858179444
HNEI,SNL,0.03,0.005,61,96092,0.06384512100271442
HNEI,SNL,0.02,0.005,61,96092,0.06560252258601385
HNEI,SNL,0.015,0.005,61,96092,0.06721197098114419
HNEI,SNL,0.01,0.005,61,96092,0.06982608598339922
HNEI,SNL,0.005,0.005,61,96092,0.075217554964494
HNEI,UL_PUR,1.0,0.0,10,2195,0.03919915135715086
HNEI,UL_PUR,0.5,0.0,10,2195,0.038717384997157225
HNEI,UL_PUR,0.2,0.0,10,2195,0.03804337456929499
HNEI,UL_PUR,0.1,0.0,10,2195,0.03732065139933198
HNEI,UL_PUR,0.05,0.0,10,2195,0.03627776143782864
HNEI,UL_PUR,0.03,0.0,10,2195,0.035483443777897375
HNEI,UL_PUR,0.02,0.0,10,2195,0.03528429843432527
HNEI,UL_PUR,0.015,0.0,10,2195,0.03583934955321923
HNEI,UL_PUR,0.01,0.0,10,2195,0.03767432072969937
HNEI,UL_PUR,0.005,0.0,10,2195,0.04233895388899607
HNEI,UL_PUR,1.0,0.00025,10,2195,0.03917909633085641
HNEI,UL_PUR,0.5,0.00025,10,2195,0.03883963505387526
HNEI,UL_PUR,0.2,0.00025,10,2195,0.03827033024508962
HNEI,UL_PUR,0.1,0.00025,10,2195,0.037673727844573124
HNEI,UL_PUR,0.05,0.00025,10,2195,0.03665233863178101
HNEI,UL_PUR,0.03,0.00025,10,2195,0.03574327730512652
HNEI,UL_PUR,0.02,0.00025,10,2195,0.035344260255055014
HNEI,UL_PUR,0.015,0.00025,10,2195,0.035855081347559534
HNEI,UL_PUR,0.01,0.00025,10,2195,0.03764659776465153
HNEI,UL_PUR,0.005,0.00025,10,2195,0.042312572386075324
HNEI,UL_PUR,1.0,0.0005,10,2195,0.03911357288884636
HNEI,UL_PUR,0.5,0.0005,10,2195,0.038789397692008114
HNEI,UL_PUR,0.2,0.0005,10,2195,0.03828082654911854
HNEI,UL_PUR,0.1,0.0005,10,2195,0.037730465520497455
HNEI,UL_PUR,0.05,0.0005,10,2195,0.036794874303941884
HNEI,UL_PUR,0.03,0.0005,10,2195,0.03584376393393002
HNEI,UL_PUR,0.02,0.0005,10,2195,0.03538357836490806
HNEI,UL_PUR,0.015,0.0005,10,2195,0.035866365932232344
HNEI,UL_PUR,0.01,0.0005,10,2195,0.03761689873578462
HNEI,UL_PUR,0.005,0.0005,10,2195,0.0422915208138517
HNEI,UL_PUR,1.0,0.001,10,2195,0.03897918263337706
HNEI,UL_PUR,0.5,0.001,10,2195,0.03867736168273238
HNEI,UL_PUR,0.2,0.001,10,2195,0.03823628571359519
HNEI,UL_PUR,0.1,0.001,10,2195,0.03778887330724329
HNEI,UL_PUR,0.05,0.001,10,2195,0.03693786366808395
HNEI,UL_PUR,0.03,0.001,10,2195,0.035982030693392966
HNEI,UL_PUR,0.02,0.001,10,2195,0.035449804268094985
HNEI,UL_PUR,0.015,0.001,10,2195,0.03588219093011306
HNEI,UL_PUR,0.01,0.001,10,2195,0.03758187186056327
HNEI,UL_PUR,0.005,0.001,10,2195,0.04226052340783395
HNEI,UL_PUR,1.0,0.002,10,2195,0.03882026264135169
HNEI,UL_PUR,0.5,0.002,10,2195,0.03857373260143158
HNEI,UL_PUR,0.2,0.002,10,2195,0.03819954621803793
HNEI,UL_PUR,0.1,0.002,10,2195,0.03781607945674178
HNEI,UL_PUR,0.05,0.002,10,2195,0.03705251549858425
HNEI,UL_PUR,0.03,0.002,10,2195,0.03607750474399285
HNEI,UL_PUR,0.02,0.002,10,2195,0.035458096182010214
HNEI,UL_PUR,0.015,0.002,10,2195,0.03586408819987895
HNEI,UL_PUR,0.01,0.002,10,2195,0.03753836876279611
HNEI,UL_PUR,0.005,0.002,10,2195,0.042233367107258606
HNEI,UL_PUR,1.0,0.005,10,2195,0.03871156347078603
HNEI,UL_PUR,0.5,0.005,10,2195,0.03849685503905009
HNEI,UL_PUR,0.2,0.005,10,2195,0.03819895141688585
HNEI,UL_PUR,0.1,0.005,10,2195,0.03784713246596379
HNEI,UL_PUR,0.05,0.005,10,2195,0.03716771857823206
HNEI,UL_PUR,0.03,0.005,10,2195,0.03619432962507763
HNEI,UL_PUR,0.02,0.005,10,2195,0.03550448093750783
HNEI,UL_PUR,0.015,0.005,10,2195,0.03586037364677421
HNEI,UL_PUR,0.01,0.005,10,2195,0.03751211316924721
HNEI,UL_PUR,0.005,0.005,10,2195,0.042208021085442346
HNEI,XJTU,1.0,0.0,23,6823,0.158246793653537
HNEI,XJTU,0.5,0.0,23,6823,0.15705147162886318
HNEI,XJTU,0.2,0.0,23,6823,0.154642131151872
HNEI,XJTU,0.1,0.0,23,6823,0.15160743208606908
HNEI,XJTU,0.05,0.0,23,6823,0.14641642992654277
HNEI,XJTU,0.03,0.0,23,6823,0.1403181492943811
HNEI,XJTU,0.02,0.0,23,6823,0.13372184427123884
HNEI,XJTU,0.015,0.0,23,6823,0.1281290987676601
HNEI,XJTU,0.01,0.0,23,6823,0.11948684856600854
HNEI,XJTU,0.005,0.0,23,6823,0.10543048046637443
HNEI,XJTU,1.0,0.00025,23,6823,0.15704936438036735
HNEI,XJTU,0.5,0.00025,23,6823,0.15593650624520072
HNEI,XJTU,0.2,0.00025,23,6823,0.15368421999108395
HNEI,XJTU,0.1,0.00025,23,6823,0.15073156155711243
HNEI,XJTU,0.05,0.00025,23,6823,0.1456018025806319
HNEI,XJTU,0.03,0.00025,23,6823,0.13944325804186006
HNEI,XJTU,0.02,0.00025,23,6823,0.13276545286517571
HNEI,XJTU,0.015,0.00025,23,6823,0.1270581033999483
HNEI,XJTU,0.01,0.00025,23,6823,0.11823458595913106
HNEI,XJTU,0.005,0.00025,23,6823,0.10385876895324202
HNEI,XJTU,1.0,0.0005,23,6823,0.156292106370667
HNEI,XJTU,0.5,0.0005,23,6823,0.155229576203232
HNEI,XJTU,0.2,0.0005,23,6823,0.1530568500194767
HNEI,XJTU,0.1,0.0005,23,6823,0.15017551469441848
HNEI,XJTU,0.05,0.0005,23,6823,0.14504799098394125
HNEI,XJTU,0.03,0.0005,23,6823,0.13885394477257784
HNEI,XJTU,0.02,0.0005,23,6823,0.13212135097006816
HNEI,XJTU,0.015,0.0005,23,6823,0.12637901502655846
HNEI,XJTU,0.01,0.0005,23,6823,0.11749997689881421
HNEI,XJTU,0.005,0.0005,23,6823,0.10298864017220069
HNEI,XJTU,1.0,0.001,23,6823,0.15523545383655063
HNEI,XJTU,0.5,0.001,23,6823,0.15423354944272943
HNEI,XJTU,0.2,0.001,23,6823,0.1521917333542857
HNEI,XJTU,0.1,0.001,23,6823,0.14939929714869574
HNEI,XJTU,0.05,0.001,23,6823,0.14429535578934669
HNEI,XJTU,0.03,0.001,23,6823,0.13811460483793245
HNEI,XJTU,0.02,0.001,23,6823,0.1313633074632326
HNEI,XJTU,0.015,0.001,23,6823,0.12561924901566432
HNEI,XJTU,0.01,0.001,23,6823,0.1167061332530248
HNEI,XJTU,0.005,0.001,23,6823,0.10209733852408209
HNEI,XJTU,1.0,0.002,23,6823,0.15432890517608386
HNEI,XJTU,0.5,0.002,23,6823,0.15340492663630212
HNEI,XJTU,0.2,0.002,23,6823,0.15148814211537254
HNEI,XJTU,0.1,0.002,23,6823,0.14878704842480822
HNEI,XJTU,0.05,0.002,23,6823,0.14376227351135293
HNEI,XJTU,0.03,0.002,23,6823,0.13761300075167912
HNEI,XJTU,0.02,0.002,23,6823,0.1309011510941886
HNEI,XJTU,0.015,0.002,23,6823,0.12516692930094706
HNEI,XJTU,0.01,0.002,23,6823,0.11626134103203198
HNEI,XJTU,0.005,0.002,23,6823,0.10163213416449465
HNEI,XJTU,1.0,0.005,23,6823,0.1537620911592259
HNEI,XJTU,0.5,0.005,23,6823,0.152892759175269
HNEI,XJTU,0.2,0.005,23,6823,0.15103264712755723
HNEI,XJTU,0.1,0.005,23,6823,0.14837850760211319
HNEI,XJTU,0.05,0.005,23,6823,0.14340948186825656
HNEI,XJTU,0.03,0.005,23,6823,0.13732746632969356
HNEI,XJTU,0.02,0.005,23,6823,0.13067091330026723
HNEI,XJTU,0.015,0.005,23,6823,0.12495870657678541
HNEI,XJTU,0.01,0.005,23,6823,0.11604999144863005
HNEI,XJTU,0.005,0.005,23,6823,0.10137572000031056
HUST,CALB,1.0,0.0,27,2629,0.06613222549644762
HUST,CALB,0.5,0.0,27,2629,0.06520775207907142
HUST,CALB,0.2,0.0,27,2629,0.06356842887610509
HUST,CALB,0.1,0.0,27,2629,0.06169010383532812
HUST,CALB,0.05,0.0,27,2629,0.059240793999793796
HUST,CALB,0.03,0.0,27,2629,0.057280582249895316
HUST,CALB,0.02,0.0,27,2629,0.055825904263846524
HUST,CALB,0.015,0.0,27,2629,0.05491724513686015
HUST,CALB,0.01,0.0,27,2629,0.05385303558650997
HUST,CALB,0.005,0.0,27,2629,0.05270911035017663
HUST,CALB,1.0,0.00025,27,2629,0.06436821067954457
HUST,CALB,0.5,0.00025,27,2629,0.06346783478710458
HUST,CALB,0.2,0.00025,27,2629,0.06180512216053821
HUST,CALB,0.1,0.00025,27,2629,0.059860811689437944
HUST,CALB,0.05,0.00025,27,2629,0.05724524258720595
HUST,CALB,0.03,0.00025,27,2629,0.05512930588750983
HUST,CALB,0.02,0.00025,27,2629,0.05355819960949345
HUST,CALB,0.015,0.00025,27,2629,0.05257904410703289
HUST,CALB,0.01,0.00025,27,2629,0.05142203028504416
HUST,CALB,0.005,0.00025,27,2629,0.05018526495845324
HUST,CALB,1.0,0.0005,27,2629,0.06366211655664847
HUST,CALB,0.5,0.0005,27,2629,0.06279240466282494
HUST,CALB,0.2,0.0005,27,2629,0.06114932591477884
HUST,CALB,0.1,0.0005,27,2629,0.0591767286716184
HUST,CALB,0.05,0.0005,27,2629,0.056499468141099386
HUST,CALB,0.03,0.0005,27,2629,0.054310431610977546
HUST,CALB,0.02,0.0005,27,2629,0.05267367523280626
HUST,CALB,0.015,0.0005,27,2629,0.05164867156991801
HUST,CALB,0.01,0.0005,27,2629,0.05045622673826933
HUST,CALB,0.005,0.0005,27,2629,0.0491536614272377
HUST,CALB,1.0,0.001,27,2629,0.0631289208403478
HUST,CALB,0.5,0.001,27,2629,0.062286962494693655
HUST,CALB,0.2,0.001,27,2629,0.06066820024637795
HUST,CALB,0.1,0.001,27,2629,0.05868926879856113
HUST,CALB,0.05,0.001,27,2629,0.05599487631426013
HUST,CALB,0.03,0.001,27,2629,0.05375938903283501
HUST,CALB,0.02,0.001,27,2629,0.05210467783836292
HUST,CALB,0.015,0.001,27,2629,0.05103892857729201
HUST,CALB,0.01,0.001,27,2629,0.049778190515883
HUST,CALB,0.005,0.001,27,2629,0.04841460960701899
HUST,CALB,1.0,0.002,27,2629,0.06277363368878164
HUST,CALB,0.5,0.002,27,2629,0.06195741209518789
HUST,CALB,0.2,0.002,27,2629,0.06033844122901094
HUST,CALB,0.1,0.002,27,2629,0.058359196511167694
HUST,CALB,0.05,0.002,27,2629,0.05565508836858215
HUST,CALB,0.03,0.002,27,2629,0.053416583922620726
HUST,CALB,0.02,0.002,27,2629,0.05170334631394663
HUST,CALB,0.015,0.002,27,2629,0.05060661905525829
HUST,CALB,0.01,0.002,27,2629,0.0492996682938171
HUST,CALB,0.005,0.002,27,2629,0.047889476016641584
HUST,CALB,1.0,0.005,27,2629,0.06248685704401114
HUST,CALB,0.5,0.005,27,2629,0.06168623892402257
HUST,CALB,0.2,0.005,27,2629,0.06006270768074356
HUST,CALB,0.1,0.005,27,2629,0.0581066015833272
HUST,CALB,0.05,0.005,27,2629,0.0554001591776375
HUST,CALB,0.03,0.005,27,2629,0.05311438634232189
HUST,CALB,0.02,0.005,27,2629,0.0513422570459483
HUST,CALB,0.015,0.005,27,2629,0.050203119937170665
HUST,CALB,0.01,0.005,27,2629,0.04885375155770481
HUST,CALB,0.005,0.005,27,2629,0.04739990687046885
HUST,CALCE,1.0,0.0,13,14233,0.45813835199765407
HUST,CALCE,0.5,0.0,13,14233,0.30237772653642814
HUST,CALCE,0.2,0.0,13,14233,0.14145853170951214
HUST,CALCE,0.1,0.0,13,14233,0.07563230074952772
HUST,CALCE,0.05,0.0,13,14233,0.05193306160990492
HUST,CALCE,0.03,0.0,13,14233,0.04538266251403992
HUST,CALCE,0.02,0.0,13,14233,0.043412255685211336
HUST,CALCE,0.015,0.0,13,14233,0.04305378107552423
HUST,CALCE,0.01,0.0,13,14233,0.04394997831247233
HUST,CALCE,0.005,0.0,13,14233,0.05468747053491442
HUST,CALCE,1.0,0.00025,13,14233,0.39420838692443394
HUST,CALCE,0.5,0.00025,13,14233,0.24582357563276885
HUST,CALCE,0.2,0.00025,13,14233,0.10253951020115773
HUST,CALCE,0.1,0.00025,13,14233,0.057075393468797045
HUST,CALCE,0.05,0.00025,13,14233,0.04418462561886281
HUST,CALCE,0.03,0.00025,13,14233,0.04180618429238499
HUST,CALCE,0.02,0.00025,13,14233,0.041593279032128665
HUST,CALCE,0.015,0.00025,13,14233,0.041841170980463326
HUST,CALCE,0.01,0.00025,13,14233,0.04349038825109215
HUST,CALCE,0.005,0.00025,13,14233,0.0555960969939615
HUST,CALCE,1.0,0.0005,13,14233,0.34833687144802405
HUST,CALCE,0.5,0.0005,13,14233,0.20701127409864378
HUST,CALCE,0.2,0.0005,13,14233,0.07962347148796675
HUST,CALCE,0.1,0.0005,13,14233,0.050127732759469544
HUST,CALCE,0.05,0.0005,13,14233,0.04197917870633893
HUST,CALCE,0.03,0.0005,13,14233,0.04090337241125744
HUST,CALCE,0.02,0.0005,13,14233,0.04110787730241123
HUST,CALCE,0.015,0.0005,13,14233,0.04160978849186051
HUST,CALCE,0.01,0.0005,13,14233,0.04351844033344462
HUST,CALCE,0.005,0.0005,13,14233,0.056218228048378886
HUST,CALCE,1.0,0.001,13,14233,0.2897488881254439
HUST,CALCE,0.5,0.001,13,14233,0.1565555931343148
HUST,CALCE,0.2,0.001,13,14233,0.06241915364896577
HUST,CALCE,0.1,0.001,13,14233,0.044884191582201693
HUST,CALCE,0.05,0.001,13,14233,0.040480761842618
HUST,CALCE,0.03,0.001,13,14233,0.04023541644039735
HUST,CALCE,0.02,0.001,13,14233,0.04083451984222554
HUST,CALCE,0.015,0.001,13,14233,0.04155827991032179
HUST,CALCE,0.01,0.001,13,14233,0.0437018509220808
HUST,CALCE,0.005,0.001,13,14233,0.05691133264484744
HUST,CALCE,1.0,0.002,13,14233,0.22328116540388823
HUST,CALCE,0.5,0.002,13,14233,0.10481540525827854
HUST,CALCE,0.2,0.002,13,14233,0.0511862086192001
HUST,CALCE,0.1,0.002,13,14233,0.041617347948236835
HUST,CALCE,0.05,0.002,13,14233,0.03959091879609725
HUST,CALCE,0.03,0.002,13,14233,0.039919327960449835
HUST,CALCE,0.02,0.002,13,14233,0.0408392266943438
HUST,CALCE,0.015,0.002,13,14233,0.04168025963684949
HUST,CALCE,0.01,0.002,13,14233,0.04391885363766734
HUST,CALCE,0.005,0.002,13,14233,0.057555147921635005
HUST,CALCE,1.0,0.005,13,14233,0.13421157474151033
HUST,CALCE,0.5,0.005,13,14233,0.06739600829581566
HUST,CALCE,0.2,0.005,13,14233,0.04331916197175063
HUST,CALCE,0.1,0.005,13,14233,0.039583325182802546
HUST,CALCE,0.05,0.005,13,14233,0.039094479066737894
HUST,CALCE,0.03,0.005,13,14233,0.03978555571531583
HUST,CALCE,0.02,0.005,13,14233,0.04086000889436792
HUST,CALCE,0.015,0.005,13,14233,0.04181118347789593
HUST,CALCE,0.01,0.005,13,14233,0.0441214206584638
HUST,CALCE,0.005,0.005,13,14233,0.05815421820886922
HUST,HNEI,1.0,0.0,14,15085,0.3258741308622999
HUST,HNEI,0.5,0.0,14,15085,0.23584427286229293
HUST,HNEI,0.2,0.0,14,15085,0.12029099769835737
HUST,HNEI,0.1,0.0,14,15085,0.06743822794236047
HUST,HNEI,0.05,0.0,14,15085,0.04275546366184067
HUST,HNEI,0.03,0.0,14,15085,0.03584617565435665
HUST,HNEI,0.02,0.0,14,15085,0.03279368474075121
HUST,HNEI,0.015,0.0,14,15085,0.03247013869482303
HUST,HNEI,0.01,0.0,14,15085,0.037272862079036025
HUST,HNEI,0.005,0.0,14,15085,0.06874766764228467
HUST,HNEI,1.0,0.00025,14,15085,0.28081959894478997
HUST,HNEI,0.5,0.00025,14,15085,0.19246340082674407
HUST,HNEI,0.2,0.00025,14,15085,0.0893097042079375
HUST,HNEI,0.1,0.00025,14,15085,0.05008863787860618
HUST,HNEI,0.05,0.00025,14,15085,0.03584372426530753
HUST,HNEI,0.03,0.00025,14,15085,0.030986480627540867
HUST,HNEI,0.02,0.00025,14,15085,0.028910331791195964
HUST,HNEI,0.015,0.00025,14,15085,0.029107493100654715
HUST,HNEI,0.01,0.00025,14,15085,0.034327843842150194
HUST,HNEI,0.005,0.00025,14,15085,0.06651055156814875
HUST,HNEI,1.0,0.0005,14,15085,0.24256650000006783
HUST,HNEI,0.5,0.0005,14,15085,0.16154405908470457
HUST,HNEI,0.2,0.0005,14,15085,0.07113520924472501
HUST,HNEI,0.1,0.0005,14,15085,0.04221851291410398
HUST,HNEI,0.05,0.0005,14,15085,0.03210485063454275
HUST,HNEI,0.03,0.0005,14,15085,0.028316812027816846
HUST,HNEI,0.02,0.0005,14,15085,0.02663361423302137
HUST,HNEI,0.015,0.0005,14,15085,0.026997516125200755
HUST,HNEI,0.01,0.0005,14,15085,0.032385378484070595
HUST,HNEI,0.005,0.0005,14,15085,0.06477719698347079
HUST,HNEI,1.0,0.001,14,15085,0.19447693543550898
HUST,HNEI,0.5,0.001,14,15085,0.12190635505425582
HUST,HNEI,0.2,0.001,14,15085,0.053673484166966025
HUST,HNEI,0.1,0.001,14,15085,0.03553179040515915
HUST,HNEI,0.05,0.001,14,15085,0.02856081328521454
HUST,HNEI,0.03,0.001,14,15085,0.025618624446320144
HUST,HNEI,0.02,0.001,14,15085,0.024330253276561787
HUST,HNEI,0.015,0.001,14,15085,0.024894727091057885
HUST,HNEI,0.01,0.001,14,15085,0.030571230296482576
HUST,HNEI,0.005,0.001,14,15085,0.06347759089783796
HUST,HNEI,1.0,0.002,14,15085,0.14502276283966298
HUST,HNEI,0.5,0.002,14,15085,0.0843594911579476
HUST,HNEI,0.2,0.002,14,15085,0.04182607669680386
HUST,HNEI,0.1,0.002,14,15085,0.030536258248600203
HUST,HNEI,0.05,0.002,14,15085,0.0258146201349472
HUST,HNEI,0.03,0.002,14,15085,0.0235421825694733
HUST,HNEI,0.02,0.002,14,15085,0.022661449982070325
HUST,HNEI,0.015,0.002,14,15085,0.02347967976835363
HUST,HNEI,0.01,0.002,14,15085,0.029389012971106947
HUST,HNEI,0.005,0.002,14,15085,0.06270591423858453
HUST,HNEI,1.0,0.005,14,15085,0.08813016220941741
HUST,HNEI,0.5,0.005,14,15085,0.05391688227334849
HUST,HNEI,0.2,0.005,14,15085,0.032296157951892925
HUST,HNEI,0.1,0.005,14,15085,0.026422829576097363
HUST,HNEI,0.05,0.005,14,15085,0.023507942185444386
HUST,HNEI,0.03,0.005,14,15085,0.021854229540151253
HUST,HNEI,0.02,0.005,14,15085,0.021359782183909073
HUST,HNEI,0.015,0.005,14,15085,0.02246439782064336
HUST,HNEI,0.01,0.005,14,15085,0.028766670396119694
HUST,HNEI,0.005,0.005,14,15085,0.06230733818779588
HUST,MATR,1.0,0.0,169,139148,0.04722132632834194
HUST,MATR,0.5,0.0,169,139148,0.04655200094961969
HUST,MATR,0.2,0.0,169,139148,0.045648354450515766
HUST,MATR,0.1,0.0,169,139148,0.044764922672671785
HUST,MATR,0.05,0.0,169,139148,0.04349388227244404
HUST,MATR,0.03,0.0,169,139148,0.04216482233694254
HUST,MATR,0.02,0.0,169,139148,0.04072714600754827
HUST,MATR,0.015,0.0,169,139148,0.039391693823424875
HUST,MATR,0.01,0.0,169,139148,0.037036957874237796
HUST,MATR,0.005,0.0,169,139148,0.032758228765878354
HUST,MATR,1.0,0.00025,169,139148,0.045850556851548416
HUST,MATR,0.5,0.00025,169,139148,0.04512386633661666
HUST,MATR,0.2,0.00025,169,139148,0.0441024219736803
HUST,MATR,0.1,0.00025,169,139148,0.04324956743061138
HUST,MATR,0.05,0.00025,169,139148,0.042217782795684916
HUST,MATR,0.03,0.00025,169,139148,0.04109383858002672
HUST,MATR,0.02,0.00025,169,139148,0.03977589149828292
HUST,MATR,0.015,0.00025,169,139148,0.03847868205009555
HUST,MATR,0.01,0.00025,169,139148,0.03608276246562535
HUST,MATR,0.005,0.00025,169,139148,0.03172350463406649
HUST,MATR,1.0,0.0005,169,139148,0.04527540541392237
HUST,MATR,0.5,0.0005,169,139148,0.04451705953752391
HUST,MATR,0.2,0.0005,169,139148,0.04354234420125724
HUST,MATR,0.1,0.0005,169,139148,0.042825876646180185
HUST,MATR,0.05,0.0005,169,139148,0.04187486055320999
HUST,MATR,0.03,0.0005,169,139148,0.04079336967714921
HUST,MATR,0.02,0.0005,169,139148,0.03950078998237602
HUST,MATR,0.015,0.0005,169,139148,0.03820480200817587
HUST,MATR,0.01,0.0005,169,139148,0.035785125204533565
HUST,MATR,0.005,0.0005,169,139148,0.03138759893247104
HUST,MATR,1.0,0.001,169,139148,0.044649246950289656
HUST,MATR,0.5,0.001,169,139148,0.043910964803638576
HUST,MATR,0.2,0.001,169,139148,0.04308170458915059
HUST,MATR,0.1,0.001,169,139148,0.042455523445547344
HUST,MATR,0.05,0.001,169,139148,0.041569358419328566
HUST,MATR,0.03,0.001,169,139148,0.04053193515883881
HUST,MATR,0.02,0.001,169,139148,0.03924096719437535
HUST,MATR,0.015,0.001,169,139148,0.03793944164658899
HUST,MATR,0.01,0.001,169,139148,0.03549568318902077
HUST,MATR,0.005,0.001,169,139148,0.031054929922560322
HUST,MATR,1.0,0.002,169,139148,0.044075462617958146
HUST,MATR,0.5,0.002,169,139148,0.043419686860009264
HUST,MATR,0.2,0.002,169,139148,0.04272338450658721
HUST,MATR,0.1,0.002,169,139148,0.04216358029246489
HUST,MATR,0.05,0.002,169,139148,0.04134331569473183
HUST,MATR,0.03,0.002,169,139148,0.040312496501909226
HUST,MATR,0.02,0.002,169,139148,0.039017464235906615
HUST,MATR,0.015,0.002,169,139148,0.03770978207274464
HUST,MATR,0.01,0.002,169,139148,0.0352438015198931
HUST,MATR,0.005,0.002,169,139148,0.03075090033260915
HUST,MATR,1.0,0.005,169,139148,0.043533279279467284
HUST,MATR,0.5,0.005,169,139148,0.04300349962968862
HUST,MATR,0.2,0.005,169,139148,0.04242886177933329
HUST,MATR,0.1,0.005,169,139148,0.041942351081342505
HUST,MATR,0.05,0.005,169,139148,0.0411408096725808
HUST,MATR,0.03,0.005,169,139148,0.040102394865951733
HUST,MATR,0.02,0.005,169,139148,0.038803620462847396
HUST,MATR,0.015,0.005,169,139148,0.037494027919244485
HUST,MATR,0.01,0.005,169,139148,0.035013062727169204
HUST,MATR,0.005,0.005,169,139148,0.0304568319076791
HUST,MICH,1.0,0.0,40,19681,0.08115522639621356
HUST,MICH,0.5,0.0,40,19681,0.08166351559891825
HUST,MICH,0.2,0.0,40,19681,0.08296633684199113
HUST,MICH,0.1,0.0,40,19681,0.08480640539333639
HUST,MICH,0.05,0.0,40,19681,0.0873036358392646
HUST,MICH,0.03,0.0,40,19681,0.08924055775254905
HUST,MICH,0.02,0.0,40,19681,0.0908881282720033
HUST,MICH,0.015,0.0,40,19681,0.0923210898489589
HUST,MICH,0.01,0.0,40,19681,0.09531797398070949
HUST,MICH,0.005,0.0,40,19681,0.10615325290513825
HUST,MICH,1.0,0.00025,40,19681,0.08183034957261473
HUST,MICH,0.5,0.00025,40,19681,0.08248431010615377
HUST,MICH,0.2,0.00025,40,19681,0.0839313480495628
HUST,MICH,0.1,0.00025,40,19681,0.08588936110818092
HUST,MICH,0.05,0.00025,40,19681,0.08847489942387529
HUST,MICH,0.03,0.00025,40,19681,0.09044796733988833
HUST,MICH,0.02,0.00025,40,19681,0.09204380303909215
HUST,MICH,0.015,0.00025,40,19681,0.09334953957665895
HUST,MICH,0.01,0.00025,40,19681,0.09598769674174144
HUST,MICH,0.005,0.00025,40,19681,0.10605726005705281
HUST,MICH,1.0,0.0005,40,19681,0.08238697069421147
HUST,MICH,0.5,0.0005,40,19681,0.0830850123142753
HUST,MICH,0.2,0.0005,40,19681,0.08461689693828564
HUST,MICH,0.1,0.0005,40,19681,0.08664271220052093
HUST,MICH,0.05,0.0005,40,19681,0.08930104941707404
HUST,MICH,0.03,0.0005,40,19681,0.09129357070811375
HUST,MICH,0.02,0.0005,40,19681,0.09284578945203846
HUST,MICH,0.015,0.0005,40,19681,0.09405418647118505
HUST,MICH,0.01,0.0005,40,19681,0.09641714418873018
HUST,MICH,0.005,0.0005,40,19681,0.10604267598434461
HUST,MICH,1.0,0.001,40,19681,0.0831459322941662
HUST,MICH,0.5,0.001,40,19681,0.08387632001835714
HUST,MICH,0.2,0.001,40,19681,0.08546311824124216
HUST,MICH,0.1,0.001,40,19681,0.08754048477026485
HUST,MICH,0.05,0.001,40,19681,0.09023997498940475
HUST,MICH,0.03,0.001,40,19681,0.09226350074440956
HUST,MICH,0.02,0.001,40,19681,0.09375364260978496
HUST,MICH,0.015,0.001,40,19681,0.09484626912983044
HUST,MICH,0.01,0.001,40,19681,0.09685695723802241
HUST,MICH,0.005,0.001,40,19681,0.10604031946012923
HUST,MICH,1.0,0.002,40,19681,0.08392479137420741
HUST,MICH,0.5,0.002,40,19681,0.08461798903670249
HUST,MICH,0.2,0.002,40,19681,0.08620275032789611
HUST,MICH,0.1,0.002,40,19681,0.08827990995147376
HUST,MICH,0.05,0.002,40,19681,0.09098890874541114
HUST,MICH,0.03,0.002,40,19681,0.09302989781676839
HUST,MICH,0.02,0.002,40,19681,0.09445031091169644
HUST,MICH,0.015,0.002,40,19681,0.09542221663319453
HUST,MICH,0.01,0.002,40,19681,0.09716353657330176
HUST,MICH,0.005,0.002,40,19681,0.10604934660105729
HUST,MICH,1.0,0.005,40,19681,0.08458104554629084
HUST,MICH,0.5,0.005,40,19681,0.08516808454421164
