domain,cell_id,records,cell_mae,cell_rmse,method
MATR,MATR/MATR_b2c43,481,0.05367246040216719,0.05786190395994468,sequence_transformer_candidate
MATR,MATR/MATR_b2c44,472,0.06441000505626572,0.06775724398085808,sequence_transformer_candidate
MATR,MATR/MATR_b2c45,508,0.036278036201883725,0.04724728554223052,sequence_transformer_candidate
MATR,MATR/MATR_b2c46,443,0.07603746084619734,0.07925367148160384,sequence_transformer_candidate
MATR,MATR/MATR_b2c47,739,0.08180980658255597,0.08538942894037226,sequence_transformer_candidate
MATR,MATR/MATR_b2c5,501,0.03721923811285867,0.04820063557202854,sequence_transformer_candidate
MATR,MATR/MATR_b2c6,539,0.06103998338096953,0.07994568211502333,sequence_transformer_candidate
MATR,MATR/MATR_b3c0,1002,0.02333947950661738,0.0321042609991935,sequence_transformer_candidate
MATR,MATR/MATR_b3c1,1056,0.01989973438250207,0.029899650246110403,sequence_transformer_candidate
MATR,MATR/MATR_b3c10,1071,0.060970378960636264,0.06884137262924131,sequence_transformer_candidate
MATR,MATR/MATR_b3c11,810,0.03658924767938583,0.045616818999837515,sequence_transformer_candidate
MATR,MATR/MATR_b3c12,925,0.02144623305961379,0.03222401249512507,sequence_transformer_candidate
MATR,MATR/MATR_b3c13,809,0.03631512724585896,0.045076390457076614,sequence_transformer_candidate
MATR,MATR/MATR_b3c14,851,0.022790392775255058,0.03359051688335478,sequence_transformer_candidate
MATR,MATR/MATR_b3c15,869,0.03713691119203158,0.045579716149835844,sequence_transformer_candidate
MATR,MATR/MATR_b3c16,1631,0.0560003319195312,0.06334421993024053,sequence_transformer_candidate
MATR,MATR/MATR_b3c17,1308,0.020275892227686006,0.029187128104525294,sequence_transformer_candidate
MATR,MATR/MATR_b3c18,1139,0.03304525938063401,0.040891778116346346,sequence_transformer_candidate
MATR,MATR/MATR_b3c19,1148,0.02279923576471228,0.03260888582256625,sequence_transformer_candidate
MATR,MATR/MATR_b3c20,806,0.02600039442829816,0.03528261168326925,sequence_transformer_candidate
MATR,MATR/MATR_b3c21,765,0.07502073832794127,0.08123670906204132,sequence_transformer_candidate
MATR,MATR/MATR_b3c22,995,0.05583163296010804,0.059395572991854065,sequence_transformer_candidate
MATR,MATR/MATR_b3c24,818,0.024734725307637158,0.032010511752300214,sequence_transformer_candidate
MATR,MATR/MATR_b3c25,982,0.01913377306701379,0.028140505080901056,sequence_transformer_candidate
MATR,MATR/MATR_b3c26,1021,0.033198190748466506,0.042832082465238,sequence_transformer_candidate
MATR,MATR/MATR_b3c27,843,0.023973274533992974,0.03296600029848643,sequence_transformer_candidate
MATR,MATR/MATR_b3c28,534,0.08697182758009193,0.09350956340313643,sequence_transformer_candidate
MATR,MATR/MATR_b3c29,851,0.03563430683072155,0.04381136534031433,sequence_transformer_candidate
MATR,MATR/MATR_b3c3,1108,0.020301013252762738,0.03051143568047228,sequence_transformer_candidate
MATR,MATR/MATR_b3c30,928,0.02050918790021769,0.03043255027820526,sequence_transformer_candidate
MATR,MATR/MATR_b3c31,724,0.04657236784229068,0.049759738965389246,sequence_transformer_candidate
MATR,MATR/MATR_b3c33,1277,0.020900138708511817,0.028656589657193397,sequence_transformer_candidate
MATR,MATR/MATR_b3c34,1151,0.018831305502072227,0.02841329215063008,sequence_transformer_candidate
MATR,MATR/MATR_b3c35,1086,0.03257427475134355,0.040342638612424375,sequence_transformer_candidate
MATR,MATR/MATR_b3c36,916,0.020825920291027818,0.027315678043728007,sequence_transformer_candidate
MATR,MATR/MATR_b3c38,1928,0.020748168140071847,0.02937733261339825,sequence_transformer_candidate
MATR,MATR/MATR_b3c39,1149,0.018306001346229395,0.02639570038309552,sequence_transformer_candidate
MATR,MATR/MATR_b3c4,1041,0.03275660903286781,0.04150363461267879,sequence_transformer_candidate
MATR,MATR/MATR_b3c40,789,0.03421816755957186,0.04309107305441602,sequence_transformer_candidate
MATR,MATR/MATR_b3c41,779,0.022578519860670842,0.032854036361340516,sequence_transformer_candidate
MATR,MATR/MATR_b3c44,933,0.020155437421336117,0.02925451735109478,sequence_transformer_candidate
MATR,MATR/MATR_b3c45,1794,0.05393135532952236,0.06165119983436785,sequence_transformer_candidate
MATR,MATR/MATR_b3c5,821,0.023695664837997496,0.030910112411217508,sequence_transformer_candidate
MATR,MATR/MATR_b3c6,660,0.08857068598237015,0.09531423844615,sequence_transformer_candidate
MATR,MATR/MATR_b3c7,1829,0.05209144354320403,0.060001903739946995,sequence_transformer_candidate
MATR,MATR/MATR_b3c8,821,0.025904274031494232,0.034600409624634655,sequence_transformer_candidate
MATR,MATR/MATR_b3c9,1032,0.022810250051842045,0.031985522625348754,sequence_transformer_candidate
MATR,MATR/MATR_b4c0,977,0.054795814413984845,0.0962735963762142,sequence_transformer_candidate
MATR,MATR/MATR_b4c1,856,0.06094444481436427,0.10398552854702942,sequence_transformer_candidate
MATR,MATR/MATR_b4c10,1077,0.08421963235601672,0.15934633813738822,sequence_transformer_candidate
MATR,MATR/MATR_b4c11,925,0.03532983404100002,0.05718019381193697,sequence_transformer_candidate
MATR,MATR/MATR_b4c12,893,0.035577568401179684,0.06001171627467257,sequence_transformer_candidate
MATR,MATR/MATR_b4c13,864,0.044627149589378676,0.08237623298282934,sequence_transformer_candidate
MATR,MATR/MATR_b4c14,762,0.0806299208888966,0.15636729070676444,sequence_transformer_candidate
MATR,MATR/MATR_b4c15,866,0.09757143135816472,0.19318124349335652,sequence_transformer_candidate
MATR,MATR/MATR_b4c16,978,0.030589997928274403,0.04358542363997296,sequence_transformer_candidate
MATR,MATR/MATR_b4c17,925,0.032342981433815206,0.052337319444915445,sequence_transformer_candidate
MATR,MATR/MATR_b4c18,1052,0.05881196781904406,0.1107271568128182,sequence_transformer_candidate
MATR,MATR/MATR_b4c19,1106,0.038317418335267625,0.06266100310727923,sequence_transformer_candidate
MATR,MATR/MATR_b4c2,779,0.03622617542363067,0.0544383610206386,sequence_transformer_candidate
MATR,MATR/MATR_b4c20,799,0.03903288516841655,0.05770817171465774,sequence_transformer_candidate
MATR,MATR/MATR_b4c21,898,0.06309161930510011,0.11830988094650856,sequence_transformer_candidate
MATR,MATR/MATR_b4c22,740,0.07170445440505263,0.0843900133393649,sequence_transformer_candidate
MATR,MATR/MATR_b4c23,1089,0.02895785677307826,0.038171047270089346,sequence_transformer_candidate
MATR,MATR/MATR_b4c24,1110,0.04560170346036998,0.08363018076631482,sequence_transformer_candidate
MATR,MATR/MATR_b4c25,562,0.12762841880080872,0.16071544574263436,sequence_transformer_candidate
MATR,MATR/MATR_b4c26,574,0.12202313150602577,0.15364537284954977,sequence_transformer_candidate
MATR,MATR/MATR_b4c27,558,0.0735835246120003,0.08883068259195241,sequence_transformer_candidate
MATR,MATR/MATR_b4c28,877,0.03068999093253583,0.04851371383050111,sequence_transformer_candidate
MATR,MATR/MATR_b4c29,951,0.035891464618478024,0.05667981062680749,sequence_transformer_candidate
MATR,MATR/MATR_b4c3,906,0.053506749402960525,0.11251088383721898,sequence_transformer_candidate
MATR,MATR/MATR_b4c30,714,0.06590848418068733,0.10800846691028926,sequence_transformer_candidate
MATR,MATR/MATR_b4c31,827,0.20209254885501265,0.3104553346072747,sequence_transformer_candidate
MATR,MATR/MATR_b4c32,834,0.04022396453844853,0.06593175300683742,sequence_transformer_candidate
MATR,MATR/MATR_b4c33,525,0.09087391514863159,0.09458850844568426,sequence_transformer_candidate
MATR,MATR/MATR_b4c34,992,0.037945077641978325,0.06011314147188732,sequence_transformer_candidate
MATR,MATR/MATR_b4c35,1126,0.027934226198169834,0.042303969950529735,sequence_transformer_candidate
MATR,MATR/MATR_b4c36,708,0.12113858243467723,0.14909524825483156,sequence_transformer_candidate
MATR,MATR/MATR_b4c37,1000,0.04082490433332932,0.07517854402236294,sequence_transformer_candidate
MATR,MATR/MATR_b4c38,1225,0.02731868772688223,0.04025521479625996,sequence_transformer_candidate
MATR,MATR/MATR_b4c39,756,0.021325659063729973,0.031260411583261226,sequence_transformer_candidate
MATR,MATR/MATR_b4c4,907,0.18028513989673484,0.28459794115988224,sequence_transformer_candidate
MATR,MATR/MATR_b4c40,1117,0.026686073181874777,0.03744916611464013,sequence_transformer_candidate
MATR,MATR/MATR_b4c41,992,0.07325808619447104,0.15049831890464357,sequence_transformer_candidate
MATR,MATR/MATR_b4c42,910,0.06415094916104558,0.12488509880638153,sequence_transformer_candidate
MATR,MATR/MATR_b4c43,946,0.09192459385173289,0.1712958608452085,sequence_transformer_candidate
MATR,MATR/MATR_b4c44,1072,0.044253143086736314,0.07600787670526611,sequence_transformer_candidate
MATR,MATR/MATR_b4c5,1062,0.05267851129306964,0.09841824923423671,sequence_transformer_candidate
MATR,MATR/MATR_b4c6,772,0.027140510563816393,0.04730982970903921,sequence_transformer_candidate
MATR,MATR/MATR_b4c7,557,0.06688952204130015,0.07224022897707034,sequence_transformer_candidate
MATR,MATR/MATR_b4c8,713,0.03715800017249536,0.05520332776171363,sequence_transformer_candidate
MATR,MATR/MATR_b4c9,524,0.112298545304515,0.13190901791708645,sequence_transformer_candidate
SDU,SDU/SDU_Battery_1,956,0.12040510392280777,0.12726071537446113,sequence_transformer_candidate
SDU,SDU/SDU_Battery_10,431,0.09281216212333387,0.10300478066027047,sequence_transformer_candidate
SDU,SDU/SDU_Battery_11,550,0.11103845341574872,0.11874432468136639,sequence_transformer_candidate
SDU,SDU/SDU_Battery_12,481,0.10329564676529177,0.11232500748525313,sequence_transformer_candidate
SDU,SDU/SDU_Battery_13,516,0.10115551019993768,0.10947261688194879,sequence_transformer_candidate
SDU,SDU/SDU_Battery_14,506,0.09686906664471642,0.1050049086638834,sequence_transformer_candidate
SDU,SDU/SDU_Battery_15,581,0.1092878044092159,0.1185534645418537,sequence_transformer_candidate
SDU,SDU/SDU_Battery_16,581,0.10599938650054248,0.11389480157617585,sequence_transformer_candidate
SDU,SDU/SDU_Battery_17,405,0.1068068755606134,0.11166291528953225,sequence_transformer_candidate
SDU,SDU/SDU_Battery_18,436,0.11277177585957124,0.11760976001276485,sequence_transformer_candidate
SDU,SDU/SDU_Battery_19,411,0.1028564123493134,0.10768170387137418,sequence_transformer_candidate
SDU,SDU/SDU_Battery_2,890,0.1272342142218892,0.13342981885575478,sequence_transformer_candidate
SDU,SDU/SDU_Battery_20,411,0.10709795229022688,0.11147322070950771,sequence_transformer_candidate
SDU,SDU/SDU_Battery_21,481,0.09779196664159241,0.10270488886984436,sequence_transformer_candidate
SDU,SDU/SDU_Battery_22,486,0.11154241771885237,0.1156006262541111,sequence_transformer_candidate
SDU,SDU/SDU_Battery_23,481,0.26070214984448387,0.2665514154969821,sequence_transformer_candidate
SDU,SDU/SDU_Battery_24,436,0.24500934807379937,0.2506989373194013,sequence_transformer_candidate
SDU,SDU/SDU_Battery_25,436,0.24558305046193107,0.251091189000842,sequence_transformer_candidate
SDU,SDU/SDU_Battery_26,541,0.26978301902877894,0.27515840124875857,sequence_transformer_candidate
SDU,SDU/SDU_Battery_27,486,0.2516342269261645,0.25757949172193023,sequence_transformer_candidate
SDU,SDU/SDU_Battery_28,456,0.24804958055366544,0.25372519604343396,sequence_transformer_candidate
SDU,SDU/SDU_Battery_29,486,0.2531911650143414,0.25900784793656373,sequence_transformer_candidate
SDU,SDU/SDU_Battery_3,851,0.09676226192784478,0.1026481576577057,sequence_transformer_candidate
SDU,SDU/SDU_Battery_30,441,0.24457266982826703,0.250520558641912,sequence_transformer_candidate
SDU,SDU/SDU_Battery_31,176,0.2045290509072033,0.20654201755897664,sequence_transformer_candidate
SDU,SDU/SDU_Battery_32,121,0.18619461496332632,0.1891724212496887,sequence_transformer_candidate
SDU,SDU/SDU_Battery_33,191,0.20580529010336512,0.20783133102786205,sequence_transformer_candidate
SDU,SDU/SDU_Battery_34,161,0.20334909425777592,0.20661922344747677,sequence_transformer_candidate
SDU,SDU/SDU_Battery_35,151,0.18548346477227146,0.18875787952677084,sequence_transformer_candidate
SDU,SDU/SDU_Battery_36,136,0.18792996753388513,0.19110745390825878,sequence_transformer_candidate
SDU,SDU/SDU_Battery_37,146,0.18509976117345933,0.18799227886794248,sequence_transformer_candidate
SDU,SDU/SDU_Battery_38,106,0.1679091567409459,0.1711217078948473,sequence_transformer_candidate
SDU,SDU/SDU_Battery_39,71,0.08491900949244213,0.08632614938125165,sequence_transformer_candidate
SDU,SDU/SDU_Battery_4,881,0.11731764246523736,0.12376005474604691,sequence_transformer_candidate
SDU,SDU/SDU_Battery_40,66,0.08419208246922003,0.08653441287622674,sequence_transformer_candidate
SDU,SDU/SDU_Battery_41,86,0.08923778882564534,0.09085305026920977,sequence_transformer_candidate
SDU,SDU/SDU_Battery_42,71,0.07929169821799817,0.08187344034963911,sequence_transformer_candidate
SDU,SDU/SDU_Battery_43,71,0.08497880604770515,0.08699957807889164,sequence_transformer_candidate
SDU,SDU/SDU_Battery_44,61,0.07058024034829623,0.07270661445369438,sequence_transformer_candidate
SDU,SDU/SDU_Battery_45,1116,0.09341430932795239,0.10532381557703976,sequence_transformer_candidate
SDU,SDU/SDU_Battery_46,1071,0.08848390664368508,0.0990324918328397,sequence_transformer_candidate
SDU,SDU/SDU_Battery_47,1121,0.09881488928007949,0.1104594585042766,sequence_transformer_candidate
SDU,SDU/SDU_Battery_48,1054,0.09152419673432827,0.1020587660490109,sequence_transformer_candidate
SDU,SDU/SDU_Battery_49,1346,0.09659825325791861,0.1099203861333687,sequence_transformer_candidate
SDU,SDU/SDU_Battery_5,1051,0.11055168539083852,0.11859601696450381,sequence_transformer_candidate
SDU,SDU/SDU_Battery_50,1409,0.09643012479606672,0.11049930082065854,sequence_transformer_candidate
SDU,SDU/SDU_Battery_51,1421,0.09306592653756048,0.10495064656345124,sequence_transformer_candidate
SDU,SDU/SDU_Battery_52,1246,0.09507333702077304,0.10737040299795352,sequence_transformer_candidate
SDU,SDU/SDU_Battery_53,121,0.17962983305411592,0.18144215356726073,sequence_transformer_candidate
SDU,SDU/SDU_Battery_54,191,0.21463841279480075,0.2169884793912277,sequence_transformer_candidate
SDU,SDU/SDU_Battery_55,126,0.19098844883116356,0.19319328956203502,sequence_transformer_candidate
SDU,SDU/SDU_Battery_56,141,0.20008954719480845,0.20269027881733628,sequence_transformer_candidate
SDU,SDU/SDU_Battery_57,86,0.17731578476581877,0.18142924977365302,sequence_transformer_candidate
SDU,SDU/SDU_Battery_58,71,0.15346264994366735,0.15802244985132002,sequence_transformer_candidate
SDU,SDU/SDU_Battery_59,86,0.16212609611072173,0.16679562282448984,sequence_transformer_candidate
SDU,SDU/SDU_Battery_6,1111,0.1203644332402309,0.12979418666695286,sequence_transformer_candidate
SDU,SDU/SDU_Battery_60,81,0.1658183994572012,0.16932291915757322,sequence_transformer_candidate
SDU,SDU/SDU_Battery_61,391,0.2373326055856335,0.24455724126614398,sequence_transformer_candidate
SDU,SDU/SDU_Battery_62,431,0.23510271819702022,0.24084883557385894,sequence_transformer_candidate
SDU,SDU/SDU_Battery_63,361,0.2261883138655157,0.23263513888323523,sequence_transformer_candidate
SDU,SDU/SDU_Battery_64,411,0.23752608450654447,0.24476334460577023,sequence_transformer_candidate
SDU,SDU/SDU_Battery_65,230,0.2128851535737163,0.21944365225727183,sequence_transformer_candidate
SDU,SDU/SDU_Battery_66,271,0.22444484183296146,0.23005839046460774,sequence_transformer_candidate
SDU,SDU/SDU_Battery_67,181,0.18645861044948525,0.1927018171484674,sequence_transformer_candidate
SDU,SDU/SDU_Battery_68,191,0.18729130763271254,0.1933699290085735,sequence_transformer_candidate
SDU,SDU/SDU_Battery_69,71,0.05578853301138137,0.0607851669082328,sequence_transformer_candidate
SDU,SDU/SDU_Battery_7,1041,0.12789921373454644,0.13597371368955663,sequence_transformer_candidate
SDU,SDU/SDU_Battery_70,106,0.09138377785131681,0.09269689889738246,sequence_transformer_candidate
SDU,SDU/SDU_Battery_71,81,0.06167140500122511,0.06709289438190318,sequence_transformer_candidate
SDU,SDU/SDU_Battery_72,81,0.06263795140035354,0.06800020629005293,sequence_transformer_candidate
SDU,SDU/SDU_Battery_73,1175,0.15898947579783118,0.16458028895180654,sequence_transformer_candidate
SDU,SDU/SDU_Battery_74,1315,0.16462514166068487,0.17006397938830148,sequence_transformer_candidate
SDU,SDU/SDU_Battery_75,950,0.15287132094688452,0.15942655925303714,sequence_transformer_candidate
SDU,SDU/SDU_Battery_76,1120,0.14754521029244166,0.15321899185801757,sequence_transformer_candidate
SDU,SDU/SDU_Battery_77,1066,0.1435979012686284,0.14909957510146324,sequence_transformer_candidate
SDU,SDU/SDU_Battery_78,1021,0.13764728315816455,0.14333490289544107,sequence_transformer_candidate
SDU,SDU/SDU_Battery_79,1076,0.1475089054288139,0.15304766013880378,sequence_transformer_candidate
SDU,SDU/SDU_Battery_8,706,0.1012362986950237,0.10724503795070828,sequence_transformer_candidate
SDU,SDU/SDU_Battery_80,1060,0.14328513272362997,0.14892648783594464,sequence_transformer_candidate
SDU,SDU/SDU_Battery_81,1186,0.15354197867849478,0.15912275560198866,sequence_transformer_candidate
SDU,SDU/SDU_Battery_82,1140,0.1487837309924161,0.15394240314124713,sequence_transformer_candidate
SDU,SDU/SDU_Battery_83,1195,0.12473123318606849,0.13538207021236667,sequence_transformer_candidate
SDU,SDU/SDU_Battery_84,1131,0.10658519965037273,0.11770801010937694,sequence_transformer_candidate
SDU,SDU/SDU_Battery_85,1201,0.14013965400651238,0.1490868068997878,sequence_transformer_candidate
SDU,SDU/SDU_Battery_86,1036,0.1247002268175982,0.13311414328024587,sequence_transformer_candidate
SDU,SDU/SDU_Battery_9,411,0.0869469804033225,0.09614231227206081,sequence_transformer_candidate
MATR,MATR/MATR_b1c0,1843,0.036630778443813815,0.04226720403532053,pchp_sequence_transformer
MATR,MATR/MATR_b1c1,2153,0.04471110266034115,0.04979964802747079,pchp_sequence_transformer
MATR,MATR/MATR_b1c11,781,0.06144069941486663,0.0667787544042654,pchp_sequence_transformer
MATR,MATR/MATR_b1c14,873,0.06850171613097088,0.0727555293519487,pchp_sequence_transformer
MATR,MATR/MATR_b1c15,712,0.06515132792547147,0.06860279901008288,pchp_sequence_transformer
MATR,MATR/MATR_b1c16,855,0.064882133284177,0.06875153817112341,pchp_sequence_transformer
MATR,MATR/MATR_b1c17,850,0.06518805385608038,0.06936799918074926,pchp_sequence_transformer
MATR,MATR/MATR_b1c18,683,0.0514238989747664,0.053314666316217584,pchp_sequence_transformer
MATR,MATR/MATR_b1c19,781,0.060686752528289936,0.06451111834501659,pchp_sequence_transformer
MATR,MATR/MATR_b1c2,2229,0.04390461961843849,0.04919831871268511,pchp_sequence_transformer
MATR,MATR/MATR_b1c20,526,0.03528364474853123,0.0384127509854582,pchp_sequence_transformer
MATR,MATR/MATR_b1c21,552,0.04666209952003811,0.04891838750036369,pchp_sequence_transformer
MATR,MATR/MATR_b1c23,1007,0.06651675536150732,0.07280843996318441,pchp_sequence_transformer
MATR,MATR/MATR_b1c24,1010,0.08228408481103079,0.08702487911985621,pchp_sequence_transformer
MATR,MATR/MATR_b1c25,847,0.0746419852222763,0.08018874003467229,pchp_sequence_transformer
MATR,MATR/MATR_b1c26,863,0.06047273255281218,0.06412162828826037,pchp_sequence_transformer
MATR,MATR/MATR_b1c27,835,0.0632560132659667,0.06708651574908715,pchp_sequence_transformer
MATR,MATR/MATR_b1c28,853,0.07814159371344943,0.08181132212917842,pchp_sequence_transformer
MATR,MATR/MATR_b1c29,910,0.08010510482554832,0.08362945115084214,pchp_sequence_transformer
MATR,MATR/MATR_b1c3,1427,0.04526291251903125,0.05042767073646293,pchp_sequence_transformer
MATR,MATR/MATR_b1c30,701,0.07019095545665016,0.07415583363099253,pchp_sequence_transformer
MATR,MATR/MATR_b1c31,869,0.07264521647129835,0.07741028567306292,pchp_sequence_transformer
MATR,MATR/MATR_b1c32,724,0.07921803469573685,0.08315679644725582,pchp_sequence_transformer
MATR,MATR/MATR_b1c33,750,0.07837634136987683,0.08254071888403748,pchp_sequence_transformer
MATR,MATR/MATR_b1c34,735,0.06977338523635139,0.07416813663117632,pchp_sequence_transformer
MATR,MATR/MATR_b1c35,695,0.06646417975022081,0.07081680986414031,pchp_sequence_transformer
MATR,MATR/MATR_b1c36,697,0.07456996857046319,0.07832261220944337,pchp_sequence_transformer
MATR,MATR/MATR_b1c37,640,0.07222589820284765,0.07558663701888502,pchp_sequence_transformer
MATR,MATR/MATR_b1c38,610,0.07059057322015712,0.07408172641339926,pchp_sequence_transformer
MATR,MATR/MATR_b1c39,618,0.07088596339841365,0.07467475581111474,pchp_sequence_transformer
MATR,MATR/MATR_b1c4,1702,0.046954452155526696,0.052108214464876186,pchp_sequence_transformer
MATR,MATR/MATR_b1c40,959,0.07537998501134426,0.08114109209661405,pchp_sequence_transformer
MATR,MATR/MATR_b1c41,1044,0.08084994192569964,0.0857072578686258,pchp_sequence_transformer
MATR,MATR/MATR_b1c42,695,0.059967348260901755,0.06439303211290763,pchp_sequence_transformer
MATR,MATR/MATR_b1c43,644,0.055908409135361554,0.05940651674330187,pchp_sequence_transformer
MATR,MATR/MATR_b1c44,608,0.06682010646080992,0.07144194056050833,pchp_sequence_transformer
MATR,MATR/MATR_b1c45,592,0.06725444709417108,0.07167937638463359,pchp_sequence_transformer
MATR,MATR/MATR_b1c5,1067,0.04091583758254488,0.04560565146298038,pchp_sequence_transformer
MATR,MATR/MATR_b1c6,629,0.03170429516866449,0.033546698881138544,pchp_sequence_transformer
MATR,MATR/MATR_b1c7,863,0.036231711394075286,0.03870783396757498,pchp_sequence_transformer
MATR,MATR/MATR_b1c9,1046,0.05669572361116277,0.0623380744055511,pchp_sequence_transformer
MATR,MATR/MATR_b2c0,320,0.03942811671295691,0.047957310830781544,pchp_sequence_transformer
MATR,MATR/MATR_b2c1,164,0.05946330993272289,0.07608621579404844,pchp_sequence_transformer
MATR,MATR/MATR_b2c10,590,0.02845105905210812,0.037504919400586714,pchp_sequence_transformer
MATR,MATR/MATR_b2c11,499,0.029051756285215884,0.0410460583710986,pchp_sequence_transformer
MATR,MATR/MATR_b2c12,484,0.02802143713573659,0.044119057014829995,pchp_sequence_transformer
MATR,MATR/MATR_b2c13,514,0.025875033612674823,0.04458789825678951,pchp_sequence_transformer
MATR,MATR/MATR_b2c14,503,0.03489659772883918,0.043391307334377086,pchp_sequence_transformer
MATR,MATR/MATR_b2c17,519,0.03214251047826228,0.04244619228264415,pchp_sequence_transformer
MATR,MATR/MATR_b2c18,517,0.02253281015815947,0.03886761941684371,pchp_sequence_transformer
MATR,MATR/MATR_b2c19,483,0.019409752704067595,0.03450488945247405,pchp_sequence_transformer
MATR,MATR/MATR_b2c2,458,0.03975564168246166,0.046508796455983506,pchp_sequence_transformer
MATR,MATR/MATR_b2c20,525,0.035641598851830776,0.045243007205461164,pchp_sequence_transformer
MATR,MATR/MATR_b2c21,514,0.03170231758087525,0.04324281044606538,pchp_sequence_transformer
MATR,MATR/MATR_b2c22,534,0.03133711801048609,0.04184765408318028,pchp_sequence_transformer
MATR,MATR/MATR_b2c23,556,0.025435353191838466,0.0383800813938864,pchp_sequence_transformer
MATR,MATR/MATR_b2c24,518,0.03645029222968734,0.044011266864301575,pchp_sequence_transformer
MATR,MATR/MATR_b2c25,481,0.03164245101538757,0.04206932736407722,pchp_sequence_transformer
MATR,MATR/MATR_b2c26,492,0.03239542259688597,0.04326796594521256,pchp_sequence_transformer
MATR,MATR/MATR_b2c27,489,0.03541857846186825,0.04321841734402899,pchp_sequence_transformer
MATR,MATR/MATR_b2c28,535,0.03842864697050051,0.04501629479540615,pchp_sequence_transformer
MATR,MATR/MATR_b2c29,516,0.04402592523515329,0.04866136140295493,pchp_sequence_transformer
MATR,MATR/MATR_b2c3,355,0.04004653489575008,0.04981072749298636,pchp_sequence_transformer
MATR,MATR/MATR_b2c30,501,0.035423242931951815,0.042327646165584126,pchp_sequence_transformer
MATR,MATR/MATR_b2c31,513,0.04447869812345309,0.04971652267059996,pchp_sequence_transformer
MATR,MATR/MATR_b2c32,538,0.04777982802393368,0.05164826622277752,pchp_sequence_transformer
MATR,MATR/MATR_b2c33,540,0.051982156453207556,0.055853722267688484,pchp_sequence_transformer
MATR,MATR/MATR_b2c34,520,0.05226758772212185,0.05554220546501617,pchp_sequence_transformer
MATR,MATR/MATR_b2c35,480,0.04752702090117979,0.051123932839466556,pchp_sequence_transformer
MATR,MATR/MATR_b2c36,554,0.04784770026495013,0.05128146208220763,pchp_sequence_transformer
MATR,MATR/MATR_b2c37,496,0.05109579056869013,0.05448624267424929,pchp_sequence_transformer
MATR,MATR/MATR_b2c38,481,0.04872717692648826,0.051806655338141605,pchp_sequence_transformer
MATR,MATR/MATR_b2c39,474,0.05293466671974061,0.056066133080926034,pchp_sequence_transformer
MATR,MATR/MATR_b2c4,465,0.025295228246177564,0.04126688193214028,pchp_sequence_transformer
MATR,MATR/MATR_b2c40,524,0.03320040589378829,0.042034545636419535,pchp_sequence_transformer
MATR,MATR/MATR_b2c41,446,0.04190021328290614,0.04576976954161693,pchp_sequence_transformer
MATR,MATR/MATR_b2c42,486,0.042410603437771595,0.04650571643758791,pchp_sequence_transformer
MATR,MATR/MATR_b2c43,481,0.044575886822273716,0.04761392702921443,pchp_sequence_transformer
MATR,MATR/MATR_b2c44,472,0.04582941283221231,0.04835495139276933,pchp_sequence_transformer
MATR,MATR/MATR_b2c45,508,0.03316903996598711,0.03984404742211517,pchp_sequence_transformer
MATR,MATR/MATR_b2c46,443,0.04392708124619285,0.04671079044511238,pchp_sequence_transformer
MATR,MATR/MATR_b2c47,739,0.04164381282839473,0.04385814766590342,pchp_sequence_transformer
MATR,MATR/MATR_b2c5,501,0.035190702910042136,0.04275938487526965,pchp_sequence_transformer
MATR,MATR/MATR_b2c6,539,0.02723085316071132,0.03859758574876165,pchp_sequence_transformer
MATR,MATR/MATR_b3c0,1002,0.035906117432217964,0.0389780746662949,pchp_sequence_transformer
MATR,MATR/MATR_b3c1,1056,0.0458889334215995,0.049694578781779866,pchp_sequence_transformer
MATR,MATR/MATR_b3c10,1071,0.028568153916758505,0.032935368749370114,pchp_sequence_transformer
MATR,MATR/MATR_b3c11,810,0.029548090217748464,0.03256563211920292,pchp_sequence_transformer
MATR,MATR/MATR_b3c12,925,0.04440343715521819,0.047626951246083,pchp_sequence_transformer
MATR,MATR/MATR_b3c13,809,0.029442378636147962,0.03226144990854333,pchp_sequence_transformer
MATR,MATR/MATR_b3c14,851,0.04085373613480416,0.043772959764377804,pchp_sequence_transformer
MATR,MATR/MATR_b3c15,869,0.03121379505574376,0.03368323206920761,pchp_sequence_transformer
MATR,MATR/MATR_b3c16,1631,0.03669338954846513,0.041428235560301306,pchp_sequence_transformer
MATR,MATR/MATR_b3c17,1308,0.048457468290666335,0.05252635696615092,pchp_sequence_transformer
MATR,MATR/MATR_b3c18,1139,0.0339938763820282,0.036241226454848806,pchp_sequence_transformer
MATR,MATR/MATR_b3c19,1148,0.04326889181540249,0.04677219278981138,pchp_sequence_transformer
MATR,MATR/MATR_b3c20,806,0.031497290801206224,0.03439499049432294,pchp_sequence_transformer
MATR,MATR/MATR_b3c21,765,0.01237129868047656,0.0172649500878173,pchp_sequence_transformer
MATR,MATR/MATR_b3c22,995,0.07399134020266611,0.07765129522757466,pchp_sequence_transformer
MATR,MATR/MATR_b3c24,818,0.03163608297108111,0.033917889963421495,pchp_sequence_transformer
MATR,MATR/MATR_b3c25,982,0.04839165372757792,0.0512718338912241,pchp_sequence_transformer
MATR,MATR/MATR_b3c26,1021,0.03674910175837337,0.03961731306893917,pchp_sequence_transformer
MATR,MATR/MATR_b3c27,843,0.04010291613120541,0.04257357875800344,pchp_sequence_transformer
MATR,MATR/MATR_b3c28,534,0.017059566965004137,0.025528606001928935,pchp_sequence_transformer
