domain,cell_id,method,mae,records
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z16_C3,protected_state,0.06695646475750247,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z17_C1,protected_state,0.06814832094474572,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z17_C2,protected_state,0.06805154718845619,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z17_C3,protected_state,0.07522990782903387,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z18_C1,protected_state,0.04662461496777635,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z18_C2,protected_state,0.04581401849827275,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z18_C3,protected_state,0.04658663996661006,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z19_C1,protected_state,0.061652391953781756,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z19_C2,protected_state,0.06909959458532779,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z19_C3,protected_state,0.06461869077229837,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z20_C1,protected_state,0.10103460892347711,3
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z20_C3,protected_state,0.08094156788760491,3
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z21_C1,protected_state,0.04831412031485466,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z21_C2,protected_state,0.0481720430474545,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z21_C3,protected_state,0.04557483061124781,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z22_C1,protected_state,0.043546007199672616,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z22_C2,protected_state,0.04361810267395677,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z22_C3,protected_state,0.04462611351566818,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z23_C2,protected_state,0.03678884122324633,1
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z23_C3,protected_state,0.10166863328630711,3
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z24_C1,protected_state,0.04480987140568956,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z24_C2,protected_state,0.04316772727945225,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z24_C3,protected_state,0.04453145231155539,12
STANFORD_CALENDAR,STANFORD_CALENDAR/C00013,protected_state,0.04653113921606056,5
STANFORD_CALENDAR,STANFORD_CALENDAR/C00014,protected_state,0.028720644501043592,11
STANFORD_CALENDAR,STANFORD_CALENDAR/C00018,protected_state,0.0355224924476335,8
STANFORD_CALENDAR,STANFORD_CALENDAR/C00084,protected_state,0.08504433527382171,90
STANFORD_CALENDAR,STANFORD_CALENDAR/C00085,protected_state,0.08598624219743765,118
STANFORD_CALENDAR,STANFORD_CALENDAR/C00086,protected_state,0.06980566308156547,118
STANFORD_CALENDAR,STANFORD_CALENDAR/C00087,protected_state,0.07464043011181276,118
STANFORD_CALENDAR,STANFORD_CALENDAR/C00088,protected_state,0.10578652561257806,18
STANFORD_CALENDAR,STANFORD_CALENDAR/C00089,protected_state,0.10591108145237585,18
STANFORD_CALENDAR,STANFORD_CALENDAR/C00090,protected_state,0.09517007479435853,18
STANFORD_CALENDAR,STANFORD_CALENDAR/C00091,protected_state,0.09913526311372907,18
STANFORD_CALENDAR,STANFORD_CALENDAR/C00092,protected_state,0.0971746240099082,16
STANFORD_CALENDAR,STANFORD_CALENDAR/C00093,protected_state,0.10521311919899164,15
STANFORD_CALENDAR,STANFORD_CALENDAR/C00094,protected_state,0.10409271206496354,16
STANFORD_CALENDAR,STANFORD_CALENDAR/C00095,protected_state,0.1064774545537977,16
STANFORD_CALENDAR,STANFORD_CALENDAR/C00161,protected_state,0.053622968107656654,2
STANFORD_CALENDAR,STANFORD_CALENDAR/C00162,protected_state,0.12281550419150464,28
STANFORD_CALENDAR,STANFORD_CALENDAR/C00163,protected_state,0.16374272133906426,8
STANFORD_CALENDAR,STANFORD_CALENDAR/C00164,protected_state,0.08410605430174432,6
STANFORD_CALENDAR,STANFORD_CALENDAR/C00165,protected_state,0.08664255516075668,15
STANFORD_CALENDAR,STANFORD_CALENDAR/C00166,protected_state,0.04142957658201818,2
STANFORD_CALENDAR,STANFORD_CALENDAR/C00207,protected_state,0.03009819002763166,15
STANFORD_CALENDAR,STANFORD_CALENDAR/C00211,protected_state,0.037782804651219824,7
STANFORD_CALENDAR,STANFORD_CALENDAR/C00213,protected_state,0.030218839324452813,20
STANFORD_CALENDAR,STANFORD_CALENDAR/C00218,protected_state,0.03597619033613396,25
STANFORD_CALENDAR,STANFORD_CALENDAR/C00219,protected_state,0.029493107419981696,6
STANFORD_CALENDAR,STANFORD_CALENDAR/C00223,protected_state,0.013337086681996402,1
STANFORD_CALENDAR,STANFORD_CALENDAR/C00226,protected_state,0.038092151749839674,7
STANFORD_CALENDAR,STANFORD_CALENDAR/C00227,protected_state,0.03013333201915173,6
STANFORD_CALENDAR,STANFORD_CALENDAR/C00228,protected_state,0.06629066327932535,14
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell1a,fixed_shift,0.13859667524717076,27
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell1b,fixed_shift,0.19828166569292846,29
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell1c,fixed_shift,0.14715361445781333,28
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell2a,fixed_shift,0.18350180212757877,28
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell2b,fixed_shift,0.20014583693570664,29
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell2c,fixed_shift,0.17066657590813913,28
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell3a,fixed_shift,0.2109238709256131,35
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell3b,fixed_shift,0.2025240024820256,36
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell4a,fixed_shift,0.19737034353410143,39
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell4b,fixed_shift,0.2713061738432333,41
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell4c,fixed_shift,0.2271653277699041,40
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell5a,fixed_shift,0.23230902181617494,38
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell5b,fixed_shift,0.2023297953106284,37
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell5c,fixed_shift,0.20268063109313267,37
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell6a,fixed_shift,0.30126454260254987,59
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell6b,fixed_shift,0.23315438320430398,62
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell6c,fixed_shift,0.2512302696951828,62
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell7a,fixed_shift,0.37391493236153667,28
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell7b,fixed_shift,0.28253637088225503,30
AMPERE_A123_LFP,AMPERE_A123_LFP/Cell7c,fixed_shift,0.3064293768141014,30
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_A,fixed_shift,0.07856491477330949,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_B,fixed_shift,0.11943456087015619,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_D,fixed_shift,0.06469894021579878,8
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_E,fixed_shift,0.06755057899736738,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_F,fixed_shift,0.10950077805062777,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_J,fixed_shift,0.05338008557519534,5
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_K,fixed_shift,0.06377311010855766,5
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_L,fixed_shift,0.06666512665365516,5
IMPERIAL_M50T,IMPERIAL_M50T/Expt 1 - Si-based Degradation/cell_M,fixed_shift,0.07047072362385262,5
IMPERIAL_M50T,"IMPERIAL_M50T/Expt 2,2 - C-based Degradation 2/cell_A",fixed_shift,0.2773455448890369,8
IMPERIAL_M50T,"IMPERIAL_M50T/Expt 2,2 - C-based Degradation 2/cell_B",fixed_shift,0.29699582878882025,8
IMPERIAL_M50T,"IMPERIAL_M50T/Expt 2,2 - C-based Degradation 2/cell_C",fixed_shift,0.2413068557957032,8
IMPERIAL_M50T,"IMPERIAL_M50T/Expt 2,2 - C-based Degradation 2/cell_D",fixed_shift,0.2382985462909637,8
IMPERIAL_M50T,"IMPERIAL_M50T/Expt 2,2 - C-based Degradation 2/cell_E",fixed_shift,0.21143484735954338,8
IMPERIAL_M50T,"IMPERIAL_M50T/Expt 2,2 - C-based Degradation 2/cell_F",fixed_shift,0.2097276080479499,8
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_A,fixed_shift,0.45072218762863264,5
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_B,fixed_shift,0.46077864585237516,5
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_C,fixed_shift,0.46638896973151966,5
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_D,fixed_shift,0.3288973312288764,6
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_E,fixed_shift,0.2904399799266351,6
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_F,fixed_shift,0.3209551237386034,6
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_G,fixed_shift,0.21419465746442742,6
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_H,fixed_shift,0.20807365440078218,7
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_I,fixed_shift,0.20116360191638125,7
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_A,fixed_shift,0.3118954629880155,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_B,fixed_shift,0.20135950119650428,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_C,fixed_shift,0.18032970672911455,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_D,fixed_shift,0.23811440179841756,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_E,fixed_shift,0.23791310886750652,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_F,fixed_shift,0.22876409389736974,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_G,fixed_shift,0.21884603396127814,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_H,fixed_shift,0.22067101998374664,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_A,fixed_shift,0.1935017597038024,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_B,fixed_shift,0.2255066180766993,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_C,fixed_shift,0.19859709595508737,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_D,fixed_shift,0.19875155998391447,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_E,fixed_shift,0.19550983211704734,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_F,fixed_shift,0.14454372680431674,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_G,fixed_shift,0.13957728412909295,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_H,fixed_shift,0.13788672148239164,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C1,fixed_shift,0.1129266644810819,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C2,fixed_shift,0.09292213531825926,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C3,fixed_shift,0.14516551700030397,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C4,fixed_shift,0.12587613396494945,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C1,fixed_shift,0.1443988661406296,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C2,fixed_shift,0.1561853954457981,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C3,fixed_shift,0.10155054868588202,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C4,fixed_shift,0.15899796702981187,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C1,fixed_shift,0.08249244909830367,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C2,fixed_shift,0.12098300731739929,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C3,fixed_shift,0.08830763076503995,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C4,fixed_shift,0.12345560076980472,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G14C1,fixed_shift,0.06249918782873387,1
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C1,fixed_shift,0.16234650114738375,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C2,fixed_shift,0.11188355030143415,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C3,fixed_shift,0.15930491299762206,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C4,fixed_shift,0.1590211911235436,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C1,fixed_shift,0.1490915334129024,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C2,fixed_shift,0.09056058540857657,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C3,fixed_shift,0.08774844412250116,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C4,fixed_shift,0.08491655382044906,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C1,fixed_shift,0.18143092943347813,68
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C2,fixed_shift,0.14028706518086315,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C3,fixed_shift,0.1419317227604041,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C4,fixed_shift,0.1603155705156626,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C1,fixed_shift,0.09713623029160764,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C2,fixed_shift,0.09229535649481488,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C3,fixed_shift,0.08662744558683418,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C4,fixed_shift,0.17027321868886358,1
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C1,fixed_shift,0.11717157850414289,47
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C2,fixed_shift,0.1354043129652803,57
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C3,fixed_shift,0.1266988131477404,63
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C4,fixed_shift,0.0859965338990274,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C1,fixed_shift,0.18606321830769879,4
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C2,fixed_shift,0.1437571246339809,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C3,fixed_shift,0.19807483267744938,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C4,fixed_shift,0.15890314192159657,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C1,fixed_shift,0.16848474819578518,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C2,fixed_shift,0.16913573157686881,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C3,fixed_shift,0.16195354642800147,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C4,fixed_shift,0.17629024219741485,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C1,fixed_shift,0.161982358672115,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C2,fixed_shift,0.29146103941352225,4
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C3,fixed_shift,0.16753117169909776,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C4,fixed_shift,0.17723129767138612,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C1,fixed_shift,0.18758529030626625,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C2,fixed_shift,0.15055874793964985,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C3,fixed_shift,0.17917620150918614,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C4,fixed_shift,0.15054777412667042,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C1,fixed_shift,0.13197024390232706,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C2,fixed_shift,0.1468986258032955,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C3,fixed_shift,0.16743644490001533,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C4,fixed_shift,0.16812065450553643,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C1,fixed_shift,0.13901270786677816,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C2,fixed_shift,0.11541074409752165,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C3,fixed_shift,0.2433249020603119,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C4,fixed_shift,0.20646543823630234,41
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C1,fixed_shift,0.061238816710763054,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C2,fixed_shift,0.11311033217939041,41
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C3,fixed_shift,0.09161832037560413,59
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C4,fixed_shift,0.08688531578389758,33
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C1,fixed_shift,0.19595434562024824,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C2,fixed_shift,0.2501957635856508,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C3,fixed_shift,0.1664517400199237,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C4,fixed_shift,0.22010818311248392,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C1,fixed_shift,0.1413951969705907,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C2,fixed_shift,0.17630811043768232,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C3,fixed_shift,0.1286516930287088,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C4,fixed_shift,0.22520501992823655,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C1,fixed_shift,0.1685451199158035,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C2,fixed_shift,0.1661829363372464,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C3,fixed_shift,0.16155579398503553,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C4,fixed_shift,0.14835934019155878,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C1,fixed_shift,0.1318537268495964,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C2,fixed_shift,0.1296738631816988,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C3,fixed_shift,0.0998000968797314,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C4,fixed_shift,0.12033853336209575,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C1,fixed_shift,0.2443282295715771,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C2,fixed_shift,0.16259068736299093,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C3,fixed_shift,0.16479078792623003,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C4,fixed_shift,0.20146077863532924,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C1,fixed_shift,0.16671388790133326,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C2,fixed_shift,0.22650599844002614,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C3,fixed_shift,0.1983470067659088,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C4,fixed_shift,0.2473677927414781,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C1,fixed_shift,0.16432345341729485,20
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C2,fixed_shift,0.154082111205879,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C3,fixed_shift,0.17410275630867128,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C4,fixed_shift,0.13442539195617592,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C1,fixed_shift,0.17703402256401474,19
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C2,fixed_shift,0.17883729601125223,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C3,fixed_shift,0.11644421628096864,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C4,fixed_shift,0.1568269658178148,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C1,fixed_shift,0.1735582131946003,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C2,fixed_shift,0.13238538494308827,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C3,fixed_shift,0.18239255016979125,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C4,fixed_shift,0.19567961852231208,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C1,fixed_shift,0.18540471922354945,17
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C2,fixed_shift,0.1563865785364105,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C3,fixed_shift,0.21098257173851037,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C4,fixed_shift,0.21006849997680305,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C1,fixed_shift,0.23143022028866217,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C2,fixed_shift,0.1884808768891872,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C3,fixed_shift,0.20966397769384135,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C4,fixed_shift,0.174093972801127,4
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C1,fixed_shift,0.14758335298509812,17
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C2,fixed_shift,0.13750757321831406,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C3,fixed_shift,0.15420731477505917,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C4,fixed_shift,0.14194510646908393,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C1,fixed_shift,0.24742196382852416,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C2,fixed_shift,0.2412853798561264,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C3,fixed_shift,0.19729776562534598,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C4,fixed_shift,0.20903860814542996,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C1,fixed_shift,0.18954401658791833,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C2,fixed_shift,0.18689521388936442,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C3,fixed_shift,0.22076461892278756,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C4,fixed_shift,0.22980120285733432,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C1,fixed_shift,0.10468751333669785,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C2,fixed_shift,0.11549058513198432,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C3,fixed_shift,0.13209432499465354,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C4,fixed_shift,0.1291281793960075,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C1,fixed_shift,0.1626732759381931,33
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C2,fixed_shift,0.16043074714907282,28
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C3,fixed_shift,0.13515119797715988,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C4,fixed_shift,0.20490401860475546,33
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C1,fixed_shift,0.25046481916736413,30
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C2,fixed_shift,0.21754197957993535,17
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C3,fixed_shift,0.24834439387888455,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C4,fixed_shift,0.26137916496236496,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C1,fixed_shift,0.2015051293935597,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C2,fixed_shift,0.20637457496736586,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C3,fixed_shift,0.2414869478722265,19
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C4,fixed_shift,0.11890994798547808,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C1,fixed_shift,0.21267896936495986,28
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C2,fixed_shift,0.19779406118008172,20
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C3,fixed_shift,0.19776100287142578,28
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C4,fixed_shift,0.21678632597664632,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C1,fixed_shift,0.1567455531212771,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C2,fixed_shift,0.17784428048581583,22
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C3,fixed_shift,0.13009513056270233,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C4,fixed_shift,0.14885083982559358,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C1,fixed_shift,0.26825716036869907,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C2,fixed_shift,0.3238913346797306,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C3,fixed_shift,0.29137718543931657,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C4,fixed_shift,0.25060504049356264,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C1,fixed_shift,0.26205993938065436,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C2,fixed_shift,0.2294729851289138,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C3,fixed_shift,0.2980063069502204,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C4,fixed_shift,0.2714183935277214,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C1,fixed_shift,0.2275130978726087,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C2,fixed_shift,0.19032818723125777,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C3,fixed_shift,0.19489211722118344,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C4,fixed_shift,0.23846202644052727,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C1,fixed_shift,0.16911882600948114,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C2,fixed_shift,0.24114482895500858,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C3,fixed_shift,0.1884029252395374,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C4,fixed_shift,0.24430156488570515,8
