domain,cell_id,cell_mae,method
HUST,HUST/HUST_6-8,0.04331099307002203,strict_monotone
HUST,HUST/HUST_7-1,0.032825805813564465,strict_monotone
HUST,HUST/HUST_7-2,0.037983438713629566,strict_monotone
HUST,HUST/HUST_7-3,0.020122883573876493,strict_monotone
HUST,HUST/HUST_7-4,0.020631073251819707,strict_monotone
HUST,HUST/HUST_7-5,0.03130191198198069,strict_monotone
HUST,HUST/HUST_7-6,0.02000655761065971,strict_monotone
HUST,HUST/HUST_7-7,0.02074794586487313,strict_monotone
HUST,HUST/HUST_7-8,0.03197979623586947,strict_monotone
HUST,HUST/HUST_8-1,0.019805282218613426,strict_monotone
HUST,HUST/HUST_8-2,0.023719088072863232,strict_monotone
HUST,HUST/HUST_8-3,0.034062175355185915,strict_monotone
HUST,HUST/HUST_8-4,0.021006544592528754,strict_monotone
HUST,HUST/HUST_8-5,0.02131148294903656,strict_monotone
HUST,HUST/HUST_8-6,0.027568226226404834,strict_monotone
HUST,HUST/HUST_8-7,0.026629439809891662,strict_monotone
HUST,HUST/HUST_8-8,0.03437805777844297,strict_monotone
HUST,HUST/HUST_9-1,0.04028638608952062,strict_monotone
HUST,HUST/HUST_9-2,0.034834943473622905,strict_monotone
HUST,HUST/HUST_9-3,0.035918243335539335,strict_monotone
HUST,HUST/HUST_9-4,0.037839549591145376,strict_monotone
HUST,HUST/HUST_9-5,0.03691989249319253,strict_monotone
HUST,HUST/HUST_9-6,0.03775998488804531,strict_monotone
HUST,HUST/HUST_9-7,0.03344600349772047,strict_monotone
HUST,HUST/HUST_9-8,0.035493989699931484,strict_monotone
MATR,MATR/MATR_b1c0,0.03783431312229049,strict_monotone
MATR,MATR/MATR_b1c1,0.04473556563903398,strict_monotone
MATR,MATR/MATR_b1c11,0.06116104118281973,strict_monotone
MATR,MATR/MATR_b1c14,0.061646223249616994,strict_monotone
MATR,MATR/MATR_b1c15,0.05654094674579168,strict_monotone
MATR,MATR/MATR_b1c16,0.05039185650491511,strict_monotone
MATR,MATR/MATR_b1c17,0.052899267873416714,strict_monotone
MATR,MATR/MATR_b1c18,0.04845035783144688,strict_monotone
MATR,MATR/MATR_b1c19,0.047296731551243885,strict_monotone
MATR,MATR/MATR_b1c2,0.04441589067438418,strict_monotone
MATR,MATR/MATR_b1c20,0.029696043865376328,strict_monotone
MATR,MATR/MATR_b1c21,0.04014915164492385,strict_monotone
MATR,MATR/MATR_b1c23,0.0665741287964693,strict_monotone
MATR,MATR/MATR_b1c24,0.08228408481103079,strict_monotone
MATR,MATR/MATR_b1c25,0.0746419852222763,strict_monotone
MATR,MATR/MATR_b1c26,0.05439850560389538,strict_monotone
MATR,MATR/MATR_b1c27,0.0587417934228307,strict_monotone
MATR,MATR/MATR_b1c28,0.07460404674196273,strict_monotone
MATR,MATR/MATR_b1c29,0.07712221941889402,strict_monotone
MATR,MATR/MATR_b1c3,0.04536482937799961,strict_monotone
MATR,MATR/MATR_b1c30,0.054554645714410405,strict_monotone
MATR,MATR/MATR_b1c31,0.05888822648131867,strict_monotone
MATR,MATR/MATR_b1c32,0.0668748151729901,strict_monotone
MATR,MATR/MATR_b1c33,0.06607223028359141,strict_monotone
MATR,MATR/MATR_b1c34,0.06961411659919187,strict_monotone
MATR,MATR/MATR_b1c35,0.06639484978280247,strict_monotone
MATR,MATR/MATR_b1c36,0.07251330712375334,strict_monotone
MATR,MATR/MATR_b1c37,0.06966379058898169,strict_monotone
MATR,MATR/MATR_b1c38,0.05465740111778828,strict_monotone
MATR,MATR/MATR_b1c39,0.05544710162202979,strict_monotone
MATR,MATR/MATR_b1c4,0.04637896872995926,strict_monotone
MATR,MATR/MATR_b1c40,0.07537998501134426,strict_monotone
MATR,MATR/MATR_b1c41,0.08084994192569964,strict_monotone
MATR,MATR/MATR_b1c42,0.059967348260901755,strict_monotone
MATR,MATR/MATR_b1c43,0.055908409135361554,strict_monotone
MATR,MATR/MATR_b1c44,0.06341130294529151,strict_monotone
MATR,MATR/MATR_b1c45,0.06109420436733965,strict_monotone
MATR,MATR/MATR_b1c5,0.04323269717975681,strict_monotone
MATR,MATR/MATR_b1c6,0.03319523974893047,strict_monotone
MATR,MATR/MATR_b1c7,0.04763258575655791,strict_monotone
MATR,MATR/MATR_b1c9,0.05631307967171307,strict_monotone
MATR,MATR/MATR_b2c0,0.02905958727848922,strict_monotone
MATR,MATR/MATR_b2c1,0.04709714108813123,strict_monotone
MATR,MATR/MATR_b2c10,0.029273411317756272,strict_monotone
MATR,MATR/MATR_b2c11,0.029900472210005236,strict_monotone
MATR,MATR/MATR_b2c12,0.023178458724088438,strict_monotone
MATR,MATR/MATR_b2c13,0.028757596783347727,strict_monotone
MATR,MATR/MATR_b2c14,0.034750420468030827,strict_monotone
MATR,MATR/MATR_b2c17,0.03769799074501401,strict_monotone
MATR,MATR/MATR_b2c18,0.02638032443704289,strict_monotone
MATR,MATR/MATR_b2c19,0.017457614662974456,strict_monotone
MATR,MATR/MATR_b2c2,0.04580950001210569,strict_monotone
MATR,MATR/MATR_b2c20,0.03450630526777791,strict_monotone
MATR,MATR/MATR_b2c21,0.02808390750409568,strict_monotone
MATR,MATR/MATR_b2c22,0.034316105173755995,strict_monotone
MATR,MATR/MATR_b2c23,0.031580529156613385,strict_monotone
MATR,MATR/MATR_b2c24,0.033024576289711276,strict_monotone
MATR,MATR/MATR_b2c25,0.02436331091541155,strict_monotone
MATR,MATR/MATR_b2c26,0.027091277501704626,strict_monotone
MATR,MATR/MATR_b2c27,0.033225691715229745,strict_monotone
MATR,MATR/MATR_b2c28,0.03787120472758889,strict_monotone
MATR,MATR/MATR_b2c29,0.04057303042091753,strict_monotone
MATR,MATR/MATR_b2c3,0.030282173143998187,strict_monotone
MATR,MATR/MATR_b2c30,0.03463181367753151,strict_monotone
MATR,MATR/MATR_b2c31,0.03670757443445562,strict_monotone
MATR,MATR/MATR_b2c32,0.03924006944467208,strict_monotone
MATR,MATR/MATR_b2c33,0.04141358618196879,strict_monotone
MATR,MATR/MATR_b2c34,0.04229075324309165,strict_monotone
MATR,MATR/MATR_b2c35,0.03736272308087869,strict_monotone
MATR,MATR/MATR_b2c36,0.040150177237492146,strict_monotone
MATR,MATR/MATR_b2c37,0.0424054686414035,strict_monotone
MATR,MATR/MATR_b2c38,0.03918615734823115,strict_monotone
MATR,MATR/MATR_b2c39,0.043053981647670964,strict_monotone
MATR,MATR/MATR_b2c4,0.025604160333641705,strict_monotone
MATR,MATR/MATR_b2c40,0.029998106316826256,strict_monotone
MATR,MATR/MATR_b2c41,0.036127771496761905,strict_monotone
MATR,MATR/MATR_b2c42,0.03515868461230907,strict_monotone
MATR,MATR/MATR_b2c43,0.03631114625966191,strict_monotone
MATR,MATR/MATR_b2c44,0.03927198669418309,strict_monotone
MATR,MATR/MATR_b2c45,0.03402083602654143,strict_monotone
MATR,MATR/MATR_b2c46,0.03921090772868474,strict_monotone
MATR,MATR/MATR_b2c47,0.03846128903403208,strict_monotone
MATR,MATR/MATR_b2c5,0.03479638229831793,strict_monotone
MATR,MATR/MATR_b2c6,0.019911834287609047,strict_monotone
MATR,MATR/MATR_b3c0,0.03787403854657453,strict_monotone
MATR,MATR/MATR_b3c1,0.048043501055310446,strict_monotone
MATR,MATR/MATR_b3c10,0.0323063682779979,strict_monotone
MATR,MATR/MATR_b3c11,0.03254923100175751,strict_monotone
MATR,MATR/MATR_b3c12,0.04422741443402182,strict_monotone
MATR,MATR/MATR_b3c13,0.032397205540460286,strict_monotone
MATR,MATR/MATR_b3c14,0.04112157972967337,strict_monotone
MATR,MATR/MATR_b3c15,0.036268421899763,strict_monotone
MATR,MATR/MATR_b3c16,0.037099564870413174,strict_monotone
MATR,MATR/MATR_b3c17,0.050596746538543826,strict_monotone
MATR,MATR/MATR_b3c18,0.04020762028781762,strict_monotone
MATR,MATR/MATR_b3c19,0.04284052640669051,strict_monotone
MATR,MATR/MATR_b3c20,0.033100145692723466,strict_monotone
MATR,MATR/MATR_b3c21,0.024846558229385737,strict_monotone
MATR,MATR/MATR_b3c22,0.07064832913658961,strict_monotone
MATR,MATR/MATR_b3c24,0.03299909697807971,strict_monotone
MATR,MATR/MATR_b3c25,0.045183232817813716,strict_monotone
MATR,MATR/MATR_b3c26,0.03984772396910369,strict_monotone
MATR,MATR/MATR_b3c27,0.04023512411979588,strict_monotone
MATR,MATR/MATR_b3c28,0.017983027908012726,strict_monotone
MATR,MATR/MATR_b3c29,0.03706234087477438,strict_monotone
MATR,MATR/MATR_b3c3,0.04929393168037781,strict_monotone
MATR,MATR/MATR_b3c30,0.04554220645749708,strict_monotone
MATR,MATR/MATR_b3c31,0.048642428008659644,strict_monotone
MATR,MATR/MATR_b3c33,0.04151937410333436,strict_monotone
MATR,MATR/MATR_b3c34,0.04557566117933632,strict_monotone
MATR,MATR/MATR_b3c35,0.035734462440210495,strict_monotone
MATR,MATR/MATR_b3c36,0.044098938350517335,strict_monotone
MATR,MATR/MATR_b3c38,0.05379532367211975,strict_monotone
MATR,MATR/MATR_b3c39,0.05185890001779177,strict_monotone
MATR,MATR/MATR_b3c4,0.036358781024568756,strict_monotone
MATR,MATR/MATR_b3c40,0.03296816542232979,strict_monotone
MATR,MATR/MATR_b3c41,0.04061697459348138,strict_monotone
MATR,MATR/MATR_b3c44,0.04984969570772727,strict_monotone
MATR,MATR/MATR_b3c45,0.04044546556762615,strict_monotone
MATR,MATR/MATR_b3c5,0.03767066856082038,strict_monotone
MATR,MATR/MATR_b3c6,0.01716976056950488,strict_monotone
MATR,MATR/MATR_b3c7,0.042147607259443554,strict_monotone
MATR,MATR/MATR_b3c8,0.03367749382999975,strict_monotone
MATR,MATR/MATR_b3c9,0.05388850257432813,strict_monotone
MATR,MATR/MATR_b4c0,0.04144140648282444,strict_monotone
MATR,MATR/MATR_b4c1,0.04254379872840294,strict_monotone
MATR,MATR/MATR_b4c10,0.0725134121896,strict_monotone
MATR,MATR/MATR_b4c11,0.04715133796506342,strict_monotone
MATR,MATR/MATR_b4c12,0.05045592630578387,strict_monotone
MATR,MATR/MATR_b4c13,0.05454610217722621,strict_monotone
MATR,MATR/MATR_b4c14,0.08622010003917534,strict_monotone
MATR,MATR/MATR_b4c15,0.09456406209752535,strict_monotone
MATR,MATR/MATR_b4c16,0.07279017960240555,strict_monotone
MATR,MATR/MATR_b4c17,0.06644529287959192,strict_monotone
MATR,MATR/MATR_b4c18,0.06138374008395212,strict_monotone
MATR,MATR/MATR_b4c19,0.07414364284919628,strict_monotone
MATR,MATR/MATR_b4c2,0.04019885978832218,strict_monotone
MATR,MATR/MATR_b4c20,0.037580123822086316,strict_monotone
MATR,MATR/MATR_b4c21,0.05531382469467242,strict_monotone
MATR,MATR/MATR_b4c22,0.06992343145602602,strict_monotone
MATR,MATR/MATR_b4c23,0.05913728918468441,strict_monotone
MATR,MATR/MATR_b4c24,0.04727338048504608,strict_monotone
MATR,MATR/MATR_b4c25,0.08547414380551586,strict_monotone
MATR,MATR/MATR_b4c26,0.08202923366942586,strict_monotone
MATR,MATR/MATR_b4c27,0.06364643364698455,strict_monotone
MATR,MATR/MATR_b4c28,0.050604791814017454,strict_monotone
MATR,MATR/MATR_b4c29,0.044415959416324716,strict_monotone
MATR,MATR/MATR_b4c3,0.07260897436308593,strict_monotone
MATR,MATR/MATR_b4c30,0.044651929240822105,strict_monotone
MATR,MATR/MATR_b4c31,0.1520479185360799,strict_monotone
MATR,MATR/MATR_b4c32,0.06864813945929162,strict_monotone
MATR,MATR/MATR_b4c33,0.06507003541576462,strict_monotone
MATR,MATR/MATR_b4c34,0.04206627088204375,strict_monotone
MATR,MATR/MATR_b4c35,0.04131328349530758,strict_monotone
MATR,MATR/MATR_b4c36,0.08355609130712358,strict_monotone
MATR,MATR/MATR_b4c37,0.07313676144070436,strict_monotone
MATR,MATR/MATR_b4c38,0.04770627196322246,strict_monotone
MATR,MATR/MATR_b4c39,0.07000038862043502,strict_monotone
MATR,MATR/MATR_b4c4,0.13968867437109717,strict_monotone
MATR,MATR/MATR_b4c40,0.041819180849266384,strict_monotone
MATR,MATR/MATR_b4c41,0.0672143313296524,strict_monotone
MATR,MATR/MATR_b4c42,0.062150419917051995,strict_monotone
MATR,MATR/MATR_b4c43,0.0717918330301921,strict_monotone
MATR,MATR/MATR_b4c44,0.06322124748684987,strict_monotone
MATR,MATR/MATR_b4c5,0.05836594145332358,strict_monotone
MATR,MATR/MATR_b4c6,0.06559635186766238,strict_monotone
MATR,MATR/MATR_b4c7,0.06871969667745428,strict_monotone
MATR,MATR/MATR_b4c8,0.03725321923898353,strict_monotone
MATR,MATR/MATR_b4c9,0.06907067632646097,strict_monotone
MICH,MICH/MICH_BLForm10_pouch_NMC_25C_0-100_1-1C_j,0.10945190098650623,strict_monotone
MICH,MICH/MICH_BLForm11_pouch_NMC_25C_0-100_1-1C_a,0.0644072177326638,strict_monotone
MICH,MICH/MICH_BLForm12_pouch_NMC_25C_0-100_1-1C_b,0.08435217432751461,strict_monotone
MICH,MICH/MICH_BLForm13_pouch_NMC_25C_0-100_1-1C_c,0.10086413936006801,strict_monotone
MICH,MICH/MICH_BLForm14_pouch_NMC_25C_0-100_1-1C_d,0.07532731184000101,strict_monotone
MICH,MICH/MICH_BLForm15_pouch_NMC_25C_0-100_1-1C_e,0.09993901472193642,strict_monotone
MICH,MICH/MICH_BLForm16_pouch_NMC_25C_0-100_1-1C_f,0.09585697990843813,strict_monotone
MICH,MICH/MICH_BLForm17_pouch_NMC_25C_0-100_1-1C_g,0.1351531518001151,strict_monotone
MICH,MICH/MICH_BLForm18_pouch_NMC_25C_0-100_1-1C_h,0.11225559668868476,strict_monotone
MICH,MICH/MICH_BLForm19_pouch_NMC_25C_0-100_1-1C_i,0.09403270839963461,strict_monotone
MICH,MICH/MICH_BLForm1_pouch_NMC_45C_0-100_1-1C_a,0.1536321139364533,strict_monotone
MICH,MICH/MICH_BLForm20_pouch_NMC_25C_0-100_1-1C_j,0.12860856840778132,strict_monotone
MICH,MICH/MICH_BLForm2_pouch_NMC_45C_0-100_1-1C_b,0.14787170904328928,strict_monotone
MICH,MICH/MICH_BLForm3_pouch_NMC_45C_0-100_1-1C_c,0.0752401457145522,strict_monotone
MICH,MICH/MICH_BLForm4_pouch_NMC_45C_0-100_1-1C_d,0.15717080861057858,strict_monotone
MICH,MICH/MICH_BLForm5_pouch_NMC_45C_0-100_1-1C_e,0.150893640763005,strict_monotone
MICH,MICH/MICH_BLForm6_pouch_NMC_45C_0-100_1-1C_f,0.09694294918239169,strict_monotone
MICH,MICH/MICH_BLForm7_pouch_NMC_45C_0-100_1-1C_g,0.12102327040785203,strict_monotone
MICH,MICH/MICH_BLForm8_pouch_NMC_45C_0-100_1-1C_h,0.14948514636106464,strict_monotone
MICH,MICH/MICH_BLForm9_pouch_NMC_45C_0-100_1-1C_i,0.2833153985767015,strict_monotone
MICH,MICH/MICH_MCForm21_pouch_NMC_25C_0-100_1-1C_a,0.05653207371626923,strict_monotone
MICH,MICH/MICH_MCForm22_pouch_NMC_25C_0-100_1-1C_b,0.12604565855293542,strict_monotone
MICH,MICH/MICH_MCForm23_pouch_NMC_25C_0-100_1-1C_c,0.06534117975326764,strict_monotone
MICH,MICH/MICH_MCForm24_pouch_NMC_25C_0-100_1-1C_d,0.0753425343149547,strict_monotone
MICH,MICH/MICH_MCForm25_pouch_NMC_25C_0-100_1-1C_e,0.0753003685942698,strict_monotone
MICH,MICH/MICH_MCForm26_pouch_NMC_25C_0-100_1-1C_f,0.06625199335555212,strict_monotone
MICH,MICH/MICH_MCForm27_pouch_NMC_25C_0-100_1-1C_g,0.06607329182287654,strict_monotone
MICH,MICH/MICH_MCForm28_pouch_NMC_25C_0-100_1-1C_h,0.0824870024853848,strict_monotone
MICH,MICH/MICH_MCForm29_pouch_NMC_25C_0-100_1-1C_i,0.09978428747494963,strict_monotone
MICH,MICH/MICH_MCForm30_pouch_NMC_25C_0-100_1-1C_j,0.06592922404259882,strict_monotone
MICH,MICH/MICH_MCForm31_pouch_NMC_45C_0-100_1-1C_a,0.08877691748633618,strict_monotone
MICH,MICH/MICH_MCForm32_pouch_NMC_45C_0-100_1-1C_b,0.05306536457048395,strict_monotone
MICH,MICH/MICH_MCForm33_pouch_NMC_45C_0-100_1-1C_c,0.06915107833346285,strict_monotone
MICH,MICH/MICH_MCForm34_pouch_NMC_45C_0-100_1-1C_d,0.04296537538767226,strict_monotone
MICH,MICH/MICH_MCForm35_pouch_NMC_45C_0-100_1-1C_e,0.05320254730177918,strict_monotone
MICH,MICH/MICH_MCForm36_pouch_NMC_45C_0-100_1-1C_f,0.0789756747558979,strict_monotone
MICH,MICH/MICH_MCForm37_pouch_NMC_45C_0-100_1-1C_g,0.05832504926205228,strict_monotone
MICH,MICH/MICH_MCForm38_pouch_NMC_45C_0-100_1-1C_h,0.0917641741371514,strict_monotone
MICH,MICH/MICH_MCForm39_pouch_NMC_45C_0-100_1-1C_i,0.07264716939667715,strict_monotone
MICH,MICH/MICH_MCForm40_pouch_NMC_45C_0-100_1-1C_j,0.05561354999137181,strict_monotone
MICH_EXP,MICH_EXP/MICH_01R_pouch_NMC_25C_0-100_0.2-0.2C,0.07638841786657623,strict_monotone
MICH_EXP,MICH_EXP/MICH_02C_pouch_NMC_-5C_0-100_0.2-0.2C,0.013493108509634123,strict_monotone
MICH_EXP,MICH_EXP/MICH_03H_pouch_NMC_45C_0-100_0.2-0.2C,0.0430743058617703,strict_monotone
MICH_EXP,MICH_EXP/MICH_04R_pouch_NMC_25C_0-100_1.5-1.5C,0.0916689215854347,strict_monotone
MICH_EXP,MICH_EXP/MICH_05C_pouch_NMC_-5C_0-100_1.5-1.5C,0.04323525931806747,strict_monotone
MICH_EXP,MICH_EXP/MICH_06H_pouch_NMC_45C_0-100_1.5-1.5C,0.08785666416034318,strict_monotone
MICH_EXP,MICH_EXP/MICH_07R_pouch_NMC_25C_0-100_2-2C,0.1641458290109016,strict_monotone
MICH_EXP,MICH_EXP/MICH_08C_pouch_NMC_-5C_0-100_2-2C,0.01730881744167049,strict_monotone
MICH_EXP,MICH_EXP/MICH_09H_pouch_NMC_45C_0-100_2-2C,0.146202962544859,strict_monotone
MICH_EXP,MICH_EXP/MICH_10R_pouch_NMC_25C_0-100_0.2-1.5C,0.0436181552402421,strict_monotone
MICH_EXP,MICH_EXP/MICH_11C_pouch_NMC_-5C_0-100_0.2-1.5C,0.04316398436964537,strict_monotone
MICH_EXP,MICH_EXP/MICH_12H_pouch_NMC_45C_0-100_0.2-1.5C,0.11049597810772335,strict_monotone
MICH_EXP,MICH_EXP/MICH_13R_pouch_NMC_25C_50-100_0.2-0.2C,0.12774127028766818,strict_monotone
MICH_EXP,MICH_EXP/MICH_14C_pouch_NMC_-5C_50-100_0.2-0.2C,0.11635926620275419,strict_monotone
MICH_EXP,MICH_EXP/MICH_15H_pouch_NMC_45C_50-100_0.2-0.2C,0.06806950164776264,strict_monotone
MICH_EXP,MICH_EXP/MICH_16R_pouch_NMC_25C_50-100_0.2-1.5C,0.1240773070232973,strict_monotone
MICH_EXP,MICH_EXP/MICH_17C_pouch_NMC_-5C_50-100_0.2-1.5C,0.1166674766935037,strict_monotone
MICH_EXP,MICH_EXP/MICH_18H_pouch_NMC_45C_50-100_0.2-1.5C,0.09012172641009417,strict_monotone
RWTH,RWTH/RWTH_002,0.17397969317326897,strict_monotone
RWTH,RWTH/RWTH_003,0.1651724300106522,strict_monotone
RWTH,RWTH/RWTH_004,0.16554186406183916,strict_monotone
RWTH,RWTH/RWTH_005,0.16379481739702662,strict_monotone
RWTH,RWTH/RWTH_006,0.15933375053675808,strict_monotone
RWTH,RWTH/RWTH_007,0.16427750314056766,strict_monotone
RWTH,RWTH/RWTH_008,0.16952410330866619,strict_monotone
RWTH,RWTH/RWTH_009,0.15152530397358366,strict_monotone
RWTH,RWTH/RWTH_010,0.16366159693060067,strict_monotone
RWTH,RWTH/RWTH_011,0.16037126703560914,strict_monotone
RWTH,RWTH/RWTH_012,0.1516831854346395,strict_monotone
RWTH,RWTH/RWTH_013,0.16130781381817974,strict_monotone
RWTH,RWTH/RWTH_014,0.16732913141824043,strict_monotone
RWTH,RWTH/RWTH_015,0.15255445611211998,strict_monotone
RWTH,RWTH/RWTH_016,0.15169255796640163,strict_monotone
RWTH,RWTH/RWTH_017,0.1690369687305185,strict_monotone
RWTH,RWTH/RWTH_018,0.15723872036474104,strict_monotone
RWTH,RWTH/RWTH_019,0.16318264631385287,strict_monotone
RWTH,RWTH/RWTH_020,0.16201789370687095,strict_monotone
RWTH,RWTH/RWTH_021,0.16916082809850744,strict_monotone
RWTH,RWTH/RWTH_022,0.15567665388853238,strict_monotone
RWTH,RWTH/RWTH_023,0.13600577294271277,strict_monotone
RWTH,RWTH/RWTH_024,0.14452848298658877,strict_monotone
RWTH,RWTH/RWTH_025,0.16193233104087987,strict_monotone
RWTH,RWTH/RWTH_026,0.13702425234563442,strict_monotone
RWTH,RWTH/RWTH_027,0.14112587638366147,strict_monotone
RWTH,RWTH/RWTH_028,0.15272349753944253,strict_monotone
RWTH,RWTH/RWTH_029,0.13715514749842078,strict_monotone
RWTH,RWTH/RWTH_030,0.07014380336748546,strict_monotone
RWTH,RWTH/RWTH_031,0.1480787491908717,strict_monotone
RWTH,RWTH/RWTH_032,0.16715410747734655,strict_monotone
RWTH,RWTH/RWTH_033,0.18298946703661956,strict_monotone
RWTH,RWTH/RWTH_034,0.11390788667609866,strict_monotone
RWTH,RWTH/RWTH_035,0.1102292436018519,strict_monotone
RWTH,RWTH/RWTH_036,0.1352660443383183,strict_monotone
RWTH,RWTH/RWTH_037,0.1496113206631466,strict_monotone
RWTH,RWTH/RWTH_038,0.10625712002456773,strict_monotone
RWTH,RWTH/RWTH_039,0.11196854308644649,strict_monotone
RWTH,RWTH/RWTH_040,0.11841332839607817,strict_monotone
RWTH,RWTH/RWTH_041,0.1259398724823641,strict_monotone
RWTH,RWTH/RWTH_042,0.11694499722014333,strict_monotone
RWTH,RWTH/RWTH_043,0.1032669399337782,strict_monotone
RWTH,RWTH/RWTH_044,0.11772568444732064,strict_monotone
RWTH,RWTH/RWTH_045,0.11432607132037503,strict_monotone
RWTH,RWTH/RWTH_046,0.1456165383563901,strict_monotone
RWTH,RWTH/RWTH_047,0.14774322003298762,strict_monotone
RWTH,RWTH/RWTH_048,0.14125588394946173,strict_monotone
RWTH,RWTH/RWTH_049,0.13936139036905693,strict_monotone
SDU,SDU/SDU_Battery_1,0.06921318614294625,strict_monotone
SDU,SDU/SDU_Battery_10,0.043117850089700004,strict_monotone
SDU,SDU/SDU_Battery_11,0.06371502406217033,strict_monotone
SDU,SDU/SDU_Battery_12,0.05312039792691311,strict_monotone
SDU,SDU/SDU_Battery_13,0.05317243790615978,strict_monotone
SDU,SDU/SDU_Battery_14,0.04929928026195735,strict_monotone
SDU,SDU/SDU_Battery_15,0.06320259765925194,strict_monotone
SDU,SDU/SDU_Battery_16,0.05756871951910684,strict_monotone
SDU,SDU/SDU_Battery_17,0.05191106020722114,strict_monotone
SDU,SDU/SDU_Battery_18,0.052780449790780094,strict_monotone
SDU,SDU/SDU_Battery_19,0.04677618851587448,strict_monotone
SDU,SDU/SDU_Battery_2,0.07203582962474112,strict_monotone
SDU,SDU/SDU_Battery_20,0.047711248319388715,strict_monotone
SDU,SDU/SDU_Battery_21,0.035888220624730134,strict_monotone
SDU,SDU/SDU_Battery_22,0.05294490211378632,strict_monotone
SDU,SDU/SDU_Battery_23,0.07523698734812236,strict_monotone
SDU,SDU/SDU_Battery_24,0.06011334014532964,strict_monotone
SDU,SDU/SDU_Battery_25,0.05892672113497601,strict_monotone
SDU,SDU/SDU_Battery_26,0.09825494511389525,strict_monotone
SDU,SDU/SDU_Battery_27,0.0745151703598128,strict_monotone
SDU,SDU/SDU_Battery_28,0.06527855695315608,strict_monotone
SDU,SDU/SDU_Battery_29,0.06641678983566367,strict_monotone
SDU,SDU/SDU_Battery_3,0.052996798186177856,strict_monotone
SDU,SDU/SDU_Battery_30,0.05732304267144061,strict_monotone
SDU,SDU/SDU_Battery_31,0.051945987763463375,strict_monotone
SDU,SDU/SDU_Battery_32,0.061404363363660036,strict_monotone
SDU,SDU/SDU_Battery_33,0.0477788251179132,strict_monotone
SDU,SDU/SDU_Battery_34,0.057638028811389366,strict_monotone
SDU,SDU/SDU_Battery_35,0.06050135345558963,strict_monotone
SDU,SDU/SDU_Battery_36,0.05878065144008121,strict_monotone
SDU,SDU/SDU_Battery_37,0.057184720411964644,strict_monotone
SDU,SDU/SDU_Battery_38,0.053976427217977976,strict_monotone
SDU,SDU/SDU_Battery_39,0.0749149057999399,strict_monotone
SDU,SDU/SDU_Battery_4,0.06577494703549543,strict_monotone
SDU,SDU/SDU_Battery_40,0.07360029440833352,strict_monotone
SDU,SDU/SDU_Battery_41,0.06751474001805717,strict_monotone
SDU,SDU/SDU_Battery_42,0.06836646846719431,strict_monotone
SDU,SDU/SDU_Battery_43,0.07506793615845865,strict_monotone
SDU,SDU/SDU_Battery_44,0.06936506696685556,strict_monotone
SDU,SDU/SDU_Battery_45,0.07783430407014304,strict_monotone
SDU,SDU/SDU_Battery_46,0.0747053732123192,strict_monotone
SDU,SDU/SDU_Battery_47,0.07962757984305686,strict_monotone
SDU,SDU/SDU_Battery_48,0.07361186253592299,strict_monotone
SDU,SDU/SDU_Battery_49,0.07705648669133189,strict_monotone
SDU,SDU/SDU_Battery_5,0.061516622142536344,strict_monotone
SDU,SDU/SDU_Battery_50,0.07987671967284611,strict_monotone
SDU,SDU/SDU_Battery_51,0.07704664206015768,strict_monotone
SDU,SDU/SDU_Battery_52,0.07402479410917301,strict_monotone
SDU,SDU/SDU_Battery_53,0.05271126249956952,strict_monotone
SDU,SDU/SDU_Battery_54,0.044936338785877494,strict_monotone
SDU,SDU/SDU_Battery_55,0.05179574783268725,strict_monotone
SDU,SDU/SDU_Battery_56,0.05182764337398897,strict_monotone
SDU,SDU/SDU_Battery_57,0.051137123968936805,strict_monotone
SDU,SDU/SDU_Battery_58,0.06440403023556071,strict_monotone
SDU,SDU/SDU_Battery_59,0.05480860150057268,strict_monotone
SDU,SDU/SDU_Battery_6,0.07257999071865068,strict_monotone
SDU,SDU/SDU_Battery_60,0.05330044172113499,strict_monotone
SDU,SDU/SDU_Battery_61,0.07111370108976073,strict_monotone
SDU,SDU/SDU_Battery_62,0.07663424784967801,strict_monotone
SDU,SDU/SDU_Battery_63,0.037032922642446404,strict_monotone
SDU,SDU/SDU_Battery_64,0.0642468445786859,strict_monotone
SDU,SDU/SDU_Battery_65,0.030576664325312704,strict_monotone
SDU,SDU/SDU_Battery_66,0.02014649936458739,strict_monotone
SDU,SDU/SDU_Battery_67,0.04725517951835622,strict_monotone
SDU,SDU/SDU_Battery_68,0.0452781331644534,strict_monotone
SDU,SDU/SDU_Battery_69,0.07056549918933645,strict_monotone
SDU,SDU/SDU_Battery_7,0.07523200466315468,strict_monotone
SDU,SDU/SDU_Battery_70,0.06258605684037889,strict_monotone
SDU,SDU/SDU_Battery_71,0.07654268183631711,strict_monotone
SDU,SDU/SDU_Battery_72,0.07651439557831669,strict_monotone
SDU,SDU/SDU_Battery_73,0.09865986657508691,strict_monotone
SDU,SDU/SDU_Battery_74,0.10426434262152441,strict_monotone
SDU,SDU/SDU_Battery_75,0.09665844825795195,strict_monotone
SDU,SDU/SDU_Battery_76,0.08603460320502813,strict_monotone
SDU,SDU/SDU_Battery_77,0.08375071456486997,strict_monotone
SDU,SDU/SDU_Battery_78,0.08119369022104435,strict_monotone
SDU,SDU/SDU_Battery_79,0.0881315629305398,strict_monotone
SDU,SDU/SDU_Battery_8,0.04731390197340091,strict_monotone
